Potential - Start -0.5 V, Upper Vertex 1.5 V, Lower Vertex -0.5 V, Stop -0.49 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.005 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	49.1086488760126	-0.4949951171875	-0.495147705078125	-5.65185546875E-07	2.79850326023734E-07	876079.9375	0
1	2	49.1590028758854	-0.489959716796875	-0.490203857421875	-5.11779785156249E-07	2.50876411200807E-07	957841.375	-2.71147548858153E-08
1	3	49.2093568757583	-0.48492431640625	-0.484954833984375	-4.7149658203125E-07	2.28654542411277E-07	1028543.6875	-5.18707032881593E-08
1	4	49.2597108756312	-0.479888916015625	-0.479949951171875	-4.34265136718751E-07	2.08425532832734E-07	1105200.25	-7.46750643543237E-08
1	5	49.3100648755041	-0.474853515625	-0.475006103515625	-4.0313720703125E-07	1.914926315294E-07	1178274.125	-9.57583452532162E-08
1	6	49.3604188753769	-0.469818115234375	-0.470001220703125	-3.71704101562501E-07	1.74701369815011E-07	1264450	-1.15266523437185E-07
1	7	49.4107728752498	-0.46478271484375	-0.46502685546875	-3.47900390625E-07	1.61783020757866E-07	1336666.75	-1.33384006062443E-07
1	8	49.4611268751227	-0.459747314453125	-0.459716796875	-3.22570800781249E-07	1.48291221080399E-07	1425165.625	-1.50264455101023E-07
1	9	49.5114808749955	-0.4547119140625	-0.454742431640625	-3.0242919921875E-07	1.37527379706626E-07	1503632.75	-1.66000077683748E-07
1	10	49.5618348748684	-0.449676513671875	-0.449676513671875	-2.8076171875E-07	1.26251947563105E-07	1601630.375	-1.80683073836008E-07
1	11	49.6121888747413	-0.44464111328125	-0.444732666015625	-2.63061523437499E-07	1.16992048049269E-07	1690603.375	-1.94374919715301E-07
1	12	49.6625428746141	-0.439605712890625	-0.439544677734375	-2.46276855468749E-07	1.08249672337024E-07	1784758.5	-2.0719852500406E-07
1	13	49.712896874487	-0.4345703125	-0.43487548828125	-2.3193359375E-07	1.008622305676E-07	1875000.125	-2.19238430076985E-07
1	14	49.7632508743599	-0.429534912109375	-0.429412841796875	-2.178955078125E-07	9.35671309321151E-08	1970728.375	-2.30563784953119E-07
1	15	49.8136048742327	-0.42449951171875	-0.4248046875	-2.03857421875001E-07	8.65995843923884E-08	2083832.5	-2.41182249283156E-07
1	16	49.8639588741056	-0.419464111328125	-0.419464111328125	-1.9195556640625E-07	8.05184683372318E-08	2185214.75	-2.51147639573901E-07
1	17	49.9143128739785	-0.4144287109375	-0.414581298828125	-1.79443359375001E-07	7.43938599612193E-08	2310374	-2.60498353554794E-07
1	18	49.9646668738513	-0.409393310546875	-0.409393310546875	-1.690673828125E-07	6.92150550207771E-08	2421480.25	-2.69272788955277E-07
1	19	50.0150208737242	-0.40435791015625	-0.404510498046875	-1.6021728515625E-07	6.48095763722267E-08	2524762	-2.7756320264416E-07
1	20	50.0653748735971	-0.399322509765625	-0.39935302734375	-1.4984130859375E-07	5.98395786255423E-08	2665173.25	-2.85369537778024E-07
1	21	50.1157288734699	-0.394287109375	-0.39453125	-1.4190673828125E-07	5.59866428773148E-08	2780215	-2.92714901206637E-07
1	22	50.1660828733428	-0.389251708984375	-0.38916015625	-1.31835937499999E-07	5.13052924588919E-08	2951852	-2.99606909948125E-07
1	23	50.2164368732157	-0.38421630859375	-0.384429931640625	-1.251220703125E-07	4.81006701136266E-08	3072439	-3.06076344713802E-07
1	24	50.2667908730886	-0.379180908203125	-0.3790283203125	-1.190185546875E-07	4.51114026134292E-08	3184615.5	-3.12223079390606E-07
1	25	50.3171448729614	-0.3741455078125	-0.374359130859375	-1.0955810546875E-07	4.10140756912369E-08	3416991.75	-3.17977935537783E-07
1	26	50.3674988728343	-0.369110107421875	-0.369049072265625	-1.0345458984375E-07	3.81798201942729E-08	3567256.75	-3.23340969998753E-07
1	27	50.4178528727072	-0.36407470703125	-0.364227294921875	-9.70458984375006E-08	3.53467655145323E-08	3753144.75	-3.28388949810687E-07
1	28	50.46820687258	-0.359039306640625	-0.35919189453125	-9.18579101562497E-08	3.29946168164952E-08	3910299.25	-3.33144981823352E-07
1	29	50.5185608724529	-0.35400390625	-0.35418701171875	-8.60595703124994E-08	3.04811784701542E-08	4115603	-3.37624413759841E-07
1	30	50.5689148723258	-0.348968505859375	-0.34893798828125	-8.17871093750006E-08	2.85386292375733E-08	4266418	-3.418502956265E-07
1	31	50.6192688721986	-0.34393310546875	-0.344024658203125	-7.44628906250003E-08	2.56170693546665E-08	4620082	-3.45784201272181E-07
1	32	50.6696228720715	-0.338897705078125	-0.3389892578125	-7.14111328125003E-08	2.42076065859465E-08	4747009	-3.49456882986487E-07
1	33	50.7199768719444	-0.3338623046875	-0.33392333984375	-6.561279296875E-08	2.19096421005816E-08	5089302.5	-3.52906738498859E-07
1	34	50.7703308718172	-0.328826904296875	-0.3289794921875	-6.37817382812503E-08	2.09828829866865E-08	5157895	-3.56164491677191E-07
1	35	50.8206848716901	-0.32379150390625	-0.3238525390625	-5.79833984375E-08	1.87780706539797E-08	5585263.5	-3.59230170943192E-07
1	36	50.871038871563	-0.318756103515625	-0.31890869140625	-5.58471679687506E-08	1.78101462466884E-08	5710382.5	-3.62096074013607E-07
1	37	50.9213928714358	-0.313720703125	-0.313812255859375	-5.06591796874997E-08	1.58974717834326E-08	6194578.5	-3.64777605454947E-07
1	38	50.9717468713087	-0.308685302734375	-0.30865478515625	-4.8828125E-08	1.50710341983995E-08	6321250	-3.67282382285339E-07
1	39	51.0221008711816	-0.30364990234375	-0.3038330078125	-4.21142578125006E-08	1.27957004991686E-08	7214493	-3.69572035197052E-07
1	40	51.0724548710544	-0.298614501953125	-0.298553466796875	-4.24194335937503E-08	1.26644685849442E-08	7038129.5	-3.71700338064329E-07
1	41	51.1228088709273	-0.2935791015625	-0.29376220703125	-3.60107421875006E-08	1.05785948889547E-08	8157627	-3.73674993170425E-07
1	42	51.1731628708002	-0.288543701171875	-0.288543701171875	-3.44848632812506E-08	9.95038984541452E-09	8367256.5	-3.75449843659226E-07
1	43	51.2235168706731	-0.28350830078125	-0.28369140625	-2.96020507812494E-08	8.39784775052976E-09	9583505	-3.77063372525299E-07
1	44	51.2738708705459	-0.278472900390625	-0.27838134765625	-2.899169921875E-08	8.07074762576576E-09	9602106	-3.78538572931575E-07
1	45	51.3242248704188	-0.2734375	-0.273651123046875	-2.44140625E-08	6.68093536049241E-09	11208750	-3.79883175583018E-07
1	46	51.3745788702917	-0.268402099609375	-0.26837158203125	-2.31933593749997E-08	6.22443829811914E-09	11571053	-3.81081804334826E-07
1	47	51.4249328701645	-0.26336669921875	-0.26348876953125	-1.89208984374994E-08	4.9854445016706E-09	13925806	-3.82142104626837E-07
1	48	51.4752868700374	-0.258331298828125	-0.258270263671875	-1.64794921875003E-08	4.25616253352246E-09	15672223	-3.83033381012865E-07
1	49	51.5256408699103	-0.2532958984375	-0.253448486328125	-1.25122070312497E-08	3.17119974724278E-09	20256098	-3.83763307354457E-07
1	50	51.5759948697831	-0.248260498046875	-0.248199462890625	-1.25122070312497E-08	3.10552294990885E-09	19836586	-3.843933313874E-07
1	51	51.626348869656	-0.24322509765625	-0.243560791015625	-8.23974609374945E-09	2.00687910734132E-09	29559260	-3.8491580767186E-07
1	52	51.6767028695289	-0.238189697265625	-0.238128662109375	-6.71386718749945E-09	1.59876412109128E-09	35468184	-3.85292310056684E-07
1	53	51.7270568694017	-0.233154296875	-0.233367919921875	-4.57763671875E-09	1.0682734696843E-09	50980004	-3.85576583994407E-07
1	54	51.7774108692746	-0.228118896484375	-0.228179931640625	-1.52587890625E-09	3.48174933328949E-10	149540000	-3.85730260177297E-07
1	55	51.8277648691475	-0.22308349609375	-0.223175048828125	3.05175781249722E-10	-6.81076167685646E-11	-731300032	-3.85760984045191E-07
1	56	51.8781188690203	-0.218048095703125	-0.21807861328125	2.74658203125028E-09	-5.98970817389244E-10	-79400000	-3.85684160164601E-07
1	57	51.9284728688932	-0.2130126953125	-0.213226318359375	5.49316406250056E-09	-1.17128717835868E-09	-38816668	-3.85476710107469E-07
1	58	51.9788268687661	-0.207977294921875	-0.2078857421875	7.62939453125E-09	-1.5860421864744E-09	-27248002	-3.8514630773534E-07
1	59	52.0291808686389	-0.20294189453125	-0.2032470703125	9.76562499999944E-09	-1.98483451896436E-09	-20812500	-3.84708357614727E-07
1	60	52.0795348685118	-0.197906494140625	-0.197967529296875	1.25122070312497E-08	-2.47701059663541E-09	-15821952	-3.84147483600827E-07
1	61	52.1298888683847	-0.19287109375	-0.19305419921875	1.43432617187494E-08	-2.76902700768744E-09	-13459574	-3.83471331133478E-07
1	62	52.1802428682576	-0.187835693359375	-0.1878662109375	1.73950195312494E-08	-3.26793636595824E-09	-10800000	-3.82672254772842E-07
1	63	52.2305968681304	-0.18280029296875	-0.18292236328125	1.8310546875E-08	-3.34940830626351E-09	-9990000	-3.81773304525268E-07
1	64	52.2809508680033	-0.177764892578125	-0.177703857421875	2.13623046875E-08	-3.79616382772952E-09	-8318571.5	-3.80774451969046E-07
1	65	52.3313048678762	-0.1727294921875	-0.172821044921875	2.25830078125003E-08	-3.90281895690237E-09	-7652703	-3.79668051664339E-07
1	66	52.381658867749	-0.167694091796875	-0.167572021484375	2.47192382812497E-08	-4.1422527630175E-09	-6779012.5	-3.78477125195786E-07
1	67	52.4320128676219	-0.16265869140625	-0.162811279296875	2.593994140625E-08	-4.22331503102669E-09	-6276471	-3.77201672563388E-07
1	68	52.4823668674948	-0.157623291015625	-0.157562255859375	2.92968749999997E-08	-4.6160817390728E-09	-5378125	-3.75810969899248E-07
1	69	52.5327208673676	-0.152587890625	-0.15283203125	3.02124023437503E-08	-4.61742288848654E-09	-5058586	-3.74312719486625E-07
1	70	52.5830748672405	-0.147552490234375	-0.147491455078125	3.23486328124997E-08	-4.77114658892219E-09	-4559434.5	-3.72737616771701E-07
1	71	52.6334288671134	-0.14251708984375	-0.14276123046875	3.509521484375E-08	-5.01023622589969E-09	-4067826	-3.71039561741782E-07
1	72	52.6837828669862	-0.137481689453125	-0.137420654296875	3.60107421875006E-08	-4.94861973621141E-09	-3816101.75	-3.69249335108179E-07
1	73	52.7341368668591	-0.1324462890625	-0.132568359375	3.78417968750003E-08	-5.01662489327259E-09	-3503225.75	-3.67389958455533E-07
1	74	52.784490866732	-0.127410888671875	-0.127471923828125	4.18090820312494E-08	-5.32948396525512E-09	-3048905.25	-3.65384579481542E-07
1	75	52.8348448666048	-0.12237548828125	-0.1224365234375	4.425048828125E-08	-5.41787592567289E-09	-2766896.5	-3.63217850463116E-07
1	76	52.8851988664777	-0.117340087890625	-0.117462158203125	4.79125976562494E-08	-5.62791679925567E-09	-2451592.5	-3.60897473683508E-07
1	77	52.9355528663506	-0.1123046875	-0.112274169921875	5.035400390625E-08	-5.6534541492681E-09	-2229697	-3.5842342072101E-07
1	78	52.9859068662234	-0.107269287109375	-0.107513427734375	5.43212890625006E-08	-5.8402678249081E-09	-1979213.5	-3.55787989292367E-07
1	79	53.0362608660963	-0.10223388671875	-0.10223388671875	5.92041015625003E-08	-6.05266547992755E-09	-1726804.125	-3.52929788505207E-07
1	80	53.0866148659692	-0.097198486328125	-0.097381591796875	6.62231445312494E-08	-6.44891517964652E-09	-1470506.875	-3.49771880792105E-07
1	81	53.1369688658421	-0.0921630859375	-0.0921630859375	7.04956054687497E-08	-6.4970921975771E-09	-1307359.375	-3.46329727562988E-07
1	82	53.1873228657149	-0.087127685546875	-0.087158203125	7.9345703125E-08	-6.9156289583816E-09	-1098461.5	-3.42557171961744E-07
1	83	53.2376768655878	-0.08209228515625	-0.08233642578125	8.72802734374997E-08	-7.18634529661699E-09	-943356.6875	-3.38362042384688E-07
1	84	53.2880308654607	-0.077056884765625	-0.077178955078125	9.73510742187503E-08	-7.51345385907598E-09	-792790	-3.33713558120508E-07
1	85	53.3383848653335	-0.072021484375	-0.072235107421875	1.08947753906249E-07	-7.86985232537063E-09	-663025.25	-3.28519575987229E-07
1	86	53.3887388652064	-0.066986083984375	-0.067108154296875	1.239013671875E-07	-8.31479152196835E-09	-541625.625	-3.22657143669858E-07
1	87	53.4390928650793	-0.06195068359375	-0.06207275390625	1.39465332031249E-07	-8.65699689711619E-09	-445076.59375	-3.16026358859745E-07
1	88	53.4894468649521	-0.056915283203125	-0.0570068359375	1.617431640625E-07	-9.22046616835814E-09	-352452.84375	-3.08442821506105E-07
1	89	53.539800864825	-0.0518798828125	-0.05194091796875	1.861572265625E-07	-9.66917745870433E-09	-279016.40625	-2.99683733828715E-07
1	90	53.5901548646979	-0.046844482421875	-0.04693603515625	2.15759277343749E-07	-1.01268851082637E-08	-217538.90625	-2.89564695776789E-07
1	91	53.6405088645707	-0.04180908203125	-0.041900634765625	2.50244140625E-07	-1.0485388557413E-08	-167439.03125	-2.7783212885879E-07
1	92	53.6908628644436	-0.036773681640625	-0.03685302734375	2.911376953125E-07	-1.07293054441016E-08	-126582.8046875	-2.64201759136995E-07
1	93	53.7412168643165	-0.03173828125	-0.0318572998046875	3.4027099609375E-07	-1.08401154719218E-08	-93623.3203125	-2.48304786509834E-07
1	94	53.7915708641893	-0.026702880859375	-0.026788330078125	3.9642333984375E-07	-1.06195185978208E-08	-67575.0546875	-2.29757020520083E-07
1	95	53.8419248640622	-0.02166748046875	-0.021649169921875	4.620361328125E-07	-1.00026991134428E-08	-46856.01171875	-2.08143589475185E-07
1	96	53.8922788639351	-0.016632080078125	-0.01673583984375	5.36193847656249E-07	-8.97365470819977E-09	-31212.294921875	-1.83011152898871E-07
1	97	53.9426328638079	-0.0115966796875	-0.0115478515625	6.21948242187501E-07	-7.18216552897388E-09	-18567.22265625	-1.53852610651484E-07
1	98	53.9929868636808	-0.006561279296875	-0.00661621093750001	7.18078613281251E-07	-4.75095962571004E-09	-9213.7705078125	-1.20114748369815E-07
1	99	54.0433408635537	-0.00152587890625	-0.001568603515625	8.251953125E-07	-1.29440425045146E-09	-1900.8876953125	-8.12597491517408E-08
1	100	54.0936948634265	0.003509521484375	0.003338623046875	9.417724609375E-07	3.14422332614583E-09	3545.04223632813	-3.67727999162071E-08
1	101	54.1440488632994	0.008544921875	0.00848388671875	1.06842041015625E-06	9.06435726477639E-09	7940.5888671875	1.38378242198201E-08
1	102	54.1944028631723	0.013580322265625	0.0134521484375	1.20208740234375E-06	1.61706559254071E-08	11190.658203125	7.10023968508722E-08
1	103	54.2447568630452	0.01861572265625	0.01842041015625	1.341552734375E-06	2.4711949819789E-08	13730.6640625	1.35043620730357E-07
1	104	54.295110862918	0.023651123046875	0.0235809326171875	1.48223876953125E-06	3.4952574168301E-08	15908.998046875	2.06138210501194E-07
1	105	54.3454648627909	0.0286865234375	0.0286163330078125	1.62353515625E-06	4.64596219273972E-08	17625.939453125	2.84332287492362E-07
