Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	218.817800447538	1.50001525878906	1.44866943359375	8.6639404296875E-07	1.7706298828125E-06	-9.04235839843749E-07	1.25511860460392E-06	1672067.625	0
2	218.867800447412	1.49497985839844	1.44378662109375	6.94885253906249E-07	1.74102783203125E-06	-1.046142578125E-06	1.00326599294931E-06	2077734	3.90319812026974E-08
3	218.917800447286	1.48994445800781	1.43829345703125	6.84814453125E-07	1.72393798828125E-06	-1.03912353515625E-06	9.84964117378695E-07	2100267.5	7.352447539688E-08
4	218.967800447159	1.48490905761719	1.43310546875	6.8084716796875E-07	1.707763671875E-06	-1.02691650390625E-06	9.75725811258599E-07	2104885.75	1.07666011217589E-07
5	219.017800447033	1.47987365722656	1.42852783203125	6.7474365234375E-07	1.6925048828125E-06	-1.01776123046875E-06	9.63890101957077E-07	2117141.5	1.41555787536163E-07
6	219.067800446907	1.47483825683594	1.42303466796875	6.70471191406249E-07	1.67694091796875E-06	-1.0064697265625E-06	9.54103711592325E-07	2122439.75	1.75186158912766E-07
7	219.117800446781	1.46980285644531	1.4190673828125	6.634521484375E-07	1.66229248046875E-06	-9.98840332031249E-07	9.41483278893429E-07	2138914.5	2.08534231660451E-07
8	219.167800446655	1.46476745605469	1.4129638671875	6.5673828125E-07	1.649169921875E-06	-9.92431640625001E-07	9.27947439777199E-07	2151487	2.41538998579927E-07
9	219.217800446528	1.45973205566406	1.4080810546875	6.49414062500001E-07	1.63726806640625E-06	-9.87854003906249E-07	9.14427630505088E-07	2168233	2.74192814231355E-07
10	219.267800446402	1.45469665527344	1.4031982421875	6.4422607421875E-07	1.6253662109375E-06	-9.8114013671875E-07	9.0397691110411E-07	2178114.75	3.06533820548793E-07
11	219.317800446276	1.44966125488281	1.39801025390625	6.33850097656249E-07	1.61376953125E-06	-9.79919433593751E-07	8.86128930233099E-07	2205585	3.3848570524242E-07
12	219.36780044615	1.44462585449219	1.392822265625	6.28662109375E-07	1.60369873046875E-06	-9.7503662109375E-07	8.75614603046415E-07	2215534	3.70048525155653E-07
13	219.417800446023	1.43959045410156	1.38763427734375	6.20422363281251E-07	1.595458984375E-06	-9.7503662109375E-07	8.60919271872262E-07	2236596.25	4.01275627837094E-07
14	219.467800445897	1.43455505371094	1.38275146484375	6.1248779296875E-07	1.5863037109375E-06	-9.73815917968751E-07	8.46918396746332E-07	2257598.5	4.32098374858469E-07
15	219.517800445771	1.42951965332031	1.37847900390625	6.0272216796875E-07	1.578369140625E-06	-9.7564697265625E-07	8.30839837817621E-07	2287088.75	4.62478624285723E-07
16	219.567800445645	1.42448425292969	1.37298583984375	5.950927734375E-07	1.572265625E-06	-9.77172851562499E-07	8.17053944501822E-07	2307179.5	4.92424021558691E-07
17	219.617800445518	1.41944885253906	1.3677978515625	5.8624267578125E-07	1.56494140625E-06	-9.78698730468751E-07	8.01861460786313E-07	2333159.75	5.21957417731755E-07
18	219.667800445392	1.41441345214844	1.3629150390625	5.7830810546875E-07	1.55792236328125E-06	-9.796142578125E-07	7.88184820521565E-07	2356728.25	5.51071138943371E-07
19	219.717800445266	1.40937805175781	1.3580322265625	5.67626953125E-07	1.55364990234375E-06	-9.8602294921875E-07	7.70855706377915E-07	2392473	5.79719539928192E-07
20	219.76780044514	1.40434265136719	1.3531494140625	5.5877685546875E-07	1.54693603515625E-06	-9.88159179687501E-07	7.56108534005762E-07	2421627.5	6.07879655944998E-07
21	219.817800445013	1.39930725097656	1.34765625	5.4962158203125E-07	1.54327392578125E-06	-9.9365234375E-07	7.40700954793283E-07	2451971.25	6.35589572084427E-07
22	219.867800444887	1.39427185058594	1.3427734375	5.3863525390625E-07	1.53900146484375E-06	-1.0003662109375E-06	7.23265088709013E-07	2492918	6.62796026063006E-07
23	219.917800444761	1.38923645019531	1.3372802734375	5.267333984375E-07	1.5350341796875E-06	-1.00830078125E-06	7.04390174632863E-07	2538818	6.89430237343913E-07
24	219.967800444635	1.38420104980469	1.33270263671875	5.17578125E-07	1.53076171875E-06	-1.01318359375E-06	6.8977766431999E-07	2574882.25	7.1553802172275E-07
25	220.017800444508	1.37916564941406	1.32781982421875	5.0384521484375E-07	1.52923583984375E-06	-1.025390625E-06	6.69015662424499E-07	2635372.5	7.41073620247334E-07
26	220.067800444382	1.37413024902344	1.3226318359375	4.90722656250001E-07	1.52801513671875E-06	-1.03729248046875E-06	6.49045375666901E-07	2695273.75	7.65937784308335E-07
27	220.117800444256	1.36909484863281	1.31744384765625	4.7882080078125E-07	1.5264892578125E-06	-1.04766845703125E-06	6.30819499747304E-07	2751434.25	7.90176386544772E-07
28	220.16780044413	1.36405944824219	1.3128662109375	4.6417236328125E-07	1.5264892578125E-06	-1.06231689453125E-06	6.09396181516786E-07	2828402.5	8.13751228179171E-07
29	220.217800444004	1.35902404785156	1.30706787109375	4.6234130859375E-07	1.52679443359375E-06	-1.064453125E-06	6.04311424012849E-07	2827062.75	8.36914068713668E-07
30	220.267800443877	1.35398864746094	1.30279541015625	4.351806640625E-07	1.527099609375E-06	-1.0919189453125E-06	5.66951371183677E-07	2993688.75	8.5935209881427E-07
