Potential,Current,Normalized_Potential,Normalized_Current
1.49993896484375,3.88488769531251e-07,1.4501953125,0.0516262470597779
1.49490356445313,4.6844482421875e-07,1.44515991210938,0.06225160191418607
1.4898681640625,4.64477539062501e-07,1.44012451171875,0.06172438965041785
1.48483276367188,4.60510253906249e-07,1.43508911132813,0.06119717738664923
1.47979736328125,4.52880859375e-07,1.4300537109375,0.060183307648633305
1.47476196289063,4.4677734375e-07,1.42501831054688,0.05937221185822046
1.4697265625,4.40368652343751e-07,1.41998291015625,0.0585205612782871
1.46469116210938,4.37316894531249e-07,1.41494750976563,0.058115013383080415
1.45965576171875,4.327392578125e-07,1.409912109375,0.05750669154027091
1.45462036132813,4.30908203125001e-07,1.40487670898438,0.057263362803147186
1.4495849609375,4.290771484375e-07,1.39984130859375,0.0570200340660232
1.44454956054688,4.2755126953125e-07,1.39480590820313,0.056817260118419984
1.43951416015625,4.25109863281251e-07,1.3897705078125,0.05649282180225498
1.43447875976563,4.26330566406249e-07,1.38473510742188,0.056655040960337286
1.429443359375,4.28466796875e-07,1.37969970703125,0.056938924486981915
1.42440795898438,4.3304443359375e-07,1.37466430664063,0.057547246329791545
1.41937255859375,4.37316894531251e-07,1.36962890625,0.05811501338308067
1.41433715820313,4.46472167968751e-07,1.36459350585938,0.05933165706869995
1.4093017578125,4.5318603515625e-07,1.35955810546875,0.06022386243815395
1.40426635742188,4.669189453125e-07,1.35452270507813,0.06204882796658285
1.39923095703125,4.80957031249999e-07,1.3494873046875,0.06391434828453228
1.39419555664063,4.9774169921875e-07,1.34445190429688,0.06614486170816775
1.38916015625,5.1544189453125e-07,1.33941650390625,0.068497039500365
1.38412475585938,5.3924560546875e-07,1.33438110351563,0.0716603130829751
1.37908935546875,5.633544921875e-07,1.329345703125,0.07486414145510585
1.37405395507813,5.9478759765625e-07,1.32431030273438,0.07904128477573202
1.3690185546875,6.29577636718751e-07,1.31927490234375,0.08366453078108539
1.36398315429688,6.695556640625e-07,1.31423950195313,0.0889772082082894
1.35894775390625,7.12890625e-07,1.3092041015625,0.09473598832022062
1.35391235351563,7.598876953125e-07,1.30416870117188,0.10098142590639954
1.348876953125,8.10852050781251e-07,1.29913330078125,0.10775407575634695
1.34384155273438,8.648681640625e-07,1.29409790039063,0.11493227350150054
1.33880615234375,9.21630859375e-07,1.2890625,0.12247546435234002
