Potential - Start -0.5 V, Stop 1.5 V, Step 0.005 V; Modulation - Amplitude 0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	155.216589608116	-0.500030517578125		-7.80334472656249E-07	1.51977539062501E-07	9.3231201171875E-07	3.90333923405706E-07	641024.625	0
2	155.26658960799	-0.4949951171875		-1.18896484375E-06	1.2176513671875E-07	1.31072998046875E-06	5.88640602927626E-07	416401.4375	-4.92324829792778E-08
3	155.316589607863	-0.489959716796875		-1.1907958984375E-06	1.28784179687499E-07	1.319580078125E-06	5.83514690788434E-07	411506.9375	-1.08726496250711E-07
4	155.366589607737	-0.48492431640625		-1.1724853515625E-06	1.42822265625001E-07	1.3153076171875E-06	5.68817142720945E-07	413768.875	-1.67808522633095E-07
5	155.416589607611	-0.479888916015625		-1.15509033203125E-06	1.57775878906249E-07	1.3128662109375E-06	5.54385565010307E-07	415508.59375	-2.25997922598253E-07
6	155.466589607485	-0.474853515625		-1.13555908203125E-06	1.727294921875E-07	1.30828857421875E-06	5.39501456842117E-07	418382.15625	-2.83264142808548E-07
7	155.516589607358	-0.469818115234375		-1.116943359375E-06	1.873779296875E-07	1.3043212890625E-06	5.24760196185525E-07	420628.4375	-3.39576700980615E-07
8	155.566589607232	-0.46478271484375		-1.10198974609375E-06	2.03552246093749E-07	1.3055419921875E-06	5.12185749812488E-07	421766.84375	-3.95050022916621E-07
9	155.616589607106	-0.459747314453125		-1.085205078125E-06	2.16064453125001E-07	1.30126953125E-06	4.99019506605691E-07	423734.53125	-4.49729895990458E-07
10	155.66658960698	-0.4547119140625		-1.07177734375E-06	2.32543945312499E-07	1.3043212890625E-06	4.87611600874516E-07	424487.46875	-5.03654462136183E-07
11	155.716589606853	-0.449676513671875		-1.058349609375E-06	2.459716796875E-07	1.3043212890625E-06	4.76237914881494E-07	425173.03125	-5.56907650661742E-07
12	155.766589606727	-0.44464111328125		-1.046142578125E-06	2.60009765624999E-07	1.30615234375E-06	4.65445310737778E-07	425291.75	-6.09519929639646E-07
13	155.816589606601	-0.439605712890625		-1.03118896484375E-06	2.734375E-07	1.30462646484375E-06	4.53599767524793E-07	426575.90625	-6.61453213979257E-07
14	155.866589606475	-0.4345703125		-1.0211181640625E-06	2.880859375E-07	1.3092041015625E-06	4.43965745944297E-07	425792	-7.12760879650887E-07
15	155.916589606348	-0.429534912109375		-1.01104736328125E-06	3.0059814453125E-07	1.3116455078125E-06	4.34496087109437E-07	425052.84375	-7.63565026318247E-07
16	155.966589606222	-0.42449951171875		-1.00006103515625E-06	3.13415527343749E-07	1.3134765625E-06	4.2467803496038E-07	424626.1875	-8.13842746083537E-07
17	156.016589606096	-0.419464111328125		-9.89990234375E-07	3.2501220703125E-07	1.31500244140625E-06	4.15476847592799E-07	423921.09375	-8.63594038946758E-07
18	156.06658960597	-0.4144287109375		-9.808349609375E-07	3.3905029296875E-07	1.31988525390625E-06	4.06665748187152E-07	422713.15625	-9.12864663860091E-07
19	156.116589605844	-0.409393310546875		-9.716796875E-07	3.50341796875001E-07	1.322021484375E-06	3.98125365563828E-07	421670.84375	-9.61677528721339E-07
20	156.166589605717	-0.40435791015625		-9.63745117187501E-07	3.6346435546875E-07	1.32720947265625E-06	3.89903817676895E-07	419791.03125	-1.01006310160301E-06
21	156.216589605591	-0.399322509765625		-9.5367431640625E-07	3.75976562499999E-07	1.32965087890625E-06	3.80940036848187E-07	418848	-1.05799858829414E-06
22	156.266589605465	-0.394287109375		-9.46044921875E-07	3.875732421875E-07	1.3336181640625E-06	3.7330201507757E-07	417096.78125	-1.10549160581286E-06
23	156.316589605339	-0.389251708984375		-9.37499999999999E-07	3.97338867187499E-07	1.3348388671875E-06	3.65066512131307E-07	415364.59375	-1.1525802392498E-06
24	156.366589605212	-0.38421630859375		-9.28649902343751E-07	4.09851074218751E-07	1.3385009765625E-06	3.57029136921483E-07	413999.375	-1.19923402053246E-06
