Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	209.883819470094	-0.499954223632813	-0.450164794921875	-2.5634765625E-07	-2.34710693359375E-06	2.09075927734375E-06	1.15398684386037E-07	1756071.5	0
2	209.933819469968	-0.494918823242188	-0.445037841796875	6.7413330078125E-07	-2.16156005859375E-06	2.835693359375E-06	-3.0001481832187E-07	-660163	1.0444640707874E-08
3	209.983819469842	-0.489883422851563	-0.439788818359375	7.574462890625E-07	-2.069091796875E-06	2.8265380859375E-06	-3.33116418005375E-07	-580620.5	4.62341311902037E-08
4	210.033819469716	-0.484848022460938	-0.43475341796875	7.843017578125E-07	-2.005615234375E-06	2.7899169921875E-06	-3.40977862833824E-07	-554319.0625	8.47778309776004E-08
5	210.083819469589	-0.479812622070313	-0.42974853515625	8.0718994140625E-07	-1.95404052734375E-06	2.76123046875E-06	-3.46888668900647E-07	-532400.75	1.24565119108411E-07
6	210.133819469463	-0.474777221679688	-0.424591064453125	8.2672119140625E-07	-1.9122314453125E-06	2.73895263671875E-06	-3.51018428546013E-07	-513584.34375	1.6541289937777E-07
7	210.183819469337	-0.469741821289063	-0.419830322265625	8.4381103515625E-07	-1.8768310546875E-06	2.72064208984375E-06	-3.5425745181783E-07	-497540.71875	2.07176199751302E-07
8	210.233819469211	-0.464706420898438	-0.414947509765625	8.59985351562501E-07	-1.8463134765625E-06	2.706298828125E-06	-3.56848772753438E-07	-482505.34375	2.49771119342768E-07
9	210.283819469084	-0.459671020507813	-0.409942626953125	8.76770019531251E-07	-1.81884765625E-06	2.69561767578125E-06	-3.5942539966527E-07	-467560.0625	2.93189998501475E-07
10	210.333819468958	-0.454635620117188	-0.40478515625	8.9447021484375E-07	-1.79534912109375E-06	2.6898193359375E-06	-3.62068249160075E-07	-452541.8125	3.37470993372335E-07
11	210.383819468832	-0.449600219726563	-0.399810791015625	9.09423828125E-07	-1.773681640625E-06	2.68310546875E-06	-3.63597450814268E-07	-439630.875	3.82568345003165E-07
12	210.433819468706	-0.444564819335938	-0.394866943359375	9.28955078125E-07	-1.75445556640625E-06	2.68341064453125E-06	-3.66813651453413E-07	-425065.71875	4.28527812346147E-07
