Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	46.3822148828962	-0.189971923828125	-0.189849853515625	-2.24609375E-07	4.26420534438421E-08	845244.625	0
1	2	46.4829228826419	-0.179901123046875	-0.17974853515625	-1.904296875E-07	3.42294583788316E-08	943910.25	-2.08988772953944E-08
1	3	46.5836308823876	-0.169830322265625	-0.16961669921875	-1.64184570312501E-07	2.78484453275496E-08	1033085.5	-3.87551217784221E-08
1	4	46.6843388821334	-0.159759521484375	-0.159637451171875	-1.4190673828125E-07	2.26536300829139E-08	1124946.25	-5.41680442722736E-08
1	5	46.7850468818791	-0.149688720703125	-0.149627685546875	-1.2176513671875E-07	1.82194366260546E-08	1228822	-6.74449793791609E-08
1	6	46.8857548816248	-0.139617919921875	-0.139556884765625	-1.03759765625E-07	1.44803884438716E-08	1345000.125	-7.88010581231902E-08
1	7	46.9864628813706	-0.129547119140625	-0.129486083984375	-8.75854492187494E-08	1.13410969504457E-08	1478397.25	-8.84360531472339E-08
1	8	47.0871708811163	-0.119476318359375	-0.119415283203125	-7.14111328125003E-08	8.52758041958168E-09	1672222.25	-9.64421715821118E-08
1	9	47.1878788808621	-0.109405517578125	-0.109283447265625	-5.58471679687506E-08	6.10317085758538E-09	1956830.625	-1.02850137295718E-07
1	10	47.2885868806078	-0.099334716796875	-0.09930419921875	-3.96728515625E-08	3.93968058176597E-09	2503077	-1.07659950288053E-07
1	11	47.3892948803535	-0.089263916015625	-0.089202880859375	-2.25830078125003E-08	2.01446925807147E-09	3950000	-1.10794779573098E-07
1	12	47.4900028800993	-0.079193115234375	-0.079132080078125	-3.66210937499945E-09	2.89790330620932E-10	21608334	-1.12116325112765E-07
1	13	47.590710879845	-0.069122314453125	-0.069091796875	1.8310546875E-08	-1.26510857345608E-09	-3773333.5	-1.113787178042E-07
1	14	47.6914188795907	-0.059051513671875	-0.05902099609375	4.51660156250006E-08	-2.66574318175117E-09	-1306756.75	-1.08182419467084E-07
1	15	47.7921268793365	-0.048980712890625	-0.04884033203125	7.87353515625006E-08	-3.84546039455813E-09	-620310.125	-1.01943491870315E-07
1	16	47.8928348790822	-0.038909912109375	-0.038751220703125	1.22680664062499E-07	-4.75402561761484E-09	-315870.65625	-9.18013896011871E-08
1	17	47.993542878828	-0.028839111328125	-0.0287109375	1.81884765625E-07	-5.2220818780313E-09	-157852.359375	-7.64653051987807E-08
1	18	48.0942508785737	-0.018768310546875	-0.0186431884765625	2.6123046875E-07	-4.87016915684535E-09	-71366.828125	-5.41526787856128E-08
1	19	48.1949588783194	-0.008697509765625	-0.00858459472656251	3.6651611328125E-07	-3.14639203580214E-09	-23422.1484375	-2.25431282530053E-08
1	20	48.2956668780652	0.001373291015625	0.00147399902343751	5.04150390624999E-07	7.43117123391812E-10	2923.72900390625	2.12984119229986E-08
1	21	48.3963748778109	0.011444091796875	0.011517333984375	6.78405761718751E-07	7.81342546218866E-09	16977.05859375	8.08448419320484E-08
1	22	48.4970828775566	0.021514892578125	0.021612548828125	8.8775634765625E-07	1.91866771359628E-08	24345.13671875	1.59707369107309E-07
1	23	48.5977908773024	0.031585693359375	0.03170166015625	1.12274169921875E-06	3.55927767259345E-08	28235.935546875	2.60943977536954E-07
1	24	48.6984988770481	0.041656494140625	0.04178466796875	1.36749267578125E-06	5.7140223219676E-08	30555.6796875	3.86337234203893E-07
1	25	48.7992068767938	0.051727294921875	0.051788330078125	1.60003662109375E-06	8.28632238381033E-08	32366.96484375	5.35764172582276E-07
1	26	48.8999148765396	0.061798095703125	0.061920166015625	1.79473876953125E-06	1.11130518121172E-07	34500.9375	7.06704724962037E-07
1	27	49.0006228762853	0.071868896484375	0.071868896484375	1.93511962890625E-06	1.39074913363402E-07	37139.25390625	8.94517995675415E-07
1	28	49.1013308760311	0.081939697265625	0.081939697265625	2.015380859375E-06	1.65139695695871E-07	40657.17578125	1.09344148313539E-06
1	29	49.2020388757768	0.092010498046875	0.092041015625	2.03887939453125E-06	1.87660518236044E-07	45142.9453125	1.29758973343996E-06
1	30	49.3027468755225	0.102081298828125	0.102142333984375	2.0184326171875E-06	2.06167399596779E-07	50604.78125	1.5018915746623E-06
1	31	49.4034548752683	0.112152099609375	0.112152099609375	1.9683837890625E-06	2.20758366253904E-07	56976.74609375	1.70264377175045E-06
1	32	49.504162875014	0.122222900390625	0.12225341796875	1.9036865234375E-06	2.32732176641548E-07	64219.3046875	1.89761794899823E-06
1	33	49.6048708747597	0.132293701171875	0.132354736328125	1.83135986328125E-06	2.42389148752409E-07	72271.2890625	2.08569258575153E-06
1	34	49.7055788745055	0.142364501953125	0.142425537109375	1.75994873046875E-06	2.50661628342641E-07	80925.9609375	2.26652923629445E-06
1	35	49.8062868742512	0.152435302734375	0.152496337890625	1.6912841796875E-06	2.57914649637314E-07	90166.0078125	2.44031252805144E-06
1	36	49.906994873997	0.162506103515625	0.16253662109375	1.62841796875E-06	2.64677566974569E-07	99812.59375	2.60747287939012E-06
1	37	50.0077028737427	0.172576904296875	0.17266845703125	1.57135009765625E-06	2.71322591061107E-07	109885.421875	2.76859395853535E-06
1	38	50.1084108734884	0.182647705078125	0.182647705078125	1.52008056640625E-06	2.77639230716886E-07	120156.59375	2.92425988845935E-06
1	39	50.2091188732342	0.192718505859375	0.192718505859375	1.47430419921875E-06	2.84125718508221E-07	130718.2734375	3.07503910335072E-06
1	40	50.3098268729799	0.202789306640625	0.202789306640625	1.43310546875E-06	2.90618459075631E-07	141503.40625	3.22143887387938E-06
1	41	50.4105348727256	0.212860107421875	0.212890625	1.396484375E-06	2.97298413443059E-07	152447.5625	3.36392008648545E-06
1	42	50.5112428724714	0.222930908203125	0.222930908203125	1.36322021484375E-06	3.03903931353489E-07	163532.5625	3.50288223671669E-06
1	43	50.6119508722171	0.233001708984375	0.2330322265625	1.3336181640625E-06	3.10775988054957E-07	174736.84375	3.6386788906384E-06
1	44	50.7126588719628	0.243072509765625	0.2430419921875	1.3067626953125E-06	3.17598193078084E-07	185987.859375	3.77163246412238E-06
1	45	50.8133668717086	0.253143310546875	0.253173828125	1.2823486328125E-06	3.24657122519056E-07	197429.796875	3.90200466426904E-06
1	46	50.9140748714543	0.263214111328125	0.263275146484375	1.26068115234375E-06	3.31905994244153E-07	208835.640625	4.03005651605781E-06
1	47	51.0147828712001	0.273284912109375	0.27325439453125	1.2408447265625E-06	3.39066247079245E-07	220216.4375	4.15601834902191E-06
1	48	51.1154908709458	0.283355712890625	0.2833251953125	1.2237548828125E-06	3.46720611332785E-07	231521.1875	4.28012072006823E-06
1	49	51.2161988706915	0.293426513671875	0.29339599609375	1.20697021484375E-06	3.541202318047E-07	243084.703125	4.40251733380137E-06
