Potential - Start 1.505 V, Stop -0.205 V, Step -0.005 V; Modulation - Amplitude -0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	88.7224147759974	1.50497436523438	1.5045166015625	9.08813476562501E-07	5.078125E-07	-4.010009765625E-07	1.36732489863789E-06	1655473.5	0
2	88.7724147758712	1.49993896484375	1.49932861328125	1.025390625E-06	5.39550781250001E-07	-4.8583984375E-07	1.53739745201165E-06	1462202.375	4.83551012564476E-08
3	88.822414775745	1.49490356445313	1.49505615234375	1.03515625E-06	5.4229736328125E-07	-4.9285888671875E-07	1.5476166481676E-06	1444280.75	9.98687710307422E-08
4	88.8724147756187	1.4898681640625	1.49017333984375	1.0345458984375E-06	5.4046630859375E-07	-4.9407958984375E-07	1.54165275034757E-06	1440413	1.51611317278366E-07
5	88.9224147754925	1.48483276367188	1.48468017578125	1.03118896484375E-06	5.352783203125E-07	-4.9591064453125E-07	1.53098585542466E-06	1439775.125	2.03254700181787E-07
6	88.9724147753662	1.47979736328125	1.4794921875	1.026611328125E-06	5.2978515625E-07	-4.96826171875001E-07	1.5188634279184E-06	1441141.5	2.54699699553385E-07
7	89.02241477524	1.47476196289063	1.474609375	1.02142333984375E-06	5.2398681640625E-07	-4.974365234375E-07	1.50620030581194E-06	1443681	3.05900556440974E-07
8	89.0724147751138	1.4697265625	1.4703369140625	1.01715087890625E-06	5.17883300781249E-07	-4.99267578125001E-07	1.49555455664085E-06	1445544.5	3.56864916284394E-07
9	89.1224147749875	1.46469116210938	1.4642333984375	1.0113525390625E-06	5.11779785156249E-07	-4.99572753906251E-07	1.4808562127655E-06	1447797.25	4.07577516625679E-07
10	89.1724147748613	1.45965576171875	1.45965576171875	1.00677490234375E-06	5.0567626953125E-07	-5.01098632812501E-07	1.46954471347271E-06	1449833.375	4.58030683603283E-07
11	89.2224147747351	1.45462036132813	1.4544677734375	1.002197265625E-06	4.99267578125E-07	-5.029296875E-07	1.4576635294361E-06	1451279	5.08254970554844E-07
12	89.2724147746088	1.4495849609375	1.4495849609375	9.979248046875E-07	4.93774414062501E-07	-5.04150390624999E-07	1.44657667533465E-06	1452599.5	5.58258022920199E-07
13	89.3224147744826	1.44454956054688	1.444091796875	9.9365234375E-07	4.8736572265625E-07	-5.0628662109375E-07	1.43492513871024E-06	1453317	6.08047457717475E-07
