Potential - OCP -0.00217542461320466 V
Time (s)	WE(1).Potential (V)
6.76530598291924	-0.003192138671875
6.86530598266677	-0.003192138671875
6.96530598241429	-0.003192138671875
7.06530598216182	-0.0031890869140625
7.16530598190934	-0.00318603515625
7.26530598165687	-0.0031768798828125
7.36530598140439	-0.00316772460937501
7.46530598115191	-0.00316467285156249
7.56530598089944	-0.003155517578125
7.66530598064696	-0.00315246582031251
7.76530598039449	-0.0031463623046875
7.86530598014201	-0.00313720703125001
7.96530597988954	-0.003131103515625
8.06530597963706	-0.00312194824218751
8.16530597938458	-0.0031158447265625
8.26530597913211	-0.0031097412109375
8.36530597887963	-0.00310668945312501
8.46530597862716	-0.00310668945312501
8.56530597837468	-0.0030975341796875
8.66530597812221	-0.00309143066406251
8.76530597786973	-0.003094482421875
8.86530597761725	-0.00309143066406251
8.96530597736478	-0.00308837890624999
9.0653059771123	-0.0030792236328125
9.16530597685983	-0.00306396484375
9.26530597660735	-0.0030517578125
9.36530597635488	-0.00304565429687501
9.4653059761024	-0.00304260253906249
9.56530597584992	-0.00303955078125
9.66530597559745	-0.00304260253906249
9.76530597534497	-0.0030364990234375
9.8653059750925	-0.0030242919921875
9.96530597484002	-0.00301208496093749
10.0653059745875	-0.0030059814453125
10.1653059743351	-0.0030029296875
10.2653059740826	-0.0029876708984375
10.3653059738301	-0.002978515625
10.4653059735776	-0.00296630859374999
10.5653059733252	-0.00295410156250001
10.6653059730727	-0.00294189453125
10.7653059728202	-0.0029266357421875
10.8653059725677	-0.0029022216796875
10.9653059723153	-0.0028839111328125
11.0653059720628	-0.00287475585937499
11.1653059718103	-0.0028533935546875
11.2653059715578	-0.002838134765625
11.3653059713054	-0.002838134765625
11.4653059710529	-0.002838134765625
11.5653059708004	-0.0028350830078125
11.6653059705479	-0.0028228759765625
11.7653059702955	-0.0028076171875
11.865305970043	-0.0027923583984375
11.9653059697905	-0.002777099609375
12.065305969538	-0.0027618408203125
12.1653059692856	-0.00275268554687499
12.2653059690331	-0.00274047851562501
12.3653059687806	-0.00272521972656251
12.4653059685281	-0.002716064453125
12.5653059682757	-0.00270996093750001
12.6653059680232	-0.002703857421875
12.7653059677707	-0.00270690917968749
12.8653059675182	-0.0027130126953125
12.9653059672657	-0.002728271484375
13.0653059670133	-0.00274658203125
13.1653059667608	-0.00274658203125
13.2653059665083	-0.00272521972656251
13.3653059662558	-0.002716064453125
13.4653059660034	-0.00270996093750001
13.5653059657509	-0.00269775390625
13.6653059654984	-0.002685546875
13.7653059652459	-0.0026702880859375
13.8653059649935	-0.0026580810546875
13.965305964741	-0.002642822265625
14.0653059644885	-0.00263366699218751
14.165305964236	-0.00263061523437499
14.2653059639836	-0.0026275634765625
14.3653059637311	-0.00261840820312501
14.4653059634786	-0.00261535644531249
14.5653059632261	-0.0026123046875
14.6653059629737	-0.002606201171875
14.7653059627212	-0.00260314941406251
14.8653059624687	-0.00260314941406251
14.9653059622162	-0.0025970458984375
15.0653059619638	-0.0025970458984375
15.1653059617113	-0.00260009765624999
15.2653059614588	-0.00260009765624999
15.3653059612063	-0.0025970458984375
15.4653059609539	-0.002593994140625
15.5653059607014	-0.0025909423828125
15.6653059604489	-0.0025909423828125
15.7653059601964	-0.00258789062500001
15.865305959944	-0.00258483886718749
15.9653059596915	-0.00258789062500001
16.065305959439	-0.00258789062500001
16.1653059591865	-0.0025909423828125
16.2653059589341	-0.00258789062500001
16.3653059586816	-0.00258789062500001
16.4653059584291	-0.0025787353515625
16.5653059581766	-0.00257568359375
16.6653059579241	-0.002581787109375
16.7653059576717	-0.0025909423828125
16.8653059574192	-0.00260314941406251
16.9653059571667	-0.002606201171875
17.0653059569142	-0.0026092529296875
17.1653059566618	-0.002606201171875
17.2653059564093	-0.002606201171875
17.3653059561568	-0.002606201171875
17.4653059559043	-0.00260009765624999
17.5653059556519	-0.0025909423828125
17.6653059553994	-0.00257568359375
17.7653059551469	-0.0025665283203125
17.8653059548944	-0.00255737304687501
17.965305954642	-0.0025482177734375
18.0653059543895	-0.0025360107421875
18.165305954137	-0.0025299072265625
18.2653059538845	-0.002520751953125
18.3653059536321	-0.00250854492187499
18.4653059533796	-0.0024993896484375
18.5653059531271	-0.002490234375
18.6653059528746	-0.00247802734374999
18.7653059526222	-0.0024688720703125
18.8653059523697	-0.002459716796875
18.9653059521172	-0.00244750976562499
19.0653059518647	-0.00244750976562499
19.1653059516123	-0.00243530273437501
19.2653059513598	-0.00243225097656249
19.3653059511073	-0.00243530273437501
19.4653059508548	-0.00243225097656249
19.5653059506024	-0.00242004394531251
19.6653059503499	-0.00241699218749999
19.7653059500974	-0.0024139404296875
19.8653059498449	-0.0024078369140625
19.9653059495924	-0.00240478515625001
20.06530594934	-0.002398681640625
20.1653059490875	-0.002392578125
20.265305948835	-0.0023834228515625
20.3653059485825	-0.00237426757812501
20.4653059483301	-0.002362060546875
20.5653059480776	-0.0023529052734375
20.6653059478251	-0.00234375000000001
20.7653059475726	-0.00233154296875
20.8653059473202	-0.0023223876953125
20.9653059470677	-0.0023162841796875
21.0653059468152	-0.00230712890625
21.1653059465627	-0.002301025390625
21.2653059463103	-0.0022918701171875
21.3653059460578	-0.00228271484375001
21.4653059458053	-0.00227966308593749
21.5653059455528	-0.0022735595703125
21.6653059453004	-0.0022613525390625
21.7653059450479	-0.00224914550781249
21.8653059447954	-0.0022430419921875
21.9653059445429	-0.002239990234375
22.0653059442905	-0.00223693847656251
22.165305944038	-0.00223388671874999
22.2653059437855	-0.0022308349609375
22.365305943533	-0.0022247314453125
