Potential - Start -0.205 V, Stop 1.505 V, Step 0.005 V; Modulation - Amplitude 0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	65.3711498349537	-0.204925537109375		-2.423095703125E-07	2.703857421875E-07	5.126953125E-07	4.96258394377946E-08	845214.125	0
2	65.4211498348275	-0.19989013671875		-4.302978515625E-07	2.41699218749999E-07	6.719970703125E-07	8.59860307400595E-08	464397.1875	-1.68151856883014E-08
3	65.4711498347012	-0.194854736328125		-4.3182373046875E-07	2.42004394531251E-07	6.73828125000001E-07	8.40638278987171E-08	450812.75	-3.83682241533734E-08
4	65.521149834575	-0.1898193359375		-4.25109863281251E-07	2.46582031250001E-07	6.71691894531251E-07	8.06421738275276E-08	446231.1875	-5.97915601474597E-08
5	65.5711498344488	-0.184783935546875		-4.168701171875E-07	2.520751953125E-07	6.68945312499999E-07	7.69545707157704E-08	442825.78125	-8.08410618446942E-08
6	65.6211498343225	-0.17974853515625		-4.0863037109375E-07	2.5787353515625E-07	6.6650390625E-07	7.3400826750003E-08	439581.78125	-1.0147857665288E-07
7	65.6711498341963	-0.174713134765625		-4.0130615234375E-07	2.63671875E-07	6.6497802734375E-07	7.00767159855786E-08	435133.09375	-1.21726984048109E-07
8	65.72114983407	-0.169677734375		-3.9337158203125E-07	2.69470214843751E-07	6.62841796875001E-07	6.6686375532754E-08	430954.21875	-1.41593929470218E-07
9	65.7711498339438	-0.164642333984375		-3.863525390625E-07	2.7587890625E-07	6.622314453125E-07	6.35981933783114E-08	426066.375	-1.61087029937335E-07
10	65.8211498338176	-0.15960693359375		-3.79028320312499E-07	2.81372070312499E-07	6.60400390624999E-07	6.04492811362434E-08	420772.96875	-1.80221547907422E-07
11	65.8711498336913	-0.154571533203125		-3.73229980468751E-07	2.87475585937499E-07	6.6070556640625E-07	5.76451668621303E-08	413818.5	-1.99028008296409E-07
12	65.9211498335651	-0.1495361328125		-3.67126464843751E-07	2.94189453125E-07	6.61315917968751E-07	5.48538565681156E-08	406982.5625	-2.17536921809369E-07
13	65.9711498334389	-0.144500732421875		-3.61022949218751E-07	3.0029296875E-07	6.61315917968751E-07	5.21240082207441E-08	399915.5	-2.3574065721732E-07
14	66.0211498333126	-0.13946533203125		-3.5552978515625E-07	3.07617187500001E-07	6.63146972656251E-07	4.95515273257752E-08	392017.1875	-2.53654462767372E-07
15	66.0711498331864	-0.134429931640625		-3.509521484375E-07	3.15246582031251E-07	6.6619873046875E-07	4.71356322861993E-08	382695.65625	-2.71316508815289E-07
16	66.1211498330601	-0.12939453125		-3.4637451171875E-07	3.2379150390625E-07	6.70166015625E-07	4.47978223405698E-08	373392.09375	-2.88749674837163E-07
17	66.1711498329339	-0.124359130859375		-3.4210205078125E-07	3.33251953124999E-07	6.75354003906249E-07	4.25435153772469E-08	363514.71875	-3.05961606272831E-07
18	66.2211498328077	-0.11932373046875		-3.387451171875E-07	3.4332275390625E-07	6.8206787109375E-07	4.03789783831598E-08	351891.90625	-3.22982771194802E-07
19	66.2711498326814	-0.114288330078125		-3.3538818359375E-07	3.5552978515625E-07	6.9091796875E-07	3.83002465298432E-08	340491.375	-3.39836105922586E-07
20	66.3211498325552	-0.1092529296875		-3.3294677734375E-07	3.692626953125E-07	7.0220947265625E-07	3.63347680831794E-08	327772.6875	-3.56544489932276E-07
21	66.371149832429	-0.104217529296875		-3.32031250000001E-07	3.84521484375E-07	7.16552734375001E-07	3.45528121670213E-08	313419.125	-3.73168944634017E-07
22	66.4211498323027	-0.09918212890625		-3.31726074218749E-07	4.0130615234375E-07	7.33032226562499E-07	3.28911724523095E-08	298896.0625	-3.8976287441983E-07
23	66.4711498321765	-0.094146728515625		-3.3294677734375E-07	4.2236328125E-07	7.5531005859375E-07	3.1325527061199E-08	282584.78125	-4.06379683681735E-07
24	66.5211498320502	-0.089111328125		-3.3447265625E-07	4.473876953125E-07	7.81860351562499E-07	2.97950943917158E-08	266332.125	-4.23065188215332E-07
25	66.571149831924	-0.084075927734375		-3.3843994140625E-07	4.77294921875E-07	8.15734863281251E-07	2.84443242293264E-08	248331.828125	-4.39887998027189E-07
26	66.6211498317978	-0.07904052734375		-3.4454345703125E-07	5.12084960937501E-07	8.56628417968751E-07	2.7201352281736E-08	229140.84375	-4.56962567341179E-07
27	66.6711498316715	-0.074005126953125		-3.51562499999999E-07	5.52978515624999E-07	9.04541015624999E-07	2.60174264354873E-08	210503.484375	-4.74365208447125E-07
28	66.7211498315453	-0.0689697265625		-3.61328125E-07	6.0272216796875E-07	9.6405029296875E-07	2.48876208530646E-08	190625	-4.92187496092811E-07
29	66.7711498314191	-0.063934326171875		-3.7384033203125E-07	6.610107421875E-07	1.03485107421875E-06	2.38898199000914E-08	170938.78125	-5.10566678713076E-07
30	66.8211498312928	-0.05889892578125		-3.90625E-07	7.293701171875E-07	1.1199951171875E-06	2.29954721930881E-08	150703.125	-5.29678345628781E-07
31	66.8711498311666	-0.053863525390625		-4.1046142578125E-07	8.10546875E-07	1.22100830078125E-06	2.20838458631079E-08	131078.078125	-5.4970547580524E-07
32	66.9211498310403	-0.048828125		-4.33959960937499E-07	9.05761718750001E-07	1.3397216796875E-06	2.11351522949599E-08	112229.2578125	-5.70816041545186E-07
33	66.9711498309141	-0.043792724609375		-4.66003417968749E-07	1.016845703125E-06	1.48284912109375E-06	2.03293417655459E-08	93614.9375	-5.93315121477644E-07
34	67.0211498307879	-0.03875732421875		-5.01403808593751E-07	1.14501953125E-06	1.64642333984375E-06	1.93535019121782E-08	76981.1328125	-6.17500290900352E-07
35	67.0711498306616	-0.033721923828125		-5.43823242187499E-07	1.2933349609375E-06	1.837158203125E-06	1.82939565718243E-08	61857.46875	-6.4363098317699E-07
36	67.1211498305354	-0.0286865234375		-5.9356689453125E-07	1.46209716796875E-06	2.0556640625E-06	1.69422325058122E-08	48087.40234375	-6.72065709750314E-07
37	67.1711498304091	-0.023651123046875		-6.500244140625E-07	1.65313720703125E-06	2.30316162109375E-06	1.53123114188247E-08	36239.4375	-7.03155478731787E-07
38	67.2211498302829	-0.01861572265625		-7.1533203125E-07	1.86553955078125E-06	2.58087158203125E-06	1.32487496529166E-08	25891.638671875	-7.37289383323514E-07
39	67.2711498301567	-0.013580322265625		-7.87353515625E-07	2.09991455078125E-06	2.88726806640625E-06	1.05579562870162E-08	17031.0078125	-7.74856573571014E-07
40	67.3211498300304	-0.008544921875		-8.6700439453125E-07	2.35565185546875E-06	3.22265625E-06	7.30264915205225E-09	9714.8896484375	-8.16215504073625E-07
41	67.3711498299042	-0.003509521484375		-9.53063964843751E-07	2.628173828125E-06	3.58123779296875E-06	3.2575426800463E-09	3586.29541015625	-8.61717182942812E-07
42	67.421149829778	0.00152587890625		-1.04339599609375E-06	2.9205322265625E-06	3.96392822265625E-06	-1.74812131437108E-09	-1605.73278808594	-9.11628717403801E-07
43	67.4711498296517	0.006561279296875		-1.13037109375E-06	3.21929931640625E-06	4.34967041015625E-06	-7.49602158123253E-09	-5866.630859375	-9.65972844824137E-07
