Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	58.4714288523738	-0.189971923828125	-0.189727783203125	-1.91650390625001E-07	3.63614027776293E-08	989968.1875	0
1	2	58.5721368521196	-0.179901123046875	-0.17974853515625	-1.6021728515625E-07	2.87988211056245E-08	1121904.75	-1.77179444449393E-08
1	3	58.6728448518653	-0.169830322265625	-0.169647216796875	-1.35192871093751E-07	2.29350938241168E-08	1254853.375	-3.25930287203846E-08
1	4	58.773552851611	-0.159759521484375	-0.15966796875	-1.129150390625E-07	1.80289152496016E-08	1414054	-4.50862529532969E-08
1	5	58.8742608513568	-0.149688720703125	-0.149566650390625	-9.33837890624997E-08	1.39671003651642E-08	1601634	-5.54742243252804E-08
1	6	58.9749688511025	-0.139617919921875	-0.139556884765625	-7.56835937500006E-08	1.05621662527255E-08	1843951.625	-6.39874428998155E-08
1	7	59.0756768508483	-0.129547119140625	-0.129425048828125	-5.67626953124997E-08	7.3465145078444E-09	2280107.5	-7.0656639650224E-08
1	8	59.176384850594	-0.119476318359375	-0.11944580078125	-3.75366210937506E-08	4.48359172011692E-09	3182114	-7.54049906959153E-08
1	9	59.2770928503397	-0.109405517578125	-0.109344482421875	-1.73950195312494E-08	1.90204940686556E-09	6285965	-7.81710198793917E-08
1	10	59.3778008500855	-0.099334716796875	-0.09930419921875	6.71386718749945E-09	-6.66715183061939E-10	-14790910	-7.87088580977979E-08
1	11	59.4785088498312	-0.089263916015625	-0.089141845703125	3.509521484375E-08	-3.12845238603643E-09	-2540000	-7.6603605236869E-08
1	12	59.5792168495769	-0.079193115234375	-0.0792236328125	7.08007812499994E-08	-5.6090949662746E-09	-1118965.5	-7.12713159600753E-08
1	13	59.6799248493227	-0.069122314453125	-0.069122314453125	1.171875E-07	-8.10027067643659E-09	-589843.75	-6.18053519474415E-08
1	14	59.7806328490684	-0.059051513671875	-0.058990478515625	1.77612304687499E-07	-1.04774349196646E-08	-332130.59375	-4.69610057507452E-08
1	15	59.8813408488141	-0.048980712890625	-0.048834228515625	2.5909423828125E-07	-1.26526664701032E-08	-188480.5625	-2.49710829791638E-08
1	16	59.9820488485599	-0.038909912109375	-0.038775634765625	3.67431640625E-07	-1.42473943753885E-08	-105531.5625	6.57699983364068E-09
1	17	60.0827568483056	-0.028839111328125	-0.0287017822265625	5.0628662109375E-07	-1.45313272525982E-08	-56690.78125	5.05722077548398E-08
1	18	60.1834648480514	-0.018768310546875	-0.018621826171875	6.79931640625001E-07	-1.26615695705823E-08	-27387.79296875	1.10303041367388E-07
1	19	60.2841728477971	-0.008697509765625	-0.008563232421875	8.85925292968751E-07	-7.5863839654744E-09	-9665.86328125	1.89150199503274E-07
1	20	60.3848808475428	0.001373291015625	0.001507568359375	1.11480712890625E-06	1.68064795413869E-09	1352.31323242188	2.89895069727208E-07
1	21	60.4855888472886	0.011444091796875	0.0115447998046875	1.35101318359375E-06	1.55971751070183E-08	8545.2900390625	4.14058973774445E-07
1	22	60.5862968470343	0.021514892578125	0.0215972900390625	1.571044921875E-06	3.39303127816493E-08	13747.0869140625	5.61196316084533E-07
1	23	60.68700484678	0.031585693359375	0.031695556640625	1.7535400390625E-06	5.55794237300233E-08	18075.18359375	7.28602458366368E-07
1	24	60.7877128465258	0.041656494140625	0.041741943359375	1.8841552734375E-06	7.86483056458565E-08	22154.1953125	9.1177497552053E-07
1	25	60.8884208462715	0.051727294921875	0.0517578125	1.95465087890625E-06	1.01168446065003E-07	26479.314453125	1.10507414774474E-06
