Potential - Start 1.505 V, Stop -0.205 V, Step -0.005 V; Modulation - Amplitude -0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	164.35262658505	1.50497436523438	1.50482177734375	4.373779296875E-06	3.736572265625E-06	-6.3720703125E-07	6.58175804346683E-06	344055.28125	0
2	164.402626584923	1.49993896484375	1.49993896484375	4.4378662109375E-06	3.74603271484375E-06	-6.91833496093749E-07	6.65652851239429E-06	337986.53125	2.20291127561723E-07
3	164.452626584797	1.49490356445313	1.49505615234375	4.41009521484375E-06	3.73321533203125E-06	-6.76879882812501E-07	6.59334000374656E-06	339007.6875	4.4149015820949E-07
4	164.502626584671	1.4898681640625	1.48956298828125	4.37591552734375E-06	3.7158203125E-06	-6.60095214843747E-07	6.51820164421224E-06	340400.3125	6.61140461488685E-07
5	164.552626584545	1.48483276367188	1.4849853515625	4.34173583984375E-06	3.69873046875E-06	-6.43005371093749E-07	6.44741385258385E-06	342025.71875	8.79081710536411E-07
6	164.602626584418	1.47979736328125	1.47979736328125	4.30938720703125E-06	3.68194580078125E-06	-6.27441406250001E-07	6.37701941741398E-06	343389.3125	1.09535983483511E-06
7	164.652626584292	1.47476196289063	1.474609375	4.27947998046875E-06	3.66455078125E-06	-6.1492919921875E-07	6.31056127531338E-06	344576.78125	1.31008141579514E-06
8	164.702626584166	1.4697265625	1.47003173828125	4.2510986328125E-06	3.64837646484375E-06	-6.0272216796875E-07	6.24924996373011E-06	345800.40625	1.52334587255609E-06
9	164.75262658404	1.46469116210938	1.46514892578125	4.224853515625E-06	3.63311767578125E-06	-5.91735839843749E-07	6.19003958490794E-06	346792.84375	1.73524472302233E-06
10	164.802626583913	1.45965576171875	1.4593505859375	4.20074462890625E-06	3.61846923828125E-06	-5.82275390625E-07	6.13035899732495E-06	347402.84375	1.94588460544765E-06
11	164.852626583787	1.45462036132813	1.45477294921875	4.178466796875E-06	3.60504150390625E-06	-5.73425292968749E-07	6.07872016189503E-06	348159.53125	2.1553648821282E-06
12	164.902626583661	1.4495849609375	1.4495849609375	4.15771484375E-06	3.59161376953125E-06	-5.6610107421875E-07	6.02696036366979E-06	348649.46875	2.36376945395023E-06
13	164.952626583535	1.44454956054688	1.44439697265625	4.13818359375E-06	3.5791015625E-06	-5.59082031249999E-07	5.97718008066295E-06	349041.28125	2.57116698776372E-06
14	165.002626583408	1.43951416015625	1.439208984375	4.119873046875E-06	3.56658935546875E-06	-5.53283691406251E-07	5.92935793974902E-06	349333.34375	2.77761841971369E-06
