Potential,Current,Normalized_Potential,Normalized_Current
1.50497436523438,6.8084716796875e-07,1.440124511718755,0.08443401581955114
1.49993896484375,7.43713378906251e-07,1.435089111328125,0.09223025394542646
1.49490356445313,7.26928710937501e-07,1.430053710937505,0.09014873405745007
1.4898681640625,7.0770263671875e-07,1.425018310546875,0.08776444764031335
1.48483276367188,6.89697265625e-07,1.419982910156255,0.08553154448775686
1.47979736328125,6.7230224609375e-07,1.414947509765625,0.08337433296749044
1.47476196289063,6.57348632812499e-07,1.409912109375005,0.08151988797638408
1.4697265625,6.4361572265625e-07,1.404876708984375,0.07981682624985807
1.46469116210938,6.317138671875e-07,1.399841308593755,0.07834083942020209
1.45965576171875,6.2103271484375e-07,1.394805908203125,0.07701623585512621
1.45462036132813,6.1187744140625e-07,1.389770507812505,0.07588086137077545
1.4495849609375,6.0302734375e-07,1.384735107421875,0.07478333270256972
1.44454956054688,5.950927734375e-07,1.379699707031255,0.07379934148279907
1.43951416015625,5.88378906250001e-07,1.374664306640625,0.07296673352760864
1.43447875976563,5.8380126953125e-07,1.369628906250005,0.07239904628543314
1.429443359375,5.78613281250001e-07,1.364593505859375,0.07175566741096784
1.42440795898438,5.74340820312501e-07,1.359558105468755,0.07122582598493747
1.41937255859375,5.718994140625e-07,1.354522705078125,0.07092305945577716
1.41433715820313,5.68847656249999e-07,1.349487304687505,0.07054460129432677
1.4093017578125,5.67016601562499e-07,1.344451904296875,0.07031752639745663
1.40426635742188,5.65185546875001e-07,1.339416503906255,0.07009045150058672
1.39923095703125,5.65490722656249e-07,1.334381103515625,0.07012829731673151
1.39419555664063,5.6488037109375e-07,1.329345703125005,0.07005260568444158
1.38916015625,5.65795898437499e-07,1.324310302734375,0.07016614313287653
1.38412475585938,5.6640625e-07,1.319274902343755,0.07024183476516671
1.37908935546875,5.67932128906251e-07,1.314239501953125,0.07043106384589196
1.37405395507813,5.70068359374999e-07,1.309204101562505,0.07069598455890688
1.3690185546875,5.72509765625001e-07,1.304168701171875,0.07099875108806733
1.36398315429688,5.74645996093751e-07,1.299133300781255,0.07126367180108252
1.35894775390625,5.7830810546875e-07,1.294097900390625,0.07171782159482269
1.35391235351563,5.81970214843749e-07,1.289062500000005,0.07217197138856288
1.348876953125,5.859375e-07,1.284027099609375,0.0726639669984483
1.34384155273438,5.9051513671875e-07,1.278991699218755,0.0732316542406237
1.33880615234375,5.9539794921875e-07,1.273956298828125,0.07383718729894409
1.33377075195313,5.999755859375e-07,1.268920898437505,0.07440487454111948
1.3287353515625,6.0455322265625e-07,1.263885498046875,0.07497256178329485
1.32369995117188,6.09741210937499e-07,1.258850097656255,0.07561594065776016
1.31866455078125,6.15234375000001e-07,1.253814697265625,0.07629716534837085
1.31362915039063,6.20422363281251e-07,1.248779296875005,0.07694054422283628
1.30859375,6.256103515625e-07,1.243743896484375,0.0775839230973016
1.30355834960938,6.29882812499999e-07,1.238708496093755,0.07811376452333181
1.29852294921875,6.35986328125e-07,1.233673095703125,0.07887068084623244
1.29348754882813,6.4208984375e-07,1.228637695312505,0.07962759716913294
1.2884521484375,6.46362304687499e-07,1.223602294921875,0.08015743859516317
1.28341674804688,6.5155029296875e-07,1.218566894531255,0.08080081746962874
1.27838134765625,6.5765380859375e-07,1.213531494140625,0.08155773379252923
1.27334594726563,6.622314453125e-07,1.208496093750005,0.0821254210347046
1.268310546875,6.6802978515625e-07,1.203460693359375,0.08284449154146008
1.26327514648438,6.744384765625e-07,1.198425292968755,0.08363925368050562
1.25823974609375,6.805419921875e-07,1.193389892578125,0.08439617000340612
1.25320434570313,6.87255859375001e-07,1.188354492187505,0.08522877795859679
1.2481689453125,6.93664550781249e-07,1.183319091796875,0.08602354009764207
1.24313354492188,7.0159912109375e-07,1.178283691406255,0.08700753131741286
1.23809814453125,7.09228515625e-07,1.173248291015625,0.08795367672103849
1.23306274414063,7.18078613281249e-07,1.168212890625005,0.08905120538924409
1.22802734375,7.26928710937501e-07,1.163177490234375,0.09014873405745007
1.22299194335938,7.37915039062501e-07,1.158142089843755,0.09151118343867097
1.21795654296875,7.48901367187499e-07,1.153106689453125,0.09287363281989164
1.21292114257813,7.6141357421875e-07,1.148071289062505,0.09442531128183779
1.2078857421875,7.7545166015625e-07,1.143035888671875,0.09616621882450893
1.20285034179688,7.9010009765625e-07,1.138000488281255,0.09798281799947015
1.19781494140625,8.07800292968749e-07,1.132965087890625,0.10017787533588147
1.19277954101563,8.2733154296875e-07,1.127929687500005,0.10260000756916321
1.187744140625,8.4991455078125e-07,1.122894287109375,0.10540059796389509
1.18270874023438,8.7615966796875e-07,1.117858886718755,0.10865533815236725
1.17767333984375,9.0484619140625e-07,1.112823486328125,0.1122128448699996
1.17263793945313,9.381103515625e-07,1.107788085937505,0.11633803882980735
1.1676025390625,9.76867675781251e-07,1.102752685546875,0.12114445748022568
1.16256713867188,1.02203369140625e-06,1.097717285156255,0.12674563826968926
1.15753173828125,1.07391357421875e-06,1.092681884765625,0.13317942701434354
1.15249633789063,1.1334228515625e-06,1.087646484375005,0.14055936116262346
1.1474609375,1.2017822265625e-06,1.082611083984375,0.14903682397910908
1.14242553710938,1.28021240234375e-06,1.077575683593755,0.15876319872838057
1.13739013671875,1.36932373046875e-06,1.072540283203125,0.16981417704272792
1.13235473632813,1.46942138671875e-06,1.067504882812505,0.18222760473829616
1.1273193359375,1.5826416015625e-06,1.062469482421875,0.19626840252810052
1.12228393554688,1.7083740234375e-06,1.057434082031255,0.21186087877985088
1.11724853515625,1.845703125e-06,1.052398681640625,0.2288914960451122
1.11221313476563,1.99249267578125e-06,1.047363281250005,0.2470953336108693
1.107177734375,2.14996337890625e-06,1.042327880859375,0.2666237747417023
1.10214233398438,2.31353759765625e-06,1.037292480468755,0.2869091321954358
1.09710693359375,2.48046875e-06,1.032257080078125,0.3076107936267646
1.09207153320313,2.64495849609375e-06,1.027221679687505,0.3280096885289331
1.0870361328125,2.80426025390625e-06,1.022186279296875,0.34776520455663623
1.08200073242188,2.95166015625e-06,1.017150878906255,0.3660447337546834
1.07696533203125,3.0816650390625e-06,1.012115478515625,0.3821670514324641
1.07192993164063,3.18878173828125e-06,1.007080078125005,0.39545093289936795
1.06689453125,3.26995849609375e-06,1.002044677734375,0.4055179199939446
1.06185913085938,3.32061767578125e-06,0.9970092773437551,0.41180032547401885
1.05682373046875,3.3380126953125e-06,0.991973876953125,0.4139575369942853
