Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	66.7725848314154	-0.189971923828125	-0.189849853515625	-2.40478515625001E-07	4.56548079341701E-08	789467.0625	0
1	2	66.8732928311612	-0.179901123046875	-0.1798095703125	-2.05078124999999E-07	3.68750079360325E-08	876785.75	-2.24355574118817E-08
1	3	66.9740008309069	-0.169830322265625	-0.169647216796875	-1.7730712890625E-07	3.00796614283172E-08	956798.625	-4.16901855260221E-08
1	4	67.0747088306526	-0.159759521484375	-0.15966796875	-1.53198242187499E-07	2.44608528987555E-08	1042231.0625	-5.8332453534149E-08
1	5	67.1754168303984	-0.149688720703125	-0.14959716796875	-1.3153076171875E-07	1.96766283266925E-08	1137355	-7.2669699591188E-08
1	6	67.2761248301441	-0.139617919921875	-0.139556884765625	-1.11083984375E-07	1.55025343673287E-08	1256318.625	-8.48863166424962E-08
1	7	67.3768328298898	-0.129547119140625	-0.129486083984375	-9.09423828125006E-08	1.17757723572254E-08	1423825.625	-9.50591569903736E-08
1	8	67.4775408296356	-0.119476318359375	-0.119415283203125	-6.92749023437495E-08	8.27248225476751E-09	1723788.5	-1.03126737371895E-07
1	9	67.5782488293813	-0.109405517578125	-0.10931396484375	-4.730224609375E-08	5.17079579154256E-09	2310967.75	-1.08996864867095E-07
1	10	67.6789568291271	-0.099334716796875	-0.0992431640625	-2.41088867187503E-08	2.39264208445888E-09	4116456	-1.12592694279101E-07
1	11	67.7796648288728	-0.089263916015625	-0.089141845703125	3.96728515625056E-09	-3.53651108397912E-10	-22469230	-1.1360690876927E-07
1	12	67.8803728286185	-0.079193115234375	-0.079132080078125	3.72314453124994E-08	-2.94620172702764E-09	-2125410	-1.11532386881663E-07
1	13	67.9810808283643	-0.069122314453125	-0.069061279296875	8.17871093750006E-08	-5.64832225435907E-09	-844403	-1.05539328387749E-07
1	14	68.08178882811	-0.059051513671875	-0.05902099609375	1.4007568359375E-07	-8.26740631509892E-09	-421350.75	-9.43676496945045E-08
1	15	68.1824968278557	-0.048980712890625	-0.0488006591796875	2.1820068359375E-07	-1.06483373230049E-08	-223650.34375	-7.6326998055265E-08
1	16	68.2832048276015	-0.038909912109375	-0.0388092041015625	3.21350097656251E-07	-1.24713404048293E-08	-120769.234375	-4.91584586370664E-08
1	17	68.3839128273472	-0.028839111328125	-0.028680419921875	4.55322265624999E-07	-1.30588340141458E-08	-62989.2734375	-1.00499004673793E-08
1	18	68.484620827093	-0.018768310546875	-0.01865234375	6.21948242187501E-07	-1.16007923267603E-08	-29990.1875	4.41949765672689E-08
1	19	68.5853288268387	-0.008697509765625	-0.0086029052734375	8.197021484375E-07	-7.05181957272316E-09	-10495.16015625	1.16787838067012E-07
1	20	68.6860368265844	0.001373291015625	0.001483154296875	1.0406494140625E-06	1.54344359515335E-09	1425.21984863281	2.10463980465647E-07
