Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	236.944919401772	1.50001525878906	1.44866943359375	2.01568603515625E-06	2.9766845703125E-06	-9.60998535156249E-07	2.92006279778434E-06	718697.9375	0
2	236.994919401645	1.49497985839844	1.44317626953125	1.87225341796875E-06	2.93914794921875E-06	-1.06689453125E-06	2.70199166152452E-06	770823.1875	9.71984874809095E-08
3	237.044919401519	1.48994445800781	1.43890380859375	1.8603515625E-06	2.91290283203125E-06	-1.05255126953125E-06	2.67686687038804E-06	773458	1.90513603115505E-07
4	237.094919401393	1.48490905761719	1.43341064453125	1.854248046875E-06	2.8900146484375E-06	-1.0357666015625E-06	2.65789890363521E-06	773041.5	2.83378597032424E-07
5	237.144919401267	1.47987365722656	1.42822265625	1.8487548828125E-06	2.8662109375E-06	-1.0174560546875E-06	2.64043364950339E-06	772532.1875	3.75953675302299E-07
6	237.19491940114	1.47483825683594	1.42333984375	1.84173583984375E-06	2.84423828125E-06	-1.00250244140625E-06	2.62141588791565E-06	772825.25	4.68215944238182E-07
7	237.244919401014	1.46980285644531	1.41845703125	1.83441162109375E-06	2.823486328125E-06	-9.8907470703125E-07	2.60203410107351E-06	773249.0625	5.60119644887891E-07
8	237.294919400888	1.46476745605469	1.41326904296875	1.82586669921875E-06	2.8045654296875E-06	-9.7869873046875E-07	2.58044087786402E-06	774026.4375	6.51626578473952E-07
9	237.344919400762	1.45973205566406	1.40838623046875	1.81884765625E-06	2.78533935546875E-06	-9.6649169921875E-07	2.56164003076265E-06	774328.875	7.4274441885791E-07
10	237.394919400635	1.45469665527344	1.4031982421875	1.80755615234375E-06	2.7679443359375E-06	-9.6038818359375E-07	2.53635971603217E-06	776295.8125	8.33404499189783E-07
11	237.444919400509	1.44966125488281	1.397705078125	1.80023193359375E-06	2.75177001953125E-06	-9.51538085937499E-07	2.51619326263608E-06	776402.8125	9.23599202451442E-07
12	237.494919400383	1.44462585449219	1.39312744140625	1.78985595703125E-06	2.7374267578125E-06	-9.4757080078125E-07	2.49349727710069E-06	778346.125	1.01335137969727E-06
13	237.544919400257	1.43959045410156	1.387939453125	1.77978515625E-06	2.723388671875E-06	-9.43603515625E-07	2.47023399424506E-06	779835.4375	1.10259247776412E-06
14	237.59491940013	1.43455505371094	1.3836669921875	1.76727294921875E-06	2.71148681640625E-06	-9.442138671875E-07	2.44531725002162E-06	782939.0625	1.19126889330801E-06
15	237.644919400004	1.42951965332031	1.3775634765625	1.75567626953125E-06	2.70050048828125E-06	-9.44824218749999E-07	2.41855536842195E-06	784634.125	1.27934265492513E-06
16	237.694919399878	1.42448425292969	1.37298583984375	1.74041748046875E-06	2.6898193359375E-06	-9.49401855468748E-07	2.38956863540807E-06	788883.0625	1.36674498207867E-06
17	237.744919399752	1.41944885253906	1.36810302734375	1.72698974609375E-06	2.681884765625E-06	-9.54895019531251E-07	2.36269988818094E-06	792189.4375	1.45343017265986E-06
18	237.794919399626	1.41441345214844	1.36322021484375	1.7083740234375E-06	2.67669677734375E-06	-9.6832275390625E-07	2.32888987738988E-06	797963.625	1.53931421209563E-06
19	237.844919399499	1.40937805175781	1.35833740234375	1.69036865234375E-06	2.6708984375E-06	-9.80529785156249E-07	2.29609099733352E-06	803574.625	1.62428284511407E-06
20	237.894919399373	1.40434265136719	1.35284423828125	1.66748046875E-06	2.667236328125E-06	-9.99755859375E-07	2.25584130930656E-06	811310.4375	1.70822897871403E-06
21	237.944919399247	1.39930725097656	1.3482666015625	1.64398193359375E-06	2.66357421875E-06	-1.01959228515625E-06	2.216525899712E-06	820122.5	1.79101562025608E-06
22	237.994919399121	1.39427185058594	1.34307861328125	1.61407470703125E-06	2.6654052734375E-06	-1.05133056640625E-06	2.16782927964232E-06	832104.375	1.87246700988908E-06
23	238.044919398994	1.38923645019531	1.33758544921875	1.58233642578125E-06	2.66754150390625E-06	-1.085205078125E-06	2.11651013160008E-06	845323.0625	1.95237726074993E-06
24	238.094919398868	1.38420104980469	1.33270263671875	1.54449462890625E-06	2.6739501953125E-06	-1.12945556640625E-06	2.05835203814786E-06	862873	2.03054810299363E-06
25	238.144919398742	1.37916564941406	1.32781982421875	1.50299072265625E-06	2.67822265625E-06	-1.17523193359375E-06	1.9957008134952E-06	883451.8125	2.1067351099191E-06
26	238.194919398616	1.37413024902344	1.32293701171875	1.45538330078125E-06	2.69012451171875E-06	-1.2347412109375E-06	1.92538050214353E-06	908995.5625	2.18069453694625E-06
27	238.244919398489	1.36909484863281	1.31744384765625	1.402587890625E-06	2.70111083984375E-06	-1.29852294921875E-06	1.84783073109429E-06	939295.0625	2.2521437585965E-06
28	238.294919398363	1.36405944824219	1.3128662109375	1.3409423828125E-06	2.7178955078125E-06	-1.376953125E-06	1.760477971402E-06	979062.375	2.32073216466233E-06
29	238.344919398237	1.35902404785156	1.30828857421875	1.2762451171875E-06	2.73651123046875E-06	-1.46026611328125E-06	1.66969675774453E-06	1025107.6875	2.38616166825523E-06
30	238.394919398111	1.35398864746094	1.302490234375	1.20269775390625E-06	2.75848388671875E-06	-1.5557861328125E-06	1.56650207827624E-06	1082973.875	2.44813531935506E-06
31	238.444919397984	1.34895324707031	1.29730224609375	1.1248779296875E-06	2.78350830078125E-06	-1.65863037109375E-06	1.45930664530169E-06	1153282.625	2.50632479037449E-06
32	238.494919397858	1.34391784667969	1.292724609375	1.04034423828125E-06	2.8131103515625E-06	-1.77276611328125E-06	1.3448784557113E-06	1242593.25	2.56045518653991E-06
33	238.544919397732	1.33888244628906	1.2872314453125	9.53063964843751E-07	2.8436279296875E-06	-1.89056396484375E-06	1.22681387892953E-06	1350624.5	2.61029049397621E-06
34	238.594919397606	1.33384704589844	1.28265380859375	8.59680175781249E-07	2.87933349609375E-06	-2.0196533203125E-06	1.10267205855052E-06	1492012.875	2.65560902334983E-06
35	238.64491939748	1.32881164550781	1.2774658203125	7.6904296875E-07	2.916259765625E-06	-2.147216796875E-06	9.8242605872656E-07	1661111.125	2.6963271011482E-06
36	238.694919397353	1.32377624511719	1.2725830078125	6.732177734375E-07	2.95562744140625E-06	-2.28240966796875E-06	8.5672547811555E-07	1890299.25	2.73238356385264E-06
37	238.744919397227	1.31874084472656	1.26708984375	5.8258056640625E-07	2.99560546875E-06	-2.41302490234375E-06	7.38181881843047E-07	2174960.75	2.76377863883681E-06
38	238.794919397101	1.31370544433594	1.26251220703125	4.93469238281249E-07	3.0377197265625E-06	-2.54425048828125E-06	6.23010862454976E-07	2558441.75	2.79067990049953E-06
39	238.844919396975	1.30867004394531	1.25701904296875	4.1015625E-07	3.0780029296875E-06	-2.6678466796875E-06	5.15574186010781E-07	3064732.25	2.81327061202319E-06
40	238.894919396848	1.30363464355469	1.25244140625	3.3294677734375E-07	3.11798095703125E-06	-2.7850341796875E-06	4.16996329022368E-07	3761686.5	2.83184817817528E-06
41	238.944919396722	1.29859924316406	1.24725341796875	2.64587402343749E-07	3.1561279296875E-06	-2.89154052734375E-06	3.3000750931933E-07	4713956.5	2.84678640127822E-06
42	238.994919396596	1.29356384277344	1.2420654296875	2.032470703125E-07	3.19183349609375E-06	-2.98858642578125E-06	2.52446170634357E-07	6111111	2.85848227576935E-06
43	239.04491939647	1.28852844238281	1.23748779296875	1.54724121093749E-07	3.22235107421875E-06	-3.067626953125E-06	1.91469212040829E-07	7998027.5	2.86743147626112E-06
44	239.094919396343	1.28349304199219	1.2322998046875	1.11999511718749E-07	3.2489013671875E-06	-3.13690185546875E-06	1.38016972073274E-07	11002725	2.87409966404084E-06
45	239.144919396217	1.27845764160156	1.22711181640625	8.392333984375E-08	3.267822265625E-06	-3.18389892578125E-06	1.02983321426109E-07	14621818	2.87899774775724E-06
46	239.194919396091	1.27342224121094	1.22222900390625	6.59179687499997E-08	3.2818603515625E-06	-3.2159423828125E-06	8.05668491921097E-08	18541668	2.88274372906017E-06
47	239.244919395965	1.26838684082031	1.2164306640625	5.70678710937494E-08	3.28643798828125E-06	-3.2293701171875E-06	6.94191086836327E-08	21315508	2.88581850327319E-06
48	239.294919395838	1.26335144042969	1.21185302734375	5.40161132812494E-08	3.28369140625E-06	-3.22967529296875E-06	6.54595879723274E-08	22435028	2.88859541797137E-06
49	239.344919395712	1.25831604003906	1.20758056640625	6.46972656249994E-08	3.2720947265625E-06	-3.2073974609375E-06	7.81271580763132E-08	18665096	2.89156332655693E-06
50	239.394919395586	1.25328063964844	1.2017822265625	7.99560546874995E-08	3.248291015625E-06	-3.1683349609375E-06	9.60897637014568E-08	15030535	2.89517970486486E-06
51	239.44491939546	1.24824523925781	1.19659423828125	1.0955810546875E-07	3.2171630859375E-06	-3.10760498046875E-06	1.31096598465774E-07	10922006	2.89991749014007E-06
52	239.494919395333	1.24320983886719	1.19171142578125	1.40380859375E-07	3.17657470703125E-06	-3.03619384765625E-06	1.67293478625652E-07	8489130	2.90616594611492E-06
53	239.544919395207	1.23817443847656	1.1865234375	1.80969238281251E-07	3.12652587890625E-06	-2.945556640625E-06	2.14724238389863E-07	6556492.5	2.91419974018936E-06
54	239.594919395081	1.23313903808594	1.1810302734375	2.25219726562501E-07	3.0718994140625E-06	-2.8466796875E-06	2.65991303649571E-07	5243902.5	2.92435447590833E-06
55	239.644919394955	1.22810363769531	1.1767578125	2.72216796874999E-07	3.011474609375E-06	-2.7392578125E-06	3.20333242598281E-07	4322870	2.93679045171302E-06
56	239.694919394829	1.22306823730469	1.17218017578125	3.21044921874999E-07	2.94586181640625E-06	-2.62481689453125E-06	3.76322503825577E-07	3651140.75	2.95162203656218E-06
57	239.744919394702	1.21803283691406	1.16668701171875	3.704833984375E-07	2.87750244140625E-06	-2.50701904296875E-06	4.32238152825448E-07	3149094	2.96891016660084E-06
58	239.794919394576	1.21299743652344	1.16180419921875	4.16259765625E-07	2.80975341796875E-06	-2.39349365234375E-06	4.83612325297145E-07	2791055.75	2.9885786716477E-06
59	239.84491939445	1.20796203613281	1.156005859375	4.6051025390625E-07	2.74139404296875E-06	-2.2808837890625E-06	5.32352544269088E-07	2510271.75	3.01049794870778E-06
60	239.894919394324	1.20292663574219	1.1517333984375	5.035400390625E-07	2.67913818359375E-06	-2.17559814453125E-06	5.79943900902435E-07	2287272.75	3.03459933093109E-06
61	239.944919394197	1.19789123535156	1.14593505859375	5.4473876953125E-07	2.61749267578125E-06	-2.07275390625E-06	6.24235269697238E-07	2103641.5	3.060806193389E-06
62	239.994919394071	1.19285583496094	1.141357421875	5.8013916015625E-07	2.56195068359375E-06	-1.9818115234375E-06	6.62146135255171E-07	1967385.625	3.08892822431517E-06
63	240.044919393945	1.18782043457031	1.13616943359375	6.12792968750001E-07	2.51007080078125E-06	-1.89727783203125E-06	6.96236668318306E-07	1854083.625	3.118751465081E-06
64	240.094919393819	1.18278503417969	1.131591796875	6.4056396484375E-07	2.4639892578125E-06	-1.82342529296875E-06	7.24856874967372E-07	1766555.625	3.15008537654649E-06
65	240.144919393692	1.17774963378906	1.12640380859375	6.65893554687499E-07	2.42431640625E-06	-1.7584228515625E-06	7.50064998555899E-07	1691567.375	3.18274692290288E-06
66	240.194919393566	1.17271423339844	1.121826171875	6.866455078125E-07	2.39013671875E-06	-1.7034912109375E-06	7.70296878727095E-07	1633777.875	3.21656034429907E-06
67	240.24491939344	1.16767883300781	1.1163330078125	7.0465087890625E-07	2.3602294921875E-06	-1.65557861328125E-06	7.86625037108024E-07	1584235.625	3.25134260492632E-06
68	240.294919393314	1.16264343261719	1.1114501953125	7.17773437499999E-07	2.33795166015625E-06	-1.62017822265625E-06	7.97769416749361E-07	1548469.375	3.28690339301829E-06
69	240.344919393187	1.15760803222656	1.10626220703125	7.305908203125E-07	2.3187255859375E-06	-1.588134765625E-06	8.08224967840943E-07	1514202.25	3.32311242345895E-06
70	240.394919393061	1.15257263183594	1.10137939453125	7.3822021484375E-07	2.3052978515625E-06	-1.56707763671875E-06	8.13060523796594E-07	1491938.875	3.35983258992201E-06
71	240.444919392935	1.14753723144531	1.0968017578125	7.45239257812499E-07	2.294921875E-06	-1.5496826171875E-06	8.17379714135313E-07	1471744.5	3.39691928274988E-06
72	240.494919392809	1.14250183105469	1.0906982421875	7.489013671875E-07	2.28668212890625E-06	-1.53778076171875E-06	8.16825377114583E-07	1456397.75	3.43427268489904E-06
73	240.544919392682	1.13746643066406	1.0858154296875	7.5042724609375E-07	2.281494140625E-06	-1.53106689453125E-06	8.14825455108803E-07	1446929.75	3.47175591741689E-06
74	240.594919392556	1.13243103027344	1.08062744140625	7.48596191406251E-07	2.2802734375E-06	-1.53167724609375E-06	8.08953529940482E-07	1443538.625	3.50923141922976E-06
75	240.64491939243	1.12739562988281	1.07574462890625	7.4798583984375E-07	2.279052734375E-06	-1.53106689453125E-06	8.04641729246214E-07	1438188.5	3.54664598489762E-06
76	240.694919392304	1.12236022949219	1.0711669921875	7.43713378906249E-07	2.27996826171875E-06	-1.5362548828125E-06	7.96641188571812E-07	1440295.5	3.58393845090177E-06
77	240.744919392178	1.11732482910156	1.06597900390625	7.40661621093749E-07	2.28271484375E-06	-1.54205322265625E-06	7.89529735811811E-07	1439225.375	3.62104788109718E-06
78	240.794919392051	1.11228942871094	1.06048583984375	7.354736328125E-07	2.28607177734375E-06	-1.55059814453125E-06	7.7995935043873E-07	1441908.75	3.65795131074265E-06
79	240.844919391925	1.10725402832031	1.055908203125	7.281494140625E-07	2.28973388671875E-06	-1.56158447265625E-06	7.68858967603592E-07	1450125.75	3.6945418742107E-06
