Potential - Start 1.505 V, Stop -0.205 V, Step -0.005 V; Modulation - Amplitude -0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	169.323713572499	1.50497436523438	1.5045166015625	9.57336425781249E-07	5.10253906249999E-07	-4.4708251953125E-07	1.44032844673347E-06	1571565.25	0
2	169.373713572372	1.49993896484375	1.49993896484375	1.07391357421875E-06	5.3985595703125E-07	-5.340576171875E-07	1.61080470206798E-06	1396703.75	5.07812458749868E-08
3	169.423713572246	1.49490356445313	1.49505615234375	1.08123779296875E-06	5.41076660156251E-07	-5.401611328125E-07	1.61651121288742E-06	1382726.5	1.04660031752246E-07
4	169.47371357212	1.4898681640625	1.4892578125	1.0791015625E-06	5.37109375E-07	-5.419921875E-07	1.60706031238078E-06	1380090.625	1.58668512995064E-07
5	169.523713571994	1.48483276367188	1.48468017578125	1.072998046875E-06	5.2978515625E-07	-5.43212890625E-07	1.59305886882066E-06	1383674.75	2.1247099368793E-07
6	169.573713571868	1.47979736328125	1.47979736328125	1.065673828125E-06	5.22460937499999E-07	-5.43212890625E-07	1.57698127623007E-06	1388602.5	2.65937785570713E-07
7	169.623713571741	1.47476196289063	1.474609375	1.058349609375E-06	5.145263671875E-07	-5.43823242187501E-07	1.56065220835444E-06	1393310.375	3.19038377938341E-07
8	169.673713571615	1.4697265625	1.4697265625	1.051025390625E-06	5.06591796875E-07	-5.4443359375E-07	1.54471990754246E-06	1398374	3.71772756579958E-07
9	169.723713571489	1.46469116210938	1.46453857421875	1.04400634765625E-06	4.986572265625E-07	-5.45349121093749E-07	1.52898758187803E-06	1402806.25	4.24148538513691E-07
10	169.773713571363	1.45965576171875	1.4593505859375	1.0369873046875E-06	4.90722656250001E-07	-5.462646484375E-07	1.51332801578974E-06	1407298.375	4.76173397601087E-07
11	169.823713571236	1.45462036132813	1.4544677734375	1.0296630859375E-06	4.8248291015625E-07	-5.47180175781251E-07	1.49761171996943E-06	1412566.75	5.27839631558891E-07
12	169.87371357111	1.4495849609375	1.4495849609375	1.02264404296875E-06	4.742431640625E-07	-5.48400878906249E-07	1.48240940234245E-06	1417487.375	5.7914729723052E-07
13	169.923713570984	1.44454956054688	1.4447021484375	1.0162353515625E-06	4.66308593750001E-07	-5.499267578125E-07	1.46815727930516E-06	1421621.75	6.30119302513776E-07
