Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	209.788909470334	-0.499954223632813	-0.450103759765625	-3.44238281250001E-07	-2.11181640625E-06	1.767578125E-06	1.54942938479508E-07	1307535.5	0
2	209.838909470208	-0.494918823242188	-0.44512939453125	3.01208496093749E-07	-1.93878173828125E-06	2.239990234375E-06	-1.34076756808099E-07	-1477811.5	-1.0757439383724E-09
3	209.888909470081	-0.489883422851563	-0.4398193359375	3.6895751953125E-07	-1.849365234375E-06	2.21832275390625E-06	-1.62274645276739E-07	-1192059.625	1.56784061289272E-08
4	209.938909469955	-0.484848022460938	-0.434844970703125	3.96118164062501E-07	-1.78375244140625E-06	2.17987060546875E-06	-1.72249997376639E-07	-1097765.75	3.48052964227463E-08
5	209.988909469829	-0.479812622070313	-0.429779052734375	4.16259765625E-07	-1.732177734375E-06	2.1484375E-06	-1.78899725256088E-07	-1032478.0625	5.51147465444046E-08
6	210.038909469703	-0.474777221679688	-0.424835205078125	4.37316894531251E-07	-1.68731689453125E-06	2.1246337890625E-06	-1.85787612849708E-07	-971458.5	7.6454163888684E-08
7	210.088909469576	-0.469741821289063	-0.420013427734375	4.5440673828125E-07	-1.65069580078125E-06	2.1051025390625E-06	-1.9085692315457E-07	-924311.6875	9.87472503766185E-08
8	210.13890946945	-0.464706420898438	-0.41485595703125	4.7119140625E-07	-1.61590576171875E-06	2.08709716796875E-06	-1.95476559383678E-07	-880440.4375	1.21887197224169E-07
9	210.188909469324	-0.459671020507813	-0.40985107421875	4.85839843749999E-07	-1.58660888671875E-06	2.07244873046875E-06	-1.99121984678641E-07	-843592.9375	1.45812990126615E-07
10	210.238909469198	-0.454635620117188	-0.40478515625	5.02624511718749E-07	-1.55853271484375E-06	2.0611572265625E-06	-2.03454945335579E-07	-805343.0625	1.70524600662247E-07
11	210.288909469072	-0.449600219726563	-0.399688720703125	5.1727294921875E-07	-1.53533935546875E-06	2.0526123046875E-06	-2.0674816880728E-07	-772684.375	1.96022028831067E-07
12	210.338909468945	-0.444564819335938	-0.3946533203125	5.30395507812501E-07	-1.51123046875E-06	2.0416259765625E-06	-2.09322337241247E-07	-744073.6875	2.22213742517852E-07
13	210.388909468819	-0.439529418945313	-0.38946533203125	5.45349121093749E-07	-1.49200439453125E-06	2.037353515625E-06	-2.12394567711272E-07	-714157.8125	2.4910735874073E-07
14	210.438909468693	-0.434494018554688	-0.384490966796875	5.59082031249999E-07	-1.47125244140625E-06	2.03033447265625E-06	-2.14961985989248E-07	-687718.375	2.76718139957666E-07
15	210.488909468567	-0.429458618164063	-0.37945556640625	5.7403564453125E-07	-1.4544677734375E-06	2.02850341796875E-06	-2.17821025216836E-07	-661031.375	3.05046086168659E-07
16	210.53890946844	-0.424423217773438	-0.3746337890625	5.908203125E-07	-1.4373779296875E-06	2.0281982421875E-06	-2.21341252881757E-07	-634090.875	3.34167481241821E-07
17	210.588909468314	-0.419387817382813	-0.3695068359375	6.02111816406251E-07	-1.42242431640625E-06	2.0245361328125E-06	-2.22484430878467E-07	-613684.75	3.63990778851075E-07
18	210.638909468188	-0.414352416992188	-0.364501953125	6.1767578125E-07	-1.407470703125E-06	2.025146484375E-06	-2.25144020760126E-07	-590118.5625	3.94485482502205E-07
