Potential,Current,Normalized_Potential,Normalized_Current
-0.204925537109375,9.600830078125e-07,-0.196380615234375,0.15914609469850263
-0.19989013671875,1.26708984375e-06,-0.19134521484375,0.21003642250101176
-0.194854736328125,1.2750244140625e-06,-0.186309814453125,0.2113516794819911
-0.1898193359375,1.2750244140625e-06,-0.1812744140625,0.2113516794819911
-0.184783935546875,1.2762451171875e-06,-0.176239013671875,0.2115540267098341
-0.17974853515625,1.27899169921875e-06,-0.17120361328125,0.2120093079724808
-0.174713134765625,1.28326416015625e-06,-0.166168212890625,0.21271752326993118
-0.169677734375,1.2896728515625e-06,-0.1611328125,0.21377984621610685
-0.164642333984375,1.298828125e-06,-0.156097412109375,0.21529745042492918
-0.15960693359375,1.31103515625e-06,-0.15106201171875,0.21732092270335895
-0.154571533203125,1.326904296875e-06,-0.146026611328125,0.2199514366653177
-0.1495361328125,1.34674072265625e-06,-0.1409912109375,0.2232395791177661
-0.144500732421875,1.3714599609375e-06,-0.135955810546875,0.22733711048158642
-0.13946533203125,1.40167236328125e-06,-0.13092041015625,0.2323452043707001
-0.134429931640625,1.43890380859375e-06,-0.125885009765625,0.23851679481991095
-0.12939453125,1.4837646484375e-06,-0.120849609375,0.24595305544314042
-0.124359130859375,1.53839111328125e-06,-0.115814208984375,0.2550080938891137
-0.11932373046875,1.60430908203125e-06,-0.11077880859375,0.2659348441926346
-0.114288330078125,1.6815185546875e-06,-0.105743408203125,0.27873330635370297
-0.1092529296875,1.7730712890625e-06,-0.1007080078125,0.29390934844192634
-0.104217529296875,1.8817138671875e-06,-0.095672607421875,0.31191825171995147
-0.09918212890625,2.00408935546875e-06,-0.09063720703125,0.3322035613112101
-0.094146728515625,2.1527099609375e-06,-0.085601806640625,0.3568393363010927
-0.089111328125,2.3199462890625e-06,-0.08056640625,0.3845609065155808
-0.084075927734375,2.51068115234375e-06,-0.075531005859375,0.41617766086604613
-0.07904052734375,2.72369384765625e-06,-0.07049560546875,0.4514872521246459
-0.074005126953125,2.957763671875e-06,-0.065460205078125,0.49028733306353706
-0.0689697265625,3.2147216796875e-06,-0.0604248046875,0.5328814245244841
-0.063934326171875,3.49151611328125e-06,-0.055389404296875,0.5787636584378794
-0.05889892578125,3.78173828125e-06,-0.05035400390625,0.6268717118575475
-0.053863525390625,4.08416748046875e-06,-0.045318603515625,0.6770032375556455
-0.048828125,4.38812255859375e-06,-0.040283203125,0.7273876972885471
-0.043792724609375,4.696044921875e-06,-0.035247802734375,0.7784297855119384
-0.03875732421875,4.98870849609375e-06,-0.03021240234375,0.8269425333872926
-0.033721923828125,5.26214599609375e-06,-0.025177001953125,0.8722683124241198
-0.0286865234375,5.5072021484375e-06,-0.0201416015625,0.9128895184135978
-0.023651123046875,5.7110595703125e-06,-0.015106201171875,0.9466815054633752
-0.01861572265625,5.87249755859375e-06,-0.01007080078125,0.973441926345609
-0.013580322265625,5.9814453125e-06,-0.005035400390625,0.991501416430595
-0.008544921875,6.03271484375e-06,0.0,1.0
-0.003509521484375,6.0235595703125e-06,0.005035400390625,0.9984823957911777
0.00152587890625,5.95672607421875e-06,0.01007080078125,0.9874038850667747
0.006561279296875,5.82366943359375e-06,0.015106201171875,0.96534803723189
0.0115966796875,5.63690185546875e-06,0.0201416015625,0.9343889113719143
0.016632080078125,5.404052734375e-06,0.025177001953125,0.895791177660866
0.02166748046875,5.12786865234375e-06,0.03021240234375,0.8500101173613922
0.026702880859375,4.82177734375e-06,0.035247802734375,0.7992715499797654
0.03173828125,4.49981689453125e-06,0.040283203125,0.7459024686361797
0.036773681640625,4.163818359375e-06,0.045318603515625,0.6902063941723999
0.04180908203125,3.828125e-06,0.05035400390625,0.6345609065155807
0.046844482421875,3.502197265625e-06,0.055389404296875,0.5805341966815055
0.0518798828125,3.19488525390625e-06,0.0604248046875,0.5295932820720357
0.056915283203125,2.90313720703125e-06,0.065460205078125,0.4812322946175638
0.06195068359375,2.63641357421875e-06,0.07049560546875,0.4370194253338729
0.066986083984375,2.39593505859375e-06,0.075531005859375,0.39715702144880616
0.072021484375,2.1820068359375e-06,0.08056640625,0.36169566976932416
0.077056884765625,1.99188232421875e-06,0.085601806640625,0.33018008903278023
0.08209228515625,1.82525634765625e-06,0.09063720703125,0.3025596924322137
0.087127685546875,1.6815185546875e-06,0.095672607421875,0.27873330635370297
0.0921630859375,1.5570068359375e-06,0.1007080078125,0.25809388911371917
0.097198486328125,1.4501953125e-06,0.105743408203125,0.24038850667745854
0.10223388671875,1.3580322265625e-06,0.11077880859375,0.22511129097531363
0.107269287109375,1.27960205078125e-06,0.115814208984375,0.21211048158640228
0.1123046875,1.21307373046875e-06,0.120849609375,0.20108255766895994
0.117340087890625,1.15570068359375e-06,0.125885009765625,0.19157223796033995
0.12237548828125,1.10626220703125e-06,0.13092041015625,0.1833771752326993
0.127410888671875,1.06414794921875e-06,0.135955810546875,0.17639619587211655
0.1324462890625,1.02752685546875e-06,0.1409912109375,0.1703257790368272
0.137481689453125,9.9609375e-07,0.146026611328125,0.16511533791987051
0.14251708984375,9.68322753906249e-07,0.15106201171875,0.16051193848644257
0.147552490234375,9.43908691406251e-07,0.156097412109375,0.15646499392958335
0.152587890625,9.22241210937501e-07,0.1611328125,0.15287333063537045
0.157623291015625,9.04235839843749e-07,0.166168212890625,0.1498887090246862
0.16265869140625,8.86840820312501e-07,0.17120361328125,0.1470052610279241
0.167694091796875,8.7158203125e-07,0.176239013671875,0.14447592067988668
0.1727294921875,8.5784912109375e-07,0.1812744140625,0.14219951436665318
0.177764892578125,8.44726562499999e-07,0.186309814453125,0.140024281667341
0.18280029296875,8.32824707031249e-07,0.19134521484375,0.13805139619587195
0.187835693359375,8.221435546875e-07,0.196380615234375,0.13628085795224607
0.19287109375,8.12377929687501e-07,0.201416015625,0.1346620801295024
0.197906494140625,8.0291748046875e-07,0.206451416015625,0.13309388911371914
0.20294189453125,7.9376220703125e-07,0.21148681640625,0.1315762849048968
0.207977294921875,7.8460693359375e-07,0.216522216796875,0.13005868069607446
0.2130126953125,7.77587890625001e-07,0.2215576171875,0.1288951841359775
0.218048095703125,7.69653320312499e-07,0.226593017578125,0.12757992715499783
0.22308349609375,7.62329101562499e-07,0.23162841796875,0.12636584378793994
0.228118896484375,7.5531005859375e-07,0.236663818359375,0.12520234722784299
0.233154296875,7.4951171875e-07,0.24169921875,0.12424119789558882
0.238189697265625,7.427978515625e-07,0.246734619140625,0.12312828814245246
0.24322509765625,7.3699951171875e-07,0.25177001953125,0.1221671388101983
0.248260498046875,7.31201171875e-07,0.256805419921875,0.12120598947794414
0.2532958984375,7.2662353515625e-07,0.2618408203125,0.120447187373533
