Potential - Start 1.505 V, Stop -0.205 V, Step -0.005 V; Modulation - Amplitude -0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	166.55865757948	1.50497436523438	1.505126953125	8.3587646484375E-07	4.11071777343749E-07	-4.24804687500001E-07	1.25810015561001E-06	1800657.25	0
2	166.608657579354	1.49993896484375	1.49932861328125	9.46960449218751E-07	4.38842773437501E-07	-5.0811767578125E-07	1.4198049029801E-06	1583306.5	4.45709211760459E-08
3	166.658657579227	1.49490356445313	1.49505615234375	9.539794921875E-07	4.40063476562499E-07	-5.13916015625E-07	1.42625287935516E-06	1567178.625	9.20944174254146E-08
4	166.708657579101	1.4898681640625	1.4898681640625	9.51232910156249E-07	4.35791015625001E-07	-5.15441894531249E-07	1.41721159252484E-06	1566249.625	1.39724733116964E-07
5	166.758657578975	1.48483276367188	1.48468017578125	9.45434570312501E-07	4.29687500000001E-07	-5.157470703125E-07	1.40366785217338E-06	1570368	1.87141409924152E-07
6	166.808657578849	1.47979736328125	1.47979736328125	9.3841552734375E-07	4.2266845703125E-07	-5.157470703125E-07	1.38866482757294E-06	1576910.625	2.34237660379222E-07
7	166.858657578722	1.47476196289063	1.4752197265625	9.31701660156251E-07	4.15649414062499E-07	-5.16052246093751E-07	1.37446465942048E-06	1583360.625	2.80990605006082E-07
8	166.908657578596	1.4697265625	1.47003173828125	9.246826171875E-07	4.08325195312501E-07	-5.16357421875E-07	1.35931270506262E-06	1589769	3.27400186961313E-07
9	166.95865757847	1.46469116210938	1.46453857421875	9.17968750000001E-07	4.010009765625E-07	-5.169677734375E-07	1.34440062993235E-06	1595412.25	3.73466491510044E-07
10	167.008657578344	1.45965576171875	1.45965576171875	9.112548828125E-07	3.9398193359375E-07	-5.1727294921875E-07	1.33011837988306E-06	1601808.5	4.19197078826983E-07
11	167.058657578217	1.45462036132813	1.45477294921875	9.051513671875E-07	3.863525390625E-07	-5.18798828125E-07	1.31678973502858E-06	1607215.125	4.64607239791803E-07
12	167.108657578091	1.4495849609375	1.4495849609375	8.984375E-07	3.79638671875E-07	-5.18798828125E-07	1.30236139739281E-06	1613451.125	5.09696974404505E-07
13	167.158657577965	1.44454956054688	1.44439697265625	8.9263916015625E-07	3.7261962890625E-07	-5.2001953125E-07	1.28932526877179E-06	1618119.625	5.54473842839798E-07
14	167.208657577839	1.43951416015625	1.439208984375	8.868408203125E-07	3.65600585937501E-07	-5.21240234374999E-07	1.27634916680108E-06	1622849.375	5.98960866682319E-07
15	167.258657577712	1.43447875976563	1.434326171875	8.807373046875E-07	3.582763671875E-07	-5.22460937499999E-07	1.26326449390035E-06	1628551.625	6.43150315227103E-07
16	167.308657577586	1.429443359375	1.42913818359375	8.7493896484375E-07	3.51867675781251E-07	-5.23071289062499E-07	1.25040867260395E-06	1633414.75	6.87042245317571E-07
17	167.35865757746	1.42440795898438	1.42486572265625	8.7005615234375E-07	3.4454345703125E-07	-5.255126953125E-07	1.23971312859794E-06	1637671.125	7.30667068182811E-07
18	167.408657577334	1.41937255859375	1.41937255859375	8.648681640625E-07	3.38134765625001E-07	-5.267333984375E-07	1.22757012377406E-06	1641143.375	7.74040188389336E-07
