Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	65.9855708334024	-0.189971923828125	-0.189849853515625	-2.03857421875001E-07	3.87023000314457E-08	931287.5	0
1	2	66.0862788331482	-0.179901123046875	-0.17974853515625	-1.6815185546875E-07	3.02250491301947E-08	1068965.5	-1.87321553823949E-08
1	3	66.1869868328939	-0.169830322265625	-0.169708251953125	-1.41296386718751E-07	2.39791617673291E-08	1201080	-3.43141124403701E-08
1	4	66.2876948326397	-0.159759521484375	-0.15960693359375	-1.1749267578125E-07	1.87526456585374E-08	1358441.625	-4.73451748916887E-08
1	5	66.3884028323854	-0.149688720703125	-0.149566650390625	-9.64355468749997E-08	1.44235414722971E-08	1550949.5	-5.81173154046155E-08
1	6	66.4891108321311	-0.139617919921875	-0.1395263671875	-7.65991210937497E-08	1.06875974736909E-08	1821513.875	-6.68303030693096E-08
1	7	66.5898188318769	-0.129547119140625	-0.129486083984375	-5.70678710937494E-08	7.38949479384132E-09	2268984	-7.35609688717886E-08
1	8	66.6905268316226	-0.119476318359375	-0.119354248046875	-3.814697265625E-08	4.55300330770569E-09	3128800	-7.83554199301761E-08
1	9	66.7912348313683	-0.109405517578125	-0.10931396484375	-1.89208984374994E-08	2.06831840543487E-09	5777419.5	-8.12290181784192E-08
1	10	66.8919428311141	-0.099334716796875	-0.099273681640625	1.83105468749972E-09	-1.81775539065399E-10	-54216668	-8.20895564856983E-08
1	11	66.9926508308598	-0.089263916015625	-0.089141845703125	2.53295898437506E-08	-2.25792629038324E-09	-3519277.25	-8.07219109333346E-08
1	12	67.0933588306056	-0.079193115234375	-0.079193115234375	5.37109374999997E-08	-4.2535361899354E-09	-1474431.875	-7.67419052749574E-08
1	13	67.1940668303513	-0.069122314453125	-0.069061279296875	8.88061523437497E-08	-6.13306649910328E-09	-777663.25	-6.95656012794643E-08
1	14	67.294774830097	-0.059051513671875	-0.058990478515625	1.3397216796875E-07	-7.90308174458687E-09	-440318.90625	-5.83478190208098E-08
1	15	67.3954828298428	-0.048980712890625	-0.04884033203125	1.9378662109375E-07	-9.4646033232948E-09	-252031.5	-4.18438546034849E-08
1	16	67.4961908295885	-0.038909912109375	-0.038775634765625	2.7191162109375E-07	-1.05435447039781E-08	-142603.828125	-1.83940844777908E-08
1	17	67.5968988293342	-0.028839111328125	-0.0287017822265625	3.7506103515625E-07	-1.07649205105531E-08	-76525.6328125	1.41835752032193E-08
