Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	66.0925828331323	-0.189971923828125	-0.18975830078125	-2.67639160156249E-07	5.07867525811889E-08	709007.9375	0
1	2	66.193290832878	-0.179901123046875	-0.179718017578125	-2.337646484375E-07	4.20117167720946E-08	768799	-2.52476866080542E-08
1	3	66.2939988326237	-0.169830322265625	-0.16961669921875	-2.0599365234375E-07	3.49399620347413E-08	823407.4375	-4.73912749043848E-08
1	4	66.3947068323695	-0.159759521484375	-0.15966796875	-1.81884765625E-07	2.90411694692239E-08	877852.375	-6.69225030947018E-08
1	5	66.4954148321152	-0.149688720703125	-0.149627685546875	-1.59606933593751E-07	2.38816149078502E-08	937476.125	-8.41179783606094E-08
1	6	66.596122831861	-0.139617919921875	-0.139556884765625	-1.3916015625E-07	1.94207565584747E-08	1002850.9375	-9.91620936474646E-08
1	7	66.6968308316067	-0.129547119140625	-0.129425048828125	-1.19934082031251E-07	1.55224757492078E-08	1079134.875	-1.12208525138158E-07
1	8	66.7975388313524	-0.119476318359375	-0.119384765625	-1.019287109375E-07	1.21687344645238E-08	1171257.5	-1.23380203831402E-07
1	9	66.8982468310982	-0.109405517578125	-0.10931396484375	-8.23974609375E-08	9.00719232532765E-09	1326666.75	-1.32661767793252E-07
1	10	66.9989548308439	-0.099334716796875	-0.0992431640625	-5.950927734375E-08	5.90588866700159E-09	1667692.375	-1.39807340815423E-07
1	11	67.0996628305896	-0.089263916015625	-0.08917236328125	-3.29589843750006E-08	2.93903035242238E-09	2705555.75	-1.44463484730295E-07
1	12	67.2003708303354	-0.079193115234375	-0.079071044921875	-6.10351562499445E-10	4.82611346719342E-11	129550000	-1.46153837476959E-07
1	13	67.3010788300811	-0.069122314453125	-0.06903076171875	4.08935546875003E-08	-2.82291323649986E-09	-1688059.75	-1.4412540849662E-07
1	14	67.4017868298268	-0.059051513671875	-0.05902099609375	9.39941406250006E-08	-5.54762769056083E-09	-627922.0625	-1.37333273642071E-07
1	15	67.5024948295726	-0.048980712890625	-0.0488189697265625	1.62353515624999E-07	-7.92593102261208E-09	-300695.46875	-1.24425142189466E-07
1	16	67.6032028293183	-0.038909912109375	-0.0387420654296875	2.520751953125E-07	-9.76591341128596E-09	-153692.5	-1.03557006525534E-07
1	17	67.7039108290641	-0.028839111328125	-0.028704833984375	3.6773681640625E-07	-1.05558237706305E-08	-78058.0859375	-7.23469923968878E-08
1	18	67.8046188288098	-0.018768310546875	-0.018682861328125	5.1422119140625E-07	-9.60712398523356E-09	-36332.34375	-2.79368777000855E-08
1	19	67.9053268285555	-0.008697509765625	-0.008648681640625	6.9000244140625E-07	-5.96761129401102E-09	-12534.27734375	3.27005977851513E-08
1	20	68.0060348283013	0.001373291015625	0.0014923095703125	8.9141845703125E-07	1.33027233673033E-09	1674.08435058594	1.12331463242299E-07
1	21	68.106742828047	0.011444091796875	0.0114990234375	1.10382080078125E-06	1.26928600963083E-08	10417.4736328125	2.12799733390057E-07
1	22	68.2074508277927	0.021514892578125	0.021575927734375	1.30889892578125E-06	2.82407075502533E-08	16484.029296875	3.34289808279209E-07
1	23	68.3081588275385	0.031585693359375	0.0316619873046875	1.4849853515625E-06	4.70175862687938E-08	21321.4140625	4.74973063546713E-07
1	24	68.4088668272842	0.041656494140625	0.0417144775390625	1.61590576171875E-06	6.74066669148488E-08	25814.921875	6.31115312899055E-07
1	25	68.50957482703	0.051727294921875	0.05169677734375	1.69342041015625E-06	8.75443717518465E-08	30528.0234375	7.97753159531567E-07
1	26	68.6102828267757	0.061798095703125	0.061920166015625	1.7193603515625E-06	1.06463076576802E-07	36013.4921875	9.6960025075532E-07
1	27	68.7109908265214	0.071868896484375	0.0718994140625	1.70562744140625E-06	1.2263360815723E-07	42154.234375	1.14206216039747E-06
1	28	68.8116988262672	0.081939697265625	0.082000732421875	1.66534423828125E-06	1.36559435759409E-07	49239.51171875	1.3118039987603E-06
1	29	68.9124068260129	0.092010498046875	0.09210205078125	1.610107421875E-06	1.48294191149034E-07	57202.4296875	1.47673608807963E-06
1	30	69.0131148257586	0.102081298828125	0.102142333984375	1.54815673828125E-06	1.58132337446659E-07	65976.7421875	1.63576737577387E-06
1	31	69.1138228255044	0.112152099609375	0.11224365234375	1.48651123046875E-06	1.66851449989736E-07	75508.109375	1.78857499122387E-06
1	32	69.2145308252501	0.122222900390625	0.1221923828125	1.4276123046875E-06	1.74443343325947E-07	85592.140625	1.93531286640791E-06
1	33	69.3152388249958	0.132293701171875	0.132354736328125	1.37237548828125E-06	1.81640388063897E-07	96442.078125	2.07630341719778E-06
1	34	69.4159468247416	0.142364501953125	0.14239501953125	1.32232666015625E-06	1.88292730740613E-07	107685.2109375	2.21199229599733E-06
1	35	69.5166548244873	0.152435302734375	0.1524658203125	1.27777099609375E-06	1.94816394127884E-07	119321.71875	2.34291769629635E-06
1	36	69.6173628242331	0.162506103515625	0.16253662109375	1.2384033203125E-06	2.01285899947834E-07	131246.921875	2.46961712946359E-06
1	37	69.7180708239788	0.172576904296875	0.172607421875	1.20391845703125E-06	2.07805243235271E-07	143371.359375	2.59259786616894E-06
1	38	69.8187788237245	0.182647705078125	0.1826171875	1.17431640625E-06	2.14450352586937E-07	155509.359375	2.71235148829874E-06
1	39	69.9194868234703	0.192718505859375	0.192718505859375	1.14898681640625E-06	2.21431022850993E-07	167729.078125	2.82933910966676E-06
1	40	70.020194823216	0.202789306640625	0.202789306640625	1.12579345703125E-06	2.28298873139465E-07	180130.109375	2.94388337351847E-06
1	41	70.1209028229617	0.212860107421875	0.212860107421875	1.10443115234375E-06	2.35089331113159E-07	192732.796875	3.05618414131459E-06
1	42	70.2216108227075	0.222930908203125	0.222930908203125	1.08489990234375E-06	2.41857719629479E-07	205485.234375	3.16642558573221E-06
1	43	70.3223188224532	0.233001708984375	0.2330322265625	1.06719970703125E-06	2.48691918613986E-07	218358.59375	3.27479256156948E-06
1	44	70.4230268221989	0.243072509765625	0.243133544921875	1.0516357421875E-06	2.5568792239028E-07	231195.578125	3.38148424816609E-06
