Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	53.8003508641672	-0.189971923828125	-0.189849853515625	-2.67944335937501E-07	5.08691933021055E-08	708542.1875	0
1	2	53.9010588639129	-0.179901123046875	-0.1798095703125	-2.33154296875E-07	4.19233749937575E-08	771204.1875	-2.52323193450366E-08
1	3	54.0017668636586	-0.169830322265625	-0.16973876953125	-2.0599365234375E-07	3.49651081421598E-08	824000.0625	-4.73451748916887E-08
1	4	54.1024748634044	-0.159759521484375	-0.15966796875	-1.8280029296875E-07	2.91873512026086E-08	873455.75	-6.69225030947018E-08
1	5	54.2031828631501	-0.149688720703125	-0.1495361328125	-1.6204833984375E-07	2.42320812304797E-08	922787.1875	-8.42870164774467E-08
1	6	54.3038908628959	-0.139617919921875	-0.139556884765625	-1.422119140625E-07	1.98466523215757E-08	981330.4375	-9.96077318404787E-08
1	7	54.4045988626416	-0.129547119140625	-0.12945556640625	-1.23291015625E-07	1.59607083105584E-08	1050000	-1.12976870525472E-07
1	8	54.5053068623873	-0.119476318359375	-0.11932373046875	-1.04370117187499E-07	1.24538317436418E-08	1143274.875	-1.24440518334268E-07
1	9	54.6060148621331	-0.109405517578125	-0.109344482421875	-8.42285156249997E-08	9.20992260233788E-09	1298188.5	-1.33937206214796E-07
1	10	54.7067228618788	-0.099334716796875	-0.0992431640625	-6.256103515625E-08	6.20875528767328E-09	1586341.5	-1.4132865544525E-07
1	11	54.8074308616245	-0.089263916015625	-0.089202880859375	-3.69262695312497E-08	3.29392957354457E-09	2415702.5	-1.46338237527743E-07
1	12	54.9081388613703	-0.079193115234375	-0.07916259765625	-5.79833984375028E-09	4.59011634257322E-10	13652632	-1.48489590401368E-07
1	13	55.008846861116	-0.069122314453125	-0.069091796875	3.41796874999994E-08	-2.36153585575494E-09	-2021428.75	-1.47060475796934E-07
1	14	55.1095548608617	-0.059051513671875	-0.0589599609375	8.51440429687503E-08	-5.02008923319863E-09	-692473.1875	-1.41052055369073E-07
1	15	55.2102628606075	-0.048980712890625	-0.04886474609375	1.5380859375E-07	-7.5158173018508E-09	-317698.40625	-1.29019824157695E-07
1	16	55.3109708603532	-0.038909912109375	-0.03876953125	2.44140625E-07	-9.46521705458281E-09	-158800.015625	-1.0898149582772E-07
1	17	55.411678860099	-0.028839111328125	-0.0287017822265625	3.6285400390625E-07	-1.04145563284419E-08	-79100.0859375	-7.84168889822467E-08
1	18	55.5123868598447	-0.018768310546875	-0.0186279296875	5.16357421875E-07	-9.61867030468966E-09	-36075.65234375	-3.41450778762464E-08
1	19	55.6130948595904	-0.008697509765625	-0.00859375	7.0556640625E-07	-6.06346128861901E-09	-12179.931640625	2.73836722186616E-08
1	20	55.7138028593362	0.001373291015625	0.0014617919921875	9.25598144531251E-07	1.35303190873515E-09	1579.29455566406	1.09519326940699E-07
1	21	55.8145108590819	0.011444091796875	0.011566162109375	1.16455078125E-06	1.34693829423327E-08	9931.8662109375	2.14766686212897E-07
1	22	55.9152188588276	0.021514892578125	0.0216217041015625	1.40228271484375E-06	3.03197431605895E-08	15418.93359375	3.44017024644927E-07
1	23	56.0159268585734	0.031585693359375	0.03165283203125	1.6143798828125E-06	5.10996898128724E-08	19606.8046875	4.95918015985808E-07
1	24	56.1166348583191	0.041656494140625	0.041717529296875	1.7803955078125E-06	7.42737000791749E-08	23431.609375	6.66858568365569E-07
1	25	56.2173428580649	0.051727294921875	0.051788330078125	1.88812255859375E-06	9.77827099291062E-08	27428.48046875	8.51583081384888E-07
1	26	56.3180508578106	0.061798095703125	0.061859130859375	1.93634033203125E-06	1.19780338536657E-07	31946.4140625	1.04416005797248E-06
1	27	56.4187588575563	0.071868896484375	0.0718994140625	1.93511962890625E-06	1.39133959464743E-07	37155.0234375	1.23910365346092E-06
1	28	56.5194668573021	0.081939697265625	0.08197021484375	1.8994140625E-06	1.55695374814968E-07	43155.52734375	1.43218767334474E-06
1	29	56.6201748570478	0.092010498046875	0.092071533203125	1.842041015625E-06	1.69599545074561E-07	49983.43359375	1.6205849533435E-06
1	30	56.7208828567935	0.102081298828125	0.10211181640625	1.7742919921875E-06	1.8117617628377E-07	57550.7421875	1.80268170879572E-06
1	31	56.8215908565393	0.112152099609375	0.1121826171875	1.70440673828125E-06	1.91204804877998E-07	65819.15625	1.97784811462043E-06
