Potential - Start 1.505 V, Stop -0.205 V, Step -0.005 V; Modulation - Amplitude -0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	163.574613587014	1.50497436523438	1.50543212890625	3.66455078125E-06	3.0975341796875E-06	-5.670166015625E-07	5.51673201698577E-06	410809.46875	0
2	163.624613586888	1.49993896484375	1.49993896484375	3.72955322265625E-06	3.10577392578125E-06	-6.23779296875002E-07	5.59410182177089E-06	402176.59375	1.84852595452867E-07
3	163.674613586761	1.49490356445313	1.49505615234375	3.70574951171875E-06	3.09295654296875E-06	-6.1279296875E-07	5.54030339117162E-06	403442.34375	3.70735165233782E-07
4	163.724613586635	1.4898681640625	1.4898681640625	3.6761474609375E-06	3.07708740234375E-06	-5.99060058593751E-07	5.47697482033982E-06	405279.78125	5.5528255415993E-07
5	163.774613586509	1.48483276367188	1.48468017578125	3.64532470703125E-06	3.060302734375E-06	-5.85021972656249E-07	5.41214103577659E-06	407283.40625	7.38319386073272E-07
6	163.824613586383	1.47979736328125	1.4801025390625	3.6163330078125E-06	3.0438232421875E-06	-5.72509765625001E-07	5.35254321221146E-06	409282.71875	9.19860781323223E-07
7	163.874613586256	1.47476196289063	1.47491455078125	3.58856201171875E-06	3.02764892578125E-06	-5.60913085937498E-07	5.29282215211424E-06	411004.34375	1.09998313746473E-06
8	163.92461358613	1.4697265625	1.4697265625	3.56292724609375E-06	3.011474609375E-06	-5.5145263671875E-07	5.23652852280065E-06	412505.375	1.27877035538404E-06
9	163.974613586004	1.46469116210938	1.46453857421875	3.53912353515625E-06	2.996826171875E-06	-5.42297363281249E-07	5.18318302056286E-06	413813.90625	1.45632168369048E-06
10	164.024613585878	1.45965576171875	1.4593505859375	3.51531982421875E-06	2.9815673828125E-06	-5.33752441406249E-07	5.13008399138926E-06	415140.21875	1.63268271080597E-06
11	164.074613585751	1.45462036132813	1.45477294921875	3.49365234375E-06	2.96630859375E-06	-5.27343750000001E-07	5.08247057950939E-06	416404.625	1.80790709691792E-06
12	164.124613585625	1.4495849609375	1.44989013671875	3.47259521484375E-06	2.9534912109375E-06	-5.19104003906249E-07	5.03488126923912E-06	417523.5	1.9820631678158E-06
13	164.174613585499	1.44454956054688	1.44439697265625	3.453369140625E-06	2.93975830078125E-06	-5.1361083984375E-07	4.9880359256349E-06	418257.34375	2.15521231439197E-06
14	164.224613585373	1.43951416015625	1.43890380859375	3.43505859375E-06	2.9266357421875E-06	-5.08422851562501E-07	4.94271853312966E-06	418887.71875	2.3274230898096E-06
15	164.274613585246	1.43447875976563	1.43463134765625	3.41796875E-06	2.91473388671875E-06	-5.03234863281249E-07	4.90352476845146E-06	419732.15625	2.49874869950872E-06
16	164.32461358512	1.429443359375	1.42974853515625	3.4014892578125E-06	2.90283203125E-06	-4.98657226562502E-07	4.8632741709298E-06	420330.15625	2.66923507297179E-06
17	164.374613584994	1.42440795898438	1.424560546875	3.38592529296875E-06	2.89093017578125E-06	-4.949951171875E-07	4.82345558339148E-06	420730.0625	2.83892040897626E-06
18	164.424613584868	1.41937255859375	1.41937255859375	3.3709716796875E-06	2.8790283203125E-06	-4.91943359375002E-07	4.78466472486616E-06	421057.40625	3.00784290629963E-06
19	164.474613584742	1.41433715820313	1.4141845703125	3.35662841796875E-06	2.86834716796875E-06	-4.8828125E-07	4.74689204565948E-06	421311.03125	3.17603303301439E-06
20	164.524613584615	1.4093017578125	1.40899658203125	3.34381103515625E-06	2.85736083984375E-06	-4.86450195312499E-07	4.71141811431153E-06	421374.46875	3.3435439945606E-06
21	164.574613584489	1.40426635742188	1.40472412109375	3.3306884765625E-06	2.8466796875E-06	-4.84008789062498E-07	4.67869813292054E-06	421751.90625	3.51040648638445E-06
22	164.624613584363	1.39923095703125	1.39923095703125	3.3184814453125E-06	2.83660888671875E-06	-4.81872558593749E-07	4.64332151750568E-06	421648	3.67663574252219E-06
23	164.674613584237	1.39419555664063	1.39404296875	3.306884765625E-06	2.82623291015625E-06	-4.8065185546875E-07	4.60993942397181E-06	421557.78125	3.8422699617513E-06
24	164.72461358411	1.38916015625	1.38916015625	3.29559326171875E-06	2.8167724609375E-06	-4.78820800781249E-07	4.57810665466241E-06	421520.53125	4.00733188143931E-06
25	164.774613583984	1.38412475585938	1.38427734375	3.2843017578125E-06	2.80731201171875E-06	-4.76989746093751E-07	4.54638438895927E-06	421483	4.17182900491753E-06
26	164.824613583858	1.37908935546875	1.37939453125	3.27423095703125E-06	2.7978515625E-06	-4.76379394531248E-07	4.51645610155538E-06	421288.09375	4.3357922550058E-06
27	164.874613583732	1.37405395507813	1.3739013671875	3.26446533203125E-06	2.78839111328125E-06	-4.7607421875E-07	4.48505306849256E-06	420865.6875	4.49925983048161E-06
28	164.924613583605	1.3690185546875	1.3690185546875	3.25469970703125E-06	2.779541015625E-06	-4.7515869140625E-07	4.45574414698058E-06	420628.25	4.66223900730256E-06
29	164.974613583479	1.36398315429688	1.3641357421875	3.2452392578125E-06	2.77069091796875E-06	-4.7454833984375E-07	4.42694681623834E-06	420349.8125	4.82473751617363E-06
30	165.024613583353	1.35894775390625	1.35894775390625	3.23638916015625E-06	2.76214599609375E-06	-4.74243164062499E-07	4.39808354713023E-06	419896.28125	4.98677809446235E-06
31	165.074613583227	1.35391235351563	1.353759765625	3.2281494140625E-06	2.75360107421875E-06	-4.7454833984375E-07	4.3701388676709E-06	419360.9375	5.14839166498859E-06
32	165.1246135831	1.348876953125	1.34857177734375	3.218994140625E-06	2.74505615234375E-06	-4.7393798828125E-07	4.34104458690854E-06	418941.96875	5.30957004230004E-06
33	165.174613582974	1.34384155273438	1.34429931640625	3.21136474609375E-06	2.73681640625E-06	-4.7454833984375E-07	4.31703529102379E-06	418606.875	5.47032914255396E-06
34	165.224613582848	1.33880615234375	1.3385009765625	3.203125E-06	2.72857666015625E-06	-4.7454833984375E-07	4.28738576374599E-06	417873.5	5.63069124837057E-06
35	165.274613582722	1.33377075195313	1.3336181640625	3.1951904296875E-06	2.72064208984375E-06	-4.7454833984375E-07	4.26116412199917E-06	417383	5.79064908379223E-06
36	165.324613582595	1.3287353515625	1.329345703125	3.18756103515625E-06	2.71270751953125E-06	-4.74853515625001E-07	4.23737037635874E-06	417041.65625	5.95021811022889E-06
37	165.374613582469	1.32369995117188	1.32354736328125	3.18023681640625E-06	2.705078125E-06	-4.75158691406252E-07	4.20919377575046E-06	416178.875	6.10941287959577E-06
38	165.424613582343	1.31866455078125	1.3189697265625	3.172607421875E-06	2.69744873046875E-06	-4.75158691406252E-07	4.18457329942612E-06	415736.8125	6.26823430138757E-06
39	165.474613582217	1.31362915039063	1.3134765625	3.16619873046875E-06	2.68951416015625E-06	-4.76684570312499E-07	4.15872773373849E-06	414843.375	6.42670420347713E-06
