Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	66.0125768333343	-0.189971923828125	-0.189788818359375	-2.52380371093749E-07	4.78989718999401E-08	751995.125	0
1	2	66.11328483308	-0.179901123046875	-0.179718017578125	-2.18811035156249E-07	3.93242842733343E-08	821338.9375	-2.37263719782277E-08
1	3	66.2139928328257	-0.169830322265625	-0.16961669921875	-1.9256591796875E-07	3.26623919022495E-08	880824.125	-4.4440845670124E-08
1	4	66.3147008325715	-0.159759521484375	-0.15960693359375	-1.70288085937501E-07	2.71791567030277E-08	937276.0625	-6.27119973728441E-08
1	5	66.4154088323172	-0.149688720703125	-0.149566650390625	-1.4923095703125E-07	2.23199734250557E-08	1002249.5	-7.88010581231902E-08
1	6	66.5161168320629	-0.139617919921875	-0.1395263671875	-1.30615234375001E-07	1.82242683166578E-08	1068224.25	-9.28924279719467E-08
1	7	66.6168248318087	-0.129547119140625	-0.129425048828125	-1.116943359375E-07	1.4456044361566E-08	1158743.25	-1.05093690194735E-07
1	8	66.7175328315544	-0.119476318359375	-0.119354248046875	-9.27734375000003E-08	1.10729034830115E-08	1286513.25	-1.15389454435899E-07
1	9	66.8182408313002	-0.109405517578125	-0.109283447265625	-7.32421875E-08	8.00415822510558E-09	1492083.375	-1.23749003932971E-07
1	10	66.9189488310459	-0.099334716796875	-0.09930419921875	-5.12695312500006E-08	5.09127984216207E-09	1936904.75	-1.30018676713917E-07
1	11	67.0196568307916	-0.089263916015625	-0.089141845703125	-2.65502929687494E-08	2.36674213560661E-09	3357471.25	-1.33937206214796E-07
1	12	67.1203648305374	-0.079193115234375	-0.079132080078125	5.18798828124945E-09	-4.10536299400022E-10	-15252941	-1.35012882651608E-07
1	13	67.2210728302831	-0.069122314453125	-0.069061279296875	4.51660156250006E-08	-3.11922287998811E-09	-1529054.125	-1.32477367742467E-07
1	14	67.3217808300288	-0.059051513671875	-0.058990478515625	9.70458984375006E-08	-5.72478420224343E-09	-607861.625	-1.25316418575494E-07
1	15	67.4224888297746	-0.048980712890625	-0.0488494873046875	1.66931152343749E-07	-8.15450018620822E-09	-292632.53125	-1.12024125087373E-07
1	16	67.5231968295203	-0.038909912109375	-0.0387420654296875	2.58789062500001E-07	-1.00260217905657E-08	-149705.203125	-9.05874060208589E-08
1	17	67.6239048292661	-0.028839111328125	-0.02869873046875	3.814697265625E-07	-1.09476960830079E-08	-75232.0078125	-5.83478190208098E-08
1	18	67.7246128290118	-0.018768310546875	-0.018646240234375	5.4046630859375E-07	-1.00776649247791E-08	-34500.28125	-1.19246532648276E-08
1	19	67.8253208287575	-0.008697509765625	-0.00856933593750001	7.373046875E-07	-6.31821128749266E-09	-11622.5166015625	5.24162260262528E-08
1	20	67.9260288285033	0.001373291015625	0.0014923095703125	9.70458984375E-07	1.44822520642407E-09	1537.73596191406	1.38408950078883E-07
1	21	68.026736828249	0.011444091796875	0.0115814208984375	1.22894287109375E-06	1.42329046326495E-08	9423.888671875	2.49157636744712E-07
1	22	68.1274448279947	0.021514892578125	0.021612548828125	1.492919921875E-06	3.2265802474285E-08	14476.697265625	3.86214310310606E-07
1	23	68.2281528277405	0.031585693359375	0.0316986083984375	1.73736572265625E-06	5.50720713476949E-08	18245.212890625	5.48872094441322E-07
1	24	68.3288608274862	0.041656494140625	0.0417236328125	1.94000244140625E-06	8.09439484328323E-08	21507	7.34042316707928E-07
1	25	68.4295688272319	0.051727294921875	0.0517578125	2.0806884765625E-06	1.0769187497317E-07	24875.33203125	9.36500157422415E-07
1	26	68.5302768269777	0.061798095703125	0.06182861328125	2.15545654296875E-06	1.33268883928395E-07	28684.6953125	1.14980696253042E-06
1	27	68.6309848267234	0.071868896484375	0.071929931640625	2.16949462890625E-06	1.56051598310114E-07	33155.15625	1.36758558255679E-06
1	28	68.7316928264692	0.081939697265625	0.08197021484375	2.1392822265625E-06	1.75357413922939E-07	38316.6953125	1.58454975007771E-06
1	29	68.8324008262149	0.092010498046875	0.092010498046875	2.0794677734375E-06	1.91332858889837E-07	44247.13671875	1.79698065494449E-06
1	30	68.9331088259606	0.102081298828125	0.102142333984375	2.003173828125E-06	2.04608838316744E-07	50990.25390625	2.00255794879922E-06
1	31	69.0338168257064	0.112152099609375	0.1121826171875	1.9219970703125E-06	2.15614647913753E-07	58367.73828125	2.20020592678338E-06
1	32	69.1345248254521	0.122222900390625	0.12225341796875	1.842041015625E-06	2.25195805114708E-07	66368.453125	2.38974030253303E-06
1	33	69.2352328251978	0.132293701171875	0.132293701171875	1.7669677734375E-06	2.33758711942755E-07	74870.46875	2.57146848525736E-06
1	34	69.3359408249436	0.142364501953125	0.1424560546875	1.69708251953125E-06	2.41759664731944E-07	83941.7421875	2.74589729087893E-06
1	35	69.4366488246893	0.152435302734375	0.152435302734375	1.634521484375E-06	2.4915877361309E-07	93259.8984375	2.9136567718524E-06
1	36	69.5373568244351	0.162506103515625	0.16253662109375	1.57867431640625E-06	2.56592386449483E-07	102957.6640625	3.0754540603084E-06
1	37	69.6380648241808	0.172576904296875	0.17266845703125	1.52923583984375E-06	2.64050783016501E-07	112911.6015625	3.23194967677409E-06
1	38	69.7387728239265	0.182647705078125	0.182647705078125	1.48406982421875E-06	2.71061935563921E-07	123072.1796875	3.38368181473925E-06
1	39	69.8394808236723	0.192718505859375	0.192779541015625	1.44378662109375E-06	2.78332521475022E-07	133523.578125	3.53111113327031E-06
1	40	69.940188823418	0.202789306640625	0.20281982421875	1.4080810546875E-06	2.85586764903201E-07	144039.875	3.67471398021735E-06
1	41	70.0408968231637	0.212860107421875	0.212890625	1.37603759765625E-06	2.92945486535245E-07	154712.8125	3.81490553991171E-06
1	42	70.1416048229095	0.222930908203125	0.22296142578125	1.3470458984375E-06	3.00339280556727E-07	165518.796875	3.9520236896351E-06
1	43	70.2423128226552	0.233001708984375	0.23297119140625	1.32080078125E-06	3.07708518221261E-07	176386.328125	4.08636014981312E-06
1	44	70.3430208224009	0.243072509765625	0.243072509765625	1.29730224609375E-06	3.1533849664811E-07	187367.6875	4.21819231632981E-06
1	45	70.4437288221467	0.253143310546875	0.253204345703125	1.2762451171875E-06	3.23150800340954E-07	198397.90625	4.34778075941722E-06
1	46	70.5444368218924	0.263214111328125	0.26324462890625	1.2567138671875E-06	3.30823183958273E-07	209470.625	4.4753251131624E-06
1	47	70.6451448216382	0.273284912109375	0.273284912109375	1.23870849609375E-06	3.38520351306215E-07	220620.84375	4.60097999166464E-06
1	48	70.7458528213839	0.283355712890625	0.283355712890625	1.2225341796875E-06	3.46412036833499E-07	231777.34375	4.72491319669643E-06
1	49	70.8465608211296	0.293426513671875	0.29339599609375	1.2078857421875E-06	3.54388816958817E-07	242900.46875	4.847294803767E-06
1	50	70.9472688208754	0.303497314453125	0.303466796875	1.19384765625E-06	3.62293121725088E-07	254192.234375	4.9682316785038E-06
1	51	71.0479768206211	0.313568115234375	0.313629150390625	1.181640625E-06	3.70596950460822E-07	265418.375	5.08784660269157E-06
1	52	71.1486848203668	0.323638916015625	0.3236083984375	1.1700439453125E-06	3.78636030973212E-07	276578	5.20626372235711E-06
1	53	71.2493928201126	0.333709716796875	0.333740234375	1.15936279296875E-06	3.86926018336453E-07	287865.21875	5.32355852556066E-06
1	54	71.3501008198583	0.343780517578125	0.34381103515625	1.1505126953125E-06	3.95558942045682E-07	298832.90625	5.43987016499159E-06
1	55	71.450808819604	0.353851318359375	0.353851318359375	1.14227294921875E-06	4.04194793190982E-07	309778.25	5.55532096768729E-06
1	56	71.5515168193498	0.363922119140625	0.363922119140625	1.1346435546875E-06	4.12921878023553E-07	320736.96875	5.66997277928749E-06
1	57	71.6522248190955	0.373992919921875	0.3740234375	1.1279296875E-06	4.21872130118572E-07	331601.75	5.78390245209448E-06
1	58	71.7529328188413	0.384063720703125	0.384033203125	1.12213134765625E-06	4.30935671147381E-07	342235.53125	5.89720184507314E-06
1	59	71.853640818587	0.394134521484375	0.394134521484375	1.11663818359375E-06	4.40105651478007E-07	352965.3125	6.00993280386319E-06
1	60	71.9543488183327	0.404205322265625	0.404205322265625	1.11236572265625E-06	4.49624138809668E-07	363374.5	6.12217218076694E-06
1	61	72.0550568180785	0.414276123046875	0.414215087890625	1.1083984375E-06	4.59115369721985E-07	373705.9375	6.23399637333932E-06
1	62	72.1557648178242	0.424346923828125	0.424346923828125	1.104736328125E-06	4.68791427010729E-07	384116.03125	6.34543675914756E-06
1	63	72.2564728175699	0.434417724609375	0.434417724609375	1.10198974609375E-06	4.78723848118534E-07	394212.15625	6.45655427433667E-06
1	64	72.3571808173157	0.444488525390625	0.444488525390625	1.09954833984375E-06	4.8873658897719E-07	404246.46875	6.56741030979902E-06
1	65	72.4578888170614	0.454559326171875	0.454559326171875	1.0980224609375E-06	4.99116310948011E-07	413980.03125	6.67806671117432E-06
1	66	72.5585968168072	0.464630126953125	0.46466064453125	1.09771728515625E-06	5.1006600187975E-07	423297.21875	6.78863125358475E-06
1	67	72.6593048165529	0.474700927734375	0.47467041015625	1.0968017578125E-06	5.20619323651772E-07	432776.875	6.89913395035546E-06
1	68	72.7600128162986	0.484771728515625	0.4847412109375	1.097412109375E-06	5.31960893113137E-07	441713	7.00962164046359E-06
1	69	72.8607208160444	0.494842529296875	0.494873046875	1.09832763671875E-06	5.43532735264307E-07	450569.59375	7.12018572812667E-06
1	70	72.9614288157901	0.504913330078125	0.504852294921875	1.099853515625E-06	5.55263568458031E-07	459017.75	7.23087305232184E-06
1	71	73.0621368155358	0.514984130859375	0.515045166015625	1.10260009765625E-06	5.6788883284753E-07	467118.75	7.34177547201398E-06
1	72	73.1628448152816	0.525054931640625	0.5250244140625	1.1065673828125E-06	5.80974869990314E-07	474462.25	7.45301576898783E-06
1	73	73.2635528150273	0.535125732421875	0.535125732421875	1.11083984375E-06	5.94438972711941E-07	481730.8125	7.56467079554568E-06
1	74	73.364260814773	0.545196533203125	0.545135498046875	1.11724853515625E-06	6.09051824085327E-07	487926.8125	7.67686378821963E-06
1	75	73.4649688145188	0.555267333984375	0.555267333984375	1.12548828125E-06	6.24946835614537E-07	493356.875	7.78979483584408E-06
1	76	73.5656768142645	0.565338134765625	0.565277099609375	1.1358642578125E-06	6.42078020973713E-07	497662.59375	7.90366266301135E-06
