Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	208.346915473975	-0.499954223632813	-0.449981689453125	-3.27148437499999E-07	-2.23358154296875E-06	1.90643310546875E-06	1.47210798218111E-07	1375466.5	0
2	208.396915473848	-0.494918823242188	-0.44512939453125	4.23583984375001E-07	-2.054443359375E-06	2.47802734375E-06	-1.88549677204719E-07	-1050864.625	2.4108885998686E-09
3	208.446915473722	-0.489883422851563	-0.4400634765625	4.99877929687501E-07	-1.9647216796875E-06	2.464599609375E-06	-2.19978005588928E-07	-880341.9375	2.54974352742465E-08
4	208.496915473596	-0.484848022460938	-0.43499755859375	5.2642822265625E-07	-1.90185546875E-06	2.42828369140625E-06	-2.28994991857689E-07	-826318.875	5.11550872772659E-08
5	208.54691547347	-0.479812622070313	-0.42999267578125	5.51757812500001E-07	-1.84906005859375E-06	2.40081787109375E-06	-2.37251811086026E-07	-779314.1875	7.81097355684324E-08
6	208.596915473343	-0.474777221679688	-0.424957275390625	5.69763183593749E-07	-1.80755615234375E-06	2.3773193359375E-06	-2.42125025806672E-07	-745848.9375	1.06147766132381E-07
7	208.646915473217	-0.469741821289063	-0.419769287109375	5.9051513671875E-07	-1.77032470703125E-06	2.36083984375E-06	-2.47880109327525E-07	-710852.75	1.35154721192521E-07
8	208.696915473091	-0.464706420898438	-0.414764404296875	6.06689453125001E-07	-1.73828125E-06	2.344970703125E-06	-2.51633167636101E-07	-683651.9375	1.6508484179667E-07
9	208.746915472965	-0.459671020507813	-0.4095458984375	6.201171875E-07	-1.71051025390625E-06	2.33062744140625E-06	-2.5396644787179E-07	-660433.0625	1.95755006870968E-07
10	208.796915472838	-0.454635620117188	-0.40484619140625	6.38427734375E-07	-1.68426513671875E-06	2.32269287109375E-06	-2.58465036040434E-07	-634130.0625	2.27218620807434E-07
