Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	237.126302401314	1.50001525878906	1.4483642578125	2.92358398437501E-07	1.5020751953125E-06	-1.209716796875E-06	4.23441434804772E-07	4954071.5	0
2	237.176302401187	1.49497985839844	1.44287109375	5.09643554687494E-08	1.46392822265625E-06	-1.4129638671875E-06	7.35349914293693E-08	28311378	8.58306847817403E-09
3	237.226302401061	1.48994445800781	1.43829345703125	3.814697265625E-08	1.44012451171875E-06	-1.4019775390625E-06	5.48665397559489E-08	37704000	1.08108517693495E-08
4	237.276302400935	1.48490905761719	1.4337158203125	3.17382812500003E-08	1.4190673828125E-06	-1.3873291015625E-06	4.55036754942739E-08	45173076	1.25579830978495E-08
5	237.326302400809	1.47987365722656	1.4288330078125	2.68554687500006E-08	1.3958740234375E-06	-1.3690185546875E-06	3.83719793717319E-08	53204544	1.40228264555731E-08
6	237.376302400682	1.47483825683594	1.42333984375	1.8310546875E-08	1.37481689453125E-06	-1.35650634765625E-06	2.60621302317077E-08	77733336	1.51519774505005E-08
7	237.426302400556	1.46980285644531	1.4178466796875	1.15966796875006E-08	1.35528564453125E-06	-1.34368896484375E-06	1.64423124004998E-08	122263160	1.58996567023451E-08
8	237.47630240043	1.46476745605469	1.4129638671875	1.52587890625E-09	1.33697509765625E-06	-1.33544921875E-06	2.15601181352554E-09	926000000	1.62277213888729E-08
9	237.526302400304	1.45973205566406	1.4080810546875	-6.40869140624972E-09	1.31988525390625E-06	-1.3262939453125E-06	-9.02395669299949E-09	-219714288	1.61056519232261E-08
10	237.576302400178	1.45469665527344	1.402587890625	-1.55639648437497E-08	1.302490234375E-06	-1.31805419921875E-06	-2.18298286114305E-08	-90117648	1.55563348869237E-08
11	237.626302400051	1.44966125488281	1.39892578125	-2.53295898437506E-08	1.2884521484375E-06	-1.31378173828125E-06	-3.5434215561736E-08	-55228916	1.45339962287494E-08
12	237.676302399925	1.44462585449219	1.3934326171875	-3.54003906249997E-08	1.27410888671875E-06	-1.30950927734375E-06	-4.93280580826649E-08	-39362068	1.30157467026493E-08
13	237.726302399799	1.43959045410156	1.38763427734375	-4.24194335937503E-08	1.2615966796875E-06	-1.30401611328125E-06	-5.88626605235731E-08	-32712230	1.10702504940718E-08
14	237.776302399673	1.43455505371094	1.383056640625	-5.21850585937497E-08	1.24969482421875E-06	-1.3018798828125E-06	-7.21748918408593E-08	-26502924	8.70513883199919E-09
15	237.826302399546	1.42951965332031	1.37786865234375	-6.34765625000006E-08	1.239013671875E-06	-1.302490234375E-06	-8.74623680147124E-08	-21706730	5.81359804741055E-09
16	237.87630239942	1.42448425292969	1.373291015625	-7.41577148437506E-08	1.22955322265625E-06	-1.3037109375E-06	-1.0184011500769E-07	-18518520	2.37274111469787E-09
17	237.926302399294	1.41944885253906	1.3677978515625	-8.544921875E-08	1.2213134765625E-06	-1.3067626953125E-06	-1.1687725276488E-07	-16007143	-1.61743196613884E-09
18	237.976302399168	1.41441345214844	1.36322021484375	-9.55200195312506E-08	1.21307373046875E-06	-1.30859375E-06	-1.30214814930696E-07	-14271566	-6.14166273393835E-09
19	238.026302399041	1.40937805175781	1.35833740234375	-1.0528564453125E-07	1.20697021484375E-06	-1.312255859375E-06	-1.43013423326011E-07	-12901449	-1.11618039255745E-08
20	238.076302398915	1.40434265136719	1.3531494140625	-1.16577148437499E-07	1.19964599609375E-06	-1.31622314453125E-06	-1.57746299578321E-07	-11607330	-1.67083733515483E-08
21	238.126302398789	1.39930725097656	1.34735107421875	-1.25732421874999E-07	1.19354248046875E-06	-1.31927490234375E-06	-1.69405694805391E-07	-10716020	-2.27661125506984E-08
22	238.176302398663	1.39427185058594	1.3427734375	-1.373291015625E-07	1.18804931640625E-06	-1.32537841796875E-06	-1.8440185556301E-07	-9777778	-2.934265097565E-08
23	238.226302398536	1.38923645019531	1.3372802734375	-1.48925781250001E-07	1.18408203125E-06	-1.3330078125E-06	-1.99155508084914E-07	-8979508	-3.6499024247405E-08
24	238.27630239841	1.38420104980469	1.33270263671875	-1.61132812500001E-07	1.17950439453125E-06	-1.34063720703125E-06	-2.14742115645095E-07	-8270834	-4.42504877185002E-08
25	238.326302398284	1.37916564941406	1.32781982421875	-1.72119140625E-07	1.17706298828125E-06	-1.34918212890625E-06	-2.28543186153729E-07	-7714539.5	-5.25817860363986E-08
26	238.376302398158	1.37413024902344	1.3226318359375	-1.8310546875E-07	1.17340087890625E-06	-1.35650634765625E-06	-2.42181130261088E-07	-7223333.5	-6.14624013905996E-08
