Potential - Start 1.505 V, Stop -0.205 V, Step -0.005 V; Modulation - Amplitude -0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	165.677642581704	1.50497436523438	1.50482177734375	7.80334472656249E-07	3.558349609375E-07	-4.2449951171875E-07	1.17426429824263E-06	1928431.75	0
2	165.727642581578	1.49993896484375	1.49932861328125	9.002685546875E-07	3.85131835937499E-07	-5.15136718750001E-07	1.34979836730054E-06	1665423.75	4.20150740865211E-08
3	165.777642581452	1.49490356445313	1.49505615234375	9.0850830078125E-07	3.86657714843749E-07	-5.218505859375E-07	1.35827087888174E-06	1645616.375	8.72344969593541E-08
4	165.827642581325	1.4898681640625	1.49017333984375	9.05761718750001E-07	3.826904296875E-07	-5.230712890625E-07	1.34974186494219E-06	1645215.75	1.32591253532155E-07
5	165.877642581199	1.48483276367188	1.48468017578125	8.9996337890625E-07	3.765869140625E-07	-5.2337646484375E-07	1.33615776576335E-06	1649711.75	1.77734378326022E-07
6	165.927642581073	1.47979736328125	1.4801025390625	8.93554687500001E-07	3.6956787109375E-07	-5.23986816406251E-07	1.32255252083269E-06	1656420.75	2.2257232501488E-07
7	165.977642580947	1.47476196289063	1.47430419921875	8.85925292968751E-07	3.62548828125001E-07	-5.2337646484375E-07	1.30612329485302E-06	1664140.625	2.67059334646547E-07
8	166.02764258082	1.4697265625	1.4697265625	8.7890625E-07	3.54614257812499E-07	-5.24291992187501E-07	1.29175180063612E-06	1672222.25	3.11180116341347E-07
9	166.077642580694	1.46469116210938	1.46453857421875	8.7188720703125E-07	3.466796875E-07	-5.2520751953125E-07	1.27691248508199E-06	1679734	3.54949946768102E-07
10	166.127642580568	1.45965576171875	1.4599609375	8.648681640625E-07	3.39660644531251E-07	-5.2520751953125E-07	1.26267366340471E-06	1688073.5	3.98368825926809E-07
11	166.177642580442	1.45462036132813	1.4544677734375	8.587646484375E-07	3.32031250000001E-07	-5.267333984375E-07	1.24904545373283E-06	1693674.5	4.41459633293562E-07
12	166.227642580316	1.4495849609375	1.448974609375	8.5174560546875E-07	3.2470703125E-07	-5.2703857421875E-07	1.23415770758584E-06	1701182.375	4.84222425711778E-07
13	166.277642580189	1.44454956054688	1.44500732421875	8.4564208984375E-07	3.1768798828125E-07	-5.279541015625E-07	1.22195899621147E-06	1708769.375	5.26657117916329E-07
14	166.327642580063	1.43951416015625	1.4398193359375	8.392333984375E-07	3.10363769531249E-07	-5.28869628906251E-07	1.20834442896012E-06	1715636.375	5.6877900078689E-07
15	166.377642579937	1.43447875976563	1.43463134765625	8.33740234374999E-07	3.033447265625E-07	-5.30395507812499E-07	1.19610990623187E-06	1720717.5	6.10603308359714E-07
16	166.427642579811	1.429443359375	1.42913818359375	8.2763671875E-07	2.960205078125E-07	-5.316162109375E-07	1.18280718197639E-06	1726769.875	6.52137771339767E-07
17	166.477642579684	1.42440795898438	1.42425537109375	8.21838378906251E-07	2.8839111328125E-07	-5.33447265625001E-07	1.17050763037696E-06	1733011.625	6.93374602178665E-07
18	166.527642579558	1.41937255859375	1.4190673828125	8.16650390625E-07	2.81677246093751E-07	-5.34973144531249E-07	1.15888190066471E-06	1737668.25	7.34336822461046E-07
19	166.577642579432	1.41433715820313	1.41448974609375	8.1146240234375E-07	2.7435302734375E-07	-5.37109375E-07	1.14780516469182E-06	1743136.625	7.75039666223165E-07
20	166.627642579306	1.4093017578125	1.40838623046875	8.0596923828125E-07	2.67639160156249E-07	-5.38330078125E-07	1.13511589461268E-06	1747444.25	8.15475459603476E-07
21	166.677642579179	1.40426635742188	1.4044189453125	8.0169677734375E-07	2.606201171875E-07	-5.41076660156249E-07	1.12591817469365E-06	1751808.125	8.5566711049978E-07
22	166.727642579053	1.39923095703125	1.39923095703125	7.9620361328125E-07	2.532958984375E-07	-5.4290771484375E-07	1.11407268832409E-06	1757378.375	8.95614618912077E-07
23	166.777642578927	1.39419555664063	1.39434814453125	7.91320800781251E-07	2.459716796875E-07	-5.45349121093751E-07	1.10337657588389E-06	1762051.75	9.35302693960693E-07
24	166.827642578801	1.38916015625	1.3885498046875	7.8704833984375E-07	2.398681640625E-07	-5.47180175781251E-07	1.09285576854745E-06	1764249.875	9.74761974248395E-07
25	166.877642578674	1.38412475585938	1.38427734375	7.82470703125E-07	2.32849121093751E-07	-5.4962158203125E-07	1.08315646230039E-06	1769110.75	1.01399996310647E-06
26	166.927642578548	1.37908935546875	1.37939453125	7.781982421875E-07	2.25830078125E-07	-5.523681640625E-07	1.07344237676443E-06	1772549	1.0530166036915E-06
27	166.977642578422	1.37405395507813	1.3739013671875	7.74536132812501E-07	2.19116210937501E-07	-5.55419921875E-07	1.06413619960222E-06	1773837.75	1.09183497443155E-06
28	167.027642578296	1.3690185546875	1.36871337890625	7.70263671875E-07	2.117919921875E-07	-5.584716796875E-07	1.05427011476422E-06	1776941.5	1.13045496163977E-06
29	167.07764257817	1.36398315429688	1.36383056640625	7.6629638671875E-07	2.0477294921875E-07	-5.615234375E-07	1.04509842913103E-06	1779769.125	1.16886894829804E-06
30	167.127642578043	1.35894775390625	1.358642578125	7.62023925781249E-07	1.97448730468749E-07	-5.645751953125E-07	1.03531806416868E-06	1782939.625	1.2070770480932E-06
31	167.177642577917	1.35391235351563	1.353759765625	7.5836181640625E-07	1.9073486328125E-07	-5.67626953125E-07	1.02663966572436E-06	1785110.625	1.24508665066969E-06
32	167.227642577791	1.348876953125	1.34918212890625	7.54394531249999E-07	1.8310546875E-07	-5.71289062499999E-07	1.01781563444092E-06	1788430.375	1.28290560041933E-06
