Potential - Start -0.205 V, Stop 1.505 V, Step 0.005 V; Modulation - Amplitude 0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	142.260385640827	-0.204925537109375		-3.62548828125001E-07	3.692626953125E-07	7.31811523437501E-07	7.42512611395796E-08	564899	0
2	142.310385640701	-0.19989013671875		-5.9234619140625E-07	3.36608886718751E-07	9.28955078125E-07	1.18349923639016E-07	337300.375	-2.38723742995717E-08
3	142.360385640575	-0.194854736328125		-5.938720703125E-07	3.41186523437501E-07	9.3505859375E-07	1.15646294318594E-07	327903.375	-5.35278310564991E-08
4	142.410385640448	-0.1898193359375		-5.841064453125E-07	3.5125732421875E-07	9.3536376953125E-07	1.10767743422002E-07	324660.40625	-8.29772943689022E-08
5	142.460385640322	-0.184783935546875		-5.7403564453125E-07	3.619384765625E-07	9.3597412109375E-07	1.05984973686191E-07	321637.4375	-1.11930845037023E-07
6	142.510385640196	-0.17974853515625		-5.63659667968749E-07	3.7384033203125E-07	9.37499999999999E-07	1.0124818317081E-07	318678.96875	-1.40373231261037E-07
7	142.56038564007	-0.174713134765625		-5.53283691406251E-07	3.8482666015625E-07	9.381103515625E-07	9.66321493933719E-08	315664.65625	-1.68296807601109E-07
8	142.610385639943	-0.169677734375		-5.44128417968751E-07	3.96118164062501E-07	9.40246582031251E-07	9.22766574262823E-08	311665.75	-1.95732113184022E-07
9	142.660385639817	-0.164642333984375		-5.35888671875E-07	4.08935546875E-07	9.4482421875E-07	8.81808972508225E-08	307061.5	-2.2273253819094E-07
10	142.710385639691	-0.15960693359375		-5.2764892578125E-07	4.21142578125E-07	9.4879150390625E-07	8.41842222598643E-08	302371.3125	-2.49320976308809E-07
11	142.760385639565	-0.154571533203125		-5.206298828125E-07	4.34265136718751E-07	9.5489501953125E-07	8.04427813250186E-08	296776.0625	-2.75527952453558E-07
12	142.810385639438	-0.1495361328125		-5.133056640625E-07	4.47998046875001E-07	9.613037109375E-07	7.67107550814217E-08	291141.5	-3.01376331890424E-07
13	142.860385639312	-0.144500732421875		-5.07202148437499E-07	4.62951660156249E-07	9.70153808593749E-07	7.32756006982527E-08	284837.5625	-3.26889022517207E-07
14	142.910385639186	-0.13946533203125		-5.023193359375E-07	4.791259765625E-07	9.814453125E-07	7.00408051557133E-08	277582.03125	-3.52127074165764E-07
15	142.96038563906	-0.134429931640625		-4.98046875E-07	4.96520996093749E-07	9.94567871093749E-07	6.69068072056689E-08	269730.40625	-3.77136217366569E-07
16	143.010385638933	-0.12939453125		-4.9468994140625E-07	5.157470703125E-07	1.01043701171875E-06	6.39799750956627E-08	261443.5625	-4.01954650897096E-07
17	143.060385638807	-0.124359130859375		-4.92248535156251E-07	5.38024902343751E-07	1.0302734375E-06	6.12005806033267E-08	252572.84375	-4.26628105287818E-07
18	143.110385638681	-0.11932373046875		-4.90417480468749E-07	5.62744140625E-07	1.05316162109375E-06	5.85034740652191E-08	243248.296875	-4.51194750894501E-07
19	143.160385638555	-0.114288330078125		-4.9102783203125E-07	5.9051513671875E-07	1.08154296875E-06	5.60887798428666E-08	232628.96875	-4.75730871585256E-07
20	143.210385638429	-0.1092529296875		-4.92248535156251E-07	6.23474121093751E-07	1.11572265625E-06	5.37345279383317E-08	221760.6875	-5.00312808071612E-07
21	143.260385638302	-0.104217529296875		-4.9560546875E-07	6.60400390625E-07	1.156005859375E-06	5.16356486457425E-08	210221.6875	-5.25009170360136E-07
22	143.310385638176	-0.09918212890625		-5.01708984375E-07	7.0220947265625E-07	1.20391845703125E-06	4.97605654459221E-08	197688.5625	-5.4994200127112E-07
23	143.36038563805	-0.094146728515625		-5.108642578125E-07	7.52868652343749E-07	1.26373291015625E-06	4.80650186318599E-08	184169.65625	-5.75256308366079E-07
24	143.410385637924	-0.089111328125		-5.218505859375E-07	8.1146240234375E-07	1.33331298828125E-06	4.64868712413136E-08	170701.765625	-6.01074191308726E-07
25	143.460385637797	-0.084075927734375		-5.36193847656249E-07	8.8043212890625E-07	1.4166259765625E-06	4.50973587362569E-08	156858.28125	-6.27525309937482E-07
26	143.510385637671	-0.07904052734375		-5.5419921875E-07	9.59167480468751E-07	1.51336669921875E-06	4.37703739919471E-08	142511.015625	-6.54785139886371E-07
27	143.560385637545	-0.074005126953125		-5.7586669921875E-07	1.051025390625E-06	1.62689208984375E-06	4.25643662538278E-08	128351.8828125	-6.83036773807544E-07
28	143.610385637419	-0.0689697265625		-6.0272216796875E-07	1.1566162109375E-06	1.75933837890625E-06	4.16063699049118E-08	114531.6484375	-7.12501503130625E-07
29	143.660385637292	-0.063934326171875		-6.33850097656249E-07	1.2774658203125E-06	1.91131591796875E-06	4.05247781998241E-08	100866.6328125	-7.43415796478075E-07
30	143.710385637166	-0.05889892578125		-6.7108154296875E-07	1.41357421875E-06	2.08465576171875E-06	3.94850196983043E-08	87676.21875	-7.76039087213576E-07
31	143.76038563704	-0.053863525390625		-7.15026855468751E-07	1.56646728515625E-06	2.281494140625E-06	3.84702225630917E-08	75245.4140625	-8.10691801689245E-07
32	143.810385636914	-0.048828125		-7.6171875E-07	1.737060546875E-06	2.498779296875E-06	3.70817190287198E-08	63910.25390625	-8.47610465370963E-07
33	143.860385636787	-0.043792724609375		-8.1939697265625E-07	1.923828125E-06	2.74322509765625E-06	3.58036089664893E-08	53325.88671875	-8.87138355665229E-07
34	143.910385636661	-0.03875732421875		-8.795166015625E-07	2.12615966796875E-06	3.00567626953125E-06	3.39937678006663E-08	43945.1796875	-9.29611189803836E-07
35	143.960385636535	-0.033721923828125		-9.4482421875E-07	2.34222412109375E-06	3.28704833984375E-06	3.17315382858396E-08	35545.8671875	-9.75219677457062E-07
36	144.010385636409	-0.0286865234375		-1.01287841796875E-06	2.56927490234375E-06	3.5821533203125E-06	2.89755952564974E-08	28243.447265625	-1.02416231584357E-06
37	144.060385636282	-0.023651123046875		-1.08245849609375E-06	2.8045654296875E-06	3.88702392578125E-06	2.55088625777944E-08	21770.51171875	-1.07654568637372E-06
38	144.110385636156	-0.01861572265625		-1.15020751953125E-06	3.0426025390625E-06	4.19281005859375E-06	2.12890878259486E-08	16091.8017578125	-1.13236239940306E-06
39	144.16038563603	-0.013580322265625		-1.2127685546875E-06	3.28033447265625E-06	4.49310302734375E-06	1.63143418774325E-08	11092.0986328125	-1.19143669508048E-06
40	144.210385635904	-0.008544921875		-1.26800537109375E-06	3.5125732421875E-06	4.78057861328125E-06	1.07576134666942E-08	6690.734375	-1.25345604828908E-06
41	144.260385635778	-0.003509521484375		-1.31072998046875E-06	3.731689453125E-06	5.04241943359375E-06	4.52803439188187E-09	2635.62280273438	-1.31792444335588E-06
42	144.310385635651	0.00152587890625		-1.339111328125E-06	3.9373779296875E-06	5.2764892578125E-06	-2.14548778743051E-09	-1196.44482421875	-1.38417055950413E-06
43	144.360385635525	0.006561279296875		-1.34246826171875E-06	4.1168212890625E-06	5.45928955078125E-06	-8.98857166475864E-09	-4987.49755859375	-1.451209982406E-06
44	144.410385635399	0.0115966796875		-1.33056640625E-06	4.266357421875E-06	5.596923828125E-06	-1.55803938639565E-08	-8800.458984375	-1.51803590142663E-06
45	144.460385635273	0.016632080078125		-1.29791259765625E-06	4.38232421875E-06	5.68023681640625E-06	-2.16899689320371E-08	-12875.6162109375	-1.58374780312442E-06
46	144.510385635146	0.02166748046875		-1.2420654296875E-06	4.461669921875E-06	5.7037353515625E-06	-2.69617039805325E-08	-17476.658203125	-1.64724724527332E-06
47	144.56038563502	0.026702880859375		-1.165771484375E-06	4.5013427734375E-06	5.6671142578125E-06	-3.12432995031031E-08	-22989.529296875	-1.7074431752917E-06
48	144.610385634894	0.03173828125		-1.07025146484375E-06	4.50439453125E-06	5.57464599609375E-06	-3.40528600872858E-08	-29729.11328125	-1.76334378920728E-06
