Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	66.1115758330843	-0.189971923828125	-0.189849853515625	-2.3345947265625E-07	4.43222454293846E-08	813202.6875	0
1	2	66.2122838328301	-0.179901123046875	-0.179718017578125	-1.97753906250001E-07	3.55399407681034E-08	908796.3125	-2.17133173663342E-08
1	3	66.3129918325758	-0.169830322265625	-0.169708251953125	-1.6937255859375E-07	2.8743921021146E-08	1001982	-4.01996018695172E-08
1	4	66.4136998323215	-0.159759521484375	-0.15960693359375	-1.4617919921875E-07	2.33312125175189E-08	1091858.125	-5.6088897082418E-08
1	5	66.5144078320673	-0.149688720703125	-0.14959716796875	-1.2481689453125E-07	1.86722530770567E-08	1198533	-6.97346322908743E-08
1	6	66.615115831813	-0.139617919921875	-0.1395263671875	-1.0528564453125E-07	1.46901228958995E-08	1325217.375	-8.13212182038114E-08
1	7	66.7158238315587	-0.129547119140625	-0.12945556640625	-8.57543945312497E-08	1.11013838122176E-08	1509608.5	-9.09408441884807E-08
1	8	66.8165318313045	-0.119476318359375	-0.119415283203125	-6.77490234374994E-08	8.09026889925235E-09	1762612.625	-9.86703554417545E-08
1	9	66.9172398310502	-0.109405517578125	-0.109283447265625	-4.82177734375006E-08	5.26940446832214E-09	2266455.75	-1.04509751963633E-07
1	10	67.0179478307959	-0.099334716796875	-0.099273681640625	-2.83813476562506E-08	2.81752088326925E-09	3497849.5	-1.08366819517869E-07
1	11	67.1186558305417	-0.089263916015625	-0.089202880859375	-5.18798828124945E-09	4.62783505961184E-10	17194118	-1.10057172264533E-07
1	12	67.2193638302874	-0.079193115234375	-0.079132080078125	2.19726562499994E-08	-1.73874192821444E-09	-3601389.25	-1.09211995891201E-07
1	13	67.3200718300332	-0.069122314453125	-0.069061279296875	5.58471679687506E-08	-3.85687659587575E-09	-1236612	-1.05293459284894E-07
1	14	67.4207798297789	-0.059051513671875	-0.05902099609375	9.918212890625E-08	-5.85382764484166E-09	-595076.9375	-9.74871099401753E-08
1	15	67.5214878295246	-0.048980712890625	-0.048834228515625	1.5716552734375E-07	-7.675057034362E-09	-310718.4375	-8.45789784875706E-08
1	16	67.6221958292704	-0.038909912109375	-0.038751220703125	2.3468017578125E-07	-9.09414321625945E-09	-165123.546875	-6.48479812070946E-08
1	17	67.7229038290161	-0.028839111328125	-0.0287200927734375	3.387451171875E-07	-9.72879110605618E-09	-84783.78125	-3.59737271082849E-08
1	18	67.8236118287618	-0.018768310546875	-0.0186798095703125	4.7607421875E-07	-8.89297524508947E-09	-39237.1796875	5.05568520381416E-09
1	19	67.9243198285076	-0.008697509765625	-0.008624267578125	6.5460205078125E-07	-5.64546320802606E-09	-13174.8251953125	6.19897591036533E-08
1	20	68.0250278282533	0.001373291015625	0.0014678955078125	8.76770019531251E-07	1.28700672341608E-09	1674.20812988281	1.3910046448018E-07
1	21	68.1257358279991	0.011444091796875	0.01153564453125	1.138916015625E-06	1.31381296952782E-08	10128.6171875	2.40598325262908E-07
1	22	68.2264438277448	0.021514892578125	0.0215911865234375	1.42730712890625E-06	3.08172545260277E-08	15127.21875	3.69817911405335E-07
1	23	68.3271518274905	0.031585693359375	0.03167724609375	1.71783447265625E-06	5.44162617188704E-08	18440.220703125	5.28188365933602E-07
1	24	68.4278598272363	0.041656494140625	0.041729736328125	1.98486328125E-06	8.28278245990077E-08	21023.986328125	7.14633983989188E-07
1	25	68.528567826982	0.051727294921875	0.051788330078125	2.19879150390625E-06	1.13871735152316E-07	23553.08984375	9.25297740650421E-07
1	26	68.6292758267277	0.061798095703125	0.061798095703125	2.34375E-06	1.44839276572384E-07	26367.189453125	1.15403292966221E-06
1	27	68.7299838264735	0.071868896484375	0.071929931640625	2.41546630859375E-06	1.73744325593361E-07	29778.900390625	1.39367841711646E-06
1	28	68.8306918262192	0.081939697265625	0.08203125	2.42431640625E-06	1.98869699374882E-07	33836.859375	1.63738081937481E-06
1	29	68.9313998259649	0.092010498046875	0.092010498046875	2.38494873046875E-06	2.19440309479069E-07	38579.65625	1.87954663033452E-06
1	30	69.0321078257107	0.102081298828125	0.10211181640625	2.3162841796875E-06	2.36519966279047E-07	44084.32421875	2.11627252610924E-06
1	31	69.1328158254564	0.112152099609375	0.11224365234375	2.232666015625E-06	2.50602596452154E-07	50273.375	2.34533035836648E-06
1	32	69.2335238252022	0.122222900390625	0.122283935546875	2.144775390625E-06	2.62271584006157E-07	57014.796875	2.56575208368304E-06
1	33	69.3342318249479	0.132293701171875	0.13232421875	2.05780029296875E-06	2.72296801995253E-07	64303.7265625	2.77736853604438E-06
1	34	69.4349398246936	0.142364501953125	0.1424560546875	1.97662353515625E-06	2.815819755142E-07	72070.40625	2.98051782010589E-06
1	35	69.5356478244394	0.152435302734375	0.1524658203125	1.90216064453125E-06	2.90014469328526E-07	80154.015625	3.1758302156959E-06
1	36	69.6363558241851	0.162506103515625	0.16253662109375	1.834716796875E-06	2.98208647109277E-07	88589.4921875	3.36399693878775E-06
1	37	69.7370638239308	0.172576904296875	0.172576904296875	1.7742919921875E-06	3.06201798139227E-07	97265.2265625	3.5457248941384E-06
1	38	69.8377718236766	0.182647705078125	0.182647705078125	1.72027587890625E-06	3.14204413598418E-07	106173.5	3.72169029105862E-06
1	39	69.9384798234223	0.192718505859375	0.192779541015625	1.67236328125E-06	3.22397426089083E-07	115273.71875	3.89252318200306E-06
1	40	70.039187823168	0.202789306640625	0.202850341796875	1.629638671875E-06	3.30572760276482E-07	124475.65625	4.05879245590768E-06
1	41	70.1398958229138	0.212860107421875	0.212890625	1.590576171875E-06	3.38618747264263E-07	133844.96875	4.22094308305532E-06
1	42	70.2406038226595	0.222930908203125	0.222991943359375	1.55670166015625E-06	3.47131901889952E-07	143246.421875	4.3794211705972E-06
1	43	70.3413118224053	0.233001708984375	0.2330322265625	1.5252685546875E-06	3.55436725385516E-07	152781.109375	4.53461052529747E-06
1	44	70.442019822151	0.243072509765625	0.243072509765625	1.49749755859375E-06	3.64000470653991E-07	162319.140625	4.68681901111268E-06
1	45	70.5427278218967	0.253143310546875	0.25311279296875	1.47216796875E-06	3.72624526789878E-07	171932.015625	4.83635358250467E-06
1	46	70.6434358216425	0.263214111328125	0.263214111328125	1.448974609375E-06	3.81390549364369E-07	181655.4375	4.98344479638035E-06
1	47	70.7441438213882	0.273284912109375	0.273284912109375	1.42822265625E-06	3.90311697628931E-07	191346.15625	5.12832320964662E-06
1	48	70.8448518211339	0.283355712890625	0.2833251953125	1.40899658203125E-06	3.99204225232097E-07	201082.953125	5.27118845639052E-06
1	49	70.9455598208797	0.293426513671875	0.293365478515625	1.39129638671875E-06	4.08158314257889E-07	210857.65625	5.41219424121664E-06
1	50	71.0462678206254	0.303497314453125	0.303497314453125	1.37542724609375E-06	4.17438485555977E-07	220656.75	5.55150973013951E-06
1	51	71.1469758203712	0.313568115234375	0.3135986328125	1.36138916015625E-06	4.26929744890003E-07	230351.953125	5.6893195505836E-06
1	52	71.2476838201169	0.323638916015625	0.323638916015625	1.34765625E-06	4.36153982263932E-07	240149.46875	5.82573102292372E-06
1	53	71.3483918198626	0.333709716796875	0.333709716796875	1.3360595703125E-06	4.45856045416804E-07	249771.59375	5.96086647419725E-06
1	54	71.4490998196084	0.343780517578125	0.343780517578125	1.32537841796875E-06	4.55639280971809E-07	259382.90625	6.09488051850349E-06
1	55	71.5498078193541	0.353851318359375	0.3538818359375	1.3153076171875E-06	4.65463472210104E-07	269048.71875	6.22785000814474E-06
1	56	71.6505158190998	0.363922119140625	0.36395263671875	1.30706787109375E-06	4.75710777436689E-07	278449.6875	6.35989681541105E-06
1	57	71.7512238188456	0.373992919921875	0.3740234375	1.2994384765625E-06	4.86020439893764E-07	287834.6875	6.4911450863292E-06
1	58	71.8519318185913	0.384063720703125	0.384124755859375	1.292724609375E-06	4.96567508889711E-07	297143.53125	6.62167076370679E-06
1	59	71.952639818337	0.394134521484375	0.394134521484375	1.28662109375E-06	5.07101788116415E-07	306333	6.75155115459347E-06
1	60	72.0533478180828	0.404205322265625	0.40423583984375	1.28204345703125E-06	5.18247873060318E-07	315305.90625	6.88089357936406E-06
1	61	72.1540558178285	0.414276123046875	0.414306640625	1.278076171875E-06	5.29515432390326E-07	324164.28125	7.0098058131407E-06
1	62	72.2547638175743	0.424346923828125	0.424346923828125	1.27532958984375E-06	5.41182146207575E-07	332735.125	7.13838016963564E-06
