Potential - Start -0.205 V, Stop 1.505 V, Step 0.005 V; Modulation - Amplitude 0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	112.613842715677	-0.204925537109375		-4.656982421875E-07	2.72521972656251E-07	7.3822021484375E-07	9.53624024191413E-08	439711.65625	0
2	112.663842715551	-0.19989013671875		-6.79931640625001E-07	2.41699218749999E-07	9.21630859375E-07	1.35787132649057E-07	293716.34375	-2.86407466631999E-08
3	112.713842715425	-0.194854736328125		-6.81457519531251E-07	2.49633789062501E-07	9.31091308593751E-07	1.32722831835963E-07	285803.875	-6.2675475476226E-08
4	112.763842715299	-0.1898193359375		-6.70776367187501E-07	2.6397705078125E-07	9.34753417968751E-07	1.27244433656415E-07	282802.5625	-9.64813224868522E-08
5	112.813842715172	-0.184783935546875		-6.58569335937501E-07	2.79541015625E-07	9.381103515625E-07	1.21592535151649E-07	280352.1875	-1.29714962326943E-07
6	112.863842715046	-0.17974853515625		-6.4544677734375E-07	2.95410156250001E-07	9.40856933593751E-07	1.15919625898186E-07	278250.59375	-1.62315359375498E-07
7	112.91384271492	-0.174713134765625		-6.34155273437501E-07	3.11279296875E-07	9.45434570312501E-07	1.1071784200567E-07	275312.8125	-1.94305414424889E-07
8	112.963842714794	-0.169677734375		-6.23779296875E-07	3.2806396484375E-07	9.5184326171875E-07	1.05784344839321E-07	271868.90625	-2.25753780114246E-07
9	113.013842714667	-0.164642333984375		-6.146240234375E-07	3.466796875E-07	9.613037109375E-07	1.01118104112174E-07	267676.28125	-2.56713860835589E-07
10	113.063842714541	-0.15960693359375		-6.0577392578125E-07	3.65295410156249E-07	9.71069335937499E-07	9.6611763922283E-08	263274.5625	-2.87223798522973E-07
11	113.113842714415	-0.154571533203125		-5.9844970703125E-07	3.85131835937499E-07	9.83581542968749E-07	9.24484950814985E-08	258133.625	-3.17329408972E-07
12	113.163842714289	-0.1495361328125		-5.9173583984375E-07	4.0618896484375E-07	9.979248046875E-07	8.84497737274614E-08	252604.4375	-3.47084039731271E-07
13	113.213842714163	-0.144500732421875		-5.865478515625E-07	4.29687500000001E-07	1.0162353515625E-06	8.4684991463746E-08	246149.84375	-3.76541123614516E-07
14	113.263842714036	-0.13946533203125		-5.81970214843749E-07	4.5623779296875E-07	1.0382080078125E-06	8.10758677971535E-08	239381.234375	-4.05754065013753E-07
15	113.31384271391	-0.134429931640625		-5.78918457031249E-07	4.8492431640625E-07	1.0638427734375E-06	7.77709630028767E-08	232050.609375	-4.34776296742712E-07
16	113.363842713784	-0.12939453125		-5.77392578124999E-07	5.18188476562501E-07	1.0955810546875E-06	7.46938155771204E-08	224048.640625	-4.63684074247794E-07
17	113.413842713658	-0.124359130859375		-5.780029296875E-07	5.56030273437499E-07	1.134033203125E-06	7.18446599989875E-08	215047.515625	-4.92568972276786E-07
18	113.463842713531	-0.11932373046875		-5.80749511718751E-07	5.99365234375E-07	1.18011474609375E-06	6.9244023848114E-08	205307.421875	-5.21537742770306E-07
19	113.513842713405	-0.114288330078125		-5.8563232421875E-07	6.488037109375E-07	1.23443603515625E-06	6.68951969373666E-08	195049.5	-5.50697336620942E-07
20	113.563842713279	-0.1092529296875		-5.92651367187499E-07	7.0648193359375E-07	1.29913330078125E-06	6.46946389792902E-08	184191.5625	-5.80154392082477E-07
