Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	63.2315228403558	-0.189971923828125	-0.189910888671875	-2.0599365234375E-07	3.91204366678721E-08	921925.9375	0
1	2	63.3322308401015	-0.179901123046875	-0.1796875	-1.7059326171875E-07	3.0653474425435E-08	1053309.5	-1.89626572222323E-08
1	3	63.4329388398472	-0.169830322265625	-0.169647216796875	-1.42517089843749E-07	2.41776252352111E-08	1190364.125	-3.47290161073488E-08
1	4	63.533646839593	-0.159759521484375	-0.159637451171875	-1.1932373046875E-07	1.90485351936331E-08	1337851.625	-4.79137476361302E-08
1	5	63.6343548393387	-0.149688720703125	-0.149627685546875	-9.79614257812497E-08	1.46577416870741E-08	1527414.375	-5.88549227131807E-08
1	6	63.7350628390844	-0.139617919921875	-0.139495849609375	-7.781982421875E-08	1.08555422428935E-08	1792549.125	-6.77062104159631E-08
1	7	63.8357708388302	-0.129547119140625	-0.129425048828125	-5.79833984375E-08	7.50450368514066E-09	2232105.25	-7.45444452832089E-08
1	8	63.9364788385759	-0.119476318359375	-0.119415283203125	-3.78417968750003E-08	4.51888881869422E-09	3155645.25	-7.9369627314918E-08
1	9	64.0371868383216	-0.109405517578125	-0.109283447265625	-1.52587890625E-08	1.6675330005711E-09	7162000.5	-8.20434564730022E-08
1	10	64.1378948380674	-0.099334716796875	-0.09930419921875	1.00708007812506E-08	-1.00007280234848E-09	-9860607	-8.23046946152317E-08
1	11	64.2386028378131	-0.089263916015625	-0.08917236328125	4.119873046875E-08	-3.67378794052797E-09	-2164444.5	-7.97230654825398E-08
1	12	64.3393108375589	-0.079193115234375	-0.07916259765625	7.96508789062497E-08	-6.30537000390063E-09	-993869.8125	-7.36378069632337E-08
1	13	64.4400188373046	-0.069122314453125	-0.069061279296875	1.2969970703125E-07	-8.957226960149E-09	-532470.625	-6.30961665137875E-08
1	14	64.5407268370503	-0.059051513671875	-0.0589599609375	1.95922851562499E-07	-1.15516032295204E-08	-300934.59375	-4.66997676085157E-08
1	15	64.6414348367961	-0.048980712890625	-0.0488037109375	2.84729003906251E-07	-1.38958311524107E-08	-171404.078125	-2.24970246875955E-08
1	16	64.7421428365418	-0.038909912109375	-0.0387908935546875	4.00390624999999E-07	-1.55315085237362E-08	-96882.625	1.20014869153806E-08
1	17	64.8428508362875	-0.028839111328125	-0.0287078857421875	5.48706054687501E-07	-1.57521906629654E-08	-52319.24609375	5.97922991119049E-08
1	18	64.9435588360333	-0.018768310546875	-0.0186553955078125	7.31201171875E-07	-1.36408466744342E-08	-25513.35546875	1.24240742138682E-07
1	19	65.044266835779	-0.008697509765625	-0.0086212158203125	9.429931640625E-07	-8.1297475418296E-09	-9142.39453125	2.08543127655503E-07
1	20	65.1449748355247	0.001373291015625	0.001495361328125	1.1737060546875E-06	1.75511449818089E-09	1274.05102539063	3.1512740861217E-07
1	21	65.2456828352705	0.011444091796875	0.01153564453125	1.4044189453125E-06	1.62008770843158E-08	8213.8203125	4.44946294919646E-07
1	22	65.3463908350162	0.021514892578125	0.0216339111328125	1.61163330078125E-06	3.48659305871024E-08	13423.5947265625	5.96816562392632E-07
1	23	65.447098834762	0.031585693359375	0.0316741943359375	1.77703857421875E-06	5.62862645381301E-08	17824.146484375	7.67449762406613E-07
1	24	65.5478068345077	0.041656494140625	0.04176025390625	1.88873291015625E-06	7.88739669133065E-08	22110.197265625	9.52036032231263E-07
1	25	65.6485148342534	0.051727294921875	0.051727294921875	1.93878173828125E-06	1.00287934401422E-07	26680.30859375	1.14476665658003E-06
1	26	65.7492228339992	0.061798095703125	0.06182861328125	1.9427490234375E-06	1.2011747685392E-07	31825.32421875	1.34021729536471E-06
1	27	65.8499308337449	0.071868896484375	0.07183837890625	1.9085693359375E-06	1.37108514763895E-07	37639.9140625	1.534146576887E-06
1	28	65.9506388334906	0.081939697265625	0.08203125	1.8536376953125E-06	1.52056216506935E-07	44254.19921875	1.72358875261125E-06
1	29	66.0513468332364	0.092010498046875	0.0921630859375	1.78680419921875E-06	1.64677388170276E-07	51579.84765625	1.90689945611666E-06
1	30	66.1520548329821	0.102081298828125	0.10211181640625	1.71661376953125E-06	1.75286544390474E-07	59484.4453125	2.08331061912759E-06
1	31	66.2527628327279	0.112152099609375	0.1121826171875	1.649169921875E-06	1.85008204311998E-07	68023.6875	2.25279131882417E-06
1	32	66.3534708324736	0.122222900390625	0.122314453125	1.585693359375E-06	1.93953212601627E-07	77136.2578125	2.41567954617494E-06
1	33	66.4541788322193	0.132293701171875	0.132354736328125	1.52801513671875E-06	2.02240030944267E-07	86618.734375	2.57246733781358E-06
1	34	66.5548868319651	0.142364501953125	0.142425537109375	1.47552490234375E-06	2.10152421686871E-07	96525.3359375	2.72370743914507E-06
1	35	66.6555948317108	0.152435302734375	0.15240478515625	1.42913818359375E-06	2.17807496483147E-07	106641.046875	2.86996896647906E-06
1	36	66.7563028314565	0.162506103515625	0.16259765625	1.3873291015625E-06	2.2557645706911E-07	117201.9375	3.01178920381062E-06
1	37	66.8570108312023	0.172576904296875	0.172576904296875	1.34979248046875E-06	2.32943008882103E-07	127854.3984375	3.14961425829097E-06
1	38	66.957718830948	0.182647705078125	0.182647705078125	1.3165283203125E-06	2.40460877876103E-07	138734.359375	3.28387432091404E-06
1	39	67.0584268306937	0.192718505859375	0.192779541015625	1.28662109375E-06	2.48034240257766E-07	149833.96875	3.41495319844398E-06
1	40	67.1591348304395	0.202789306640625	0.202850341796875	1.259765625E-06	2.55543881166886E-07	161022.296875	3.5431739888736E-06
1	41	67.2598428301852	0.212860107421875	0.212921142578125	1.23504638671875E-06	2.62967489561561E-07	172399.3125	3.66879771718231E-06
1	42	67.360550829931	0.222930908203125	0.222930908203125	1.21246337890625E-06	2.7029554416913E-07	183866.109375	3.79203970624076E-06
1	43	67.4612588296767	0.233001708984375	0.23297119140625	1.19293212890625E-06	2.77918815072553E-07	195292.90625	3.91316098102834E-06
1	44	67.5619668294224	0.243072509765625	0.24310302734375	1.17462158203125E-06	2.85554051515646E-07	206962.859375	4.03237663704203E-06
1	45	67.6626748291682	0.253143310546875	0.253143310546875	1.15814208984375E-06	2.93175901333598E-07	218577.09375	4.14984060626011E-06
1	46	67.7633828289139	0.263214111328125	0.263214111328125	1.1431884765625E-06	3.00903337802083E-07	230245.59375	4.26572205469711E-06
1	47	67.8640908286596	0.273284912109375	0.27325439453125	1.12823486328125E-06	3.08295142303905E-07	242196.375	4.38009692516061E-06
1	48	67.9647988284054	0.283355712890625	0.283447265625	1.11541748046875E-06	3.16162044100565E-07	254117.640625	4.4930739022675E-06
1	49	68.0655068281511	0.293426513671875	0.29339599609375	1.103515625E-06	3.23767068266534E-07	265873.90625	4.604806235875E-06
1	50	68.1662148278969	0.303497314453125	0.303497314453125	1.0931396484375E-06	3.3176493730025E-07	277638.1875	4.71541670776787E-06
1	51	68.2669228276426	0.313568115234375	0.313568115234375	1.0833740234375E-06	3.39711533570153E-07	289436.625	4.82501263832091E-06
1	52	68.3676308273883	0.323638916015625	0.3236083984375	1.0748291015625E-06	3.47823743140907E-07	301078.9375	4.93368679599371E-06
1	53	68.4683388271341	0.333709716796875	0.333740234375	1.06658935546875E-06	3.55963777565194E-07	312904.15625	5.04151603308856E-06
1	54	68.5690468268798	0.343780517578125	0.343780517578125	1.0595703125E-06	3.64259619800578E-07	324452.78125	5.14857629241305E-06
1	55	68.6697548266255	0.353851318359375	0.3538818359375	1.0528564453125E-06	3.72586754338045E-07	336115.9375	5.25494579051156E-06
1	56	68.7704628263713	0.363922119140625	0.36395263671875	1.04705810546875E-06	3.81079530598072E-07	347595.46875	5.36068455403438E-06
1	57	68.871170826117	0.373992919921875	0.3740234375	1.04278564453125E-06	3.90026258401122E-07	358677.21875	5.46591672900831E-06
1	58	68.9718788258627	0.384063720703125	0.384063720703125	1.03912353515625E-06	3.99089628899674E-07	369603.53125	5.57074918106082E-06
1	59	69.0725868256085	0.394134521484375	0.394134521484375	1.03546142578125E-06	4.08111105798525E-07	380636.59375	5.67521283301176E-06
1	60	69.1732948253542	0.404205322265625	0.40423583984375	1.03271484375E-06	4.17460370272238E-07	391430.25	5.77935361434356E-06
1	61	69.2740028251	0.414276123046875	0.414306640625	1.02935791015625E-06	4.26469824788001E-07	402490.375	5.88318744121352E-06
