Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	206.572540478454	-0.499954223632813	-0.4500732421875	-2.398681640625E-07	-1.9598388671875E-06	1.719970703125E-06	1.07958243233952E-07	1876335.875	0
2	206.622540478328	-0.494918823242188	-0.444854736328125	3.69873046874999E-07	-1.79290771484375E-06	2.16278076171875E-06	-1.64539784464068E-07	-1202722.75	3.2501219493497E-09
3	206.672540478202	-0.489883422851563	-0.44000244140625	4.34265136718751E-07	-1.707763671875E-06	2.14202880859375E-06	-1.9107771720428E-07	-1013211.5625	2.3353576850127E-08
4	206.722540478076	-0.484848022460938	-0.4349365234375	4.62951660156249E-07	-1.644287109375E-06	2.10723876953125E-06	-2.01354581008673E-07	-939485.875	4.57839952616723E-08
5	206.77254047795	-0.479812622070313	-0.430023193359375	4.8553466796875E-07	-1.59332275390625E-06	2.078857421875E-06	-2.08791163913702E-07	-885669.4375	6.94961528324711E-08
6	206.822540477823	-0.474777221679688	-0.424957275390625	5.07202148437499E-07	-1.55029296875E-06	2.0574951171875E-06	-2.1553923090778E-07	-837846	9.43145721521432E-08
7	206.872540477697	-0.469741821289063	-0.419830322265625	5.18798828125E-07	-1.514892578125E-06	2.03369140625E-06	-2.17807468061437E-07	-809235.3125	1.19964596478894E-07
8	206.922540477571	-0.464706420898438	-0.41497802734375	5.4229736328125E-07	-1.4813232421875E-06	2.02362060546875E-06	-2.25041489443356E-07	-765222.3125	1.46491998975762E-07
9	206.972540477445	-0.459671020507813	-0.409881591796875	5.56335449218751E-07	-1.45263671875E-06	2.00897216796875E-06	-2.28031638016546E-07	-736752.6875	1.73957815263748E-07
10	207.022540477318	-0.454635620117188	-0.404876708984375	5.7342529296875E-07	-1.4276123046875E-06	2.00103759765625E-06	-2.32166541991319E-07	-706067.0625	2.02201832166793E-07
11	207.072540477192	-0.449600219726563	-0.39959716796875	5.86853027343751E-07	-1.4031982421875E-06	1.99005126953125E-06	-2.34504796026158E-07	-680915.25	2.31208787226933E-07
12	207.122540477066	-0.444564819335938	-0.394500732421875	6.0272216796875E-07	-1.3824462890625E-06	1.98516845703125E-06	-2.37774330003049E-07	-654531.6875	2.60948183949949E-07
13	207.17254047694	-0.439529418945313	-0.389495849609375	6.1920166015625E-07	-1.36322021484375E-06	1.982421875E-06	-2.41176479676142E-07	-629029.0625	2.91496263571389E-07
14	207.222540476813	-0.434494018554688	-0.384521484375	6.3629150390625E-07	-1.3446044921875E-06	1.98089599609375E-06	-2.44667745619154E-07	-604316.5625	3.22883607850599E-07
15	207.272540476687	-0.429458618164063	-0.379669189453125	6.5338134765625E-07	-1.328125E-06	1.98150634765625E-06	-2.48068772634724E-07	-581083.625	3.55125422402125E-07
16	207.322540476561	-0.424423217773438	-0.374603271484375	6.6558837890625E-07	-1.31195068359375E-06	1.9775390625E-06	-2.49331577606426E-07	-562815.25	3.88099664405672E-07
17	207.372540476435	-0.419387817382813	-0.36956787109375	6.8206787109375E-07	-1.29730224609375E-06	1.9793701171875E-06	-2.52070378792268E-07	-541834.4375	4.21791071403277E-07
18	207.422540476308	-0.414352416992188	-0.36456298828125	6.9732666015625E-07	-1.2841796875E-06	1.98150634765625E-06	-2.54219486350848E-07	-522800.875	4.5627592726305E-07
19	207.472540476182	-0.409317016601563	-0.359619140625	7.122802734375E-07	-1.270751953125E-06	1.9830322265625E-06	-2.56149604638267E-07	-504884.3125	4.91516118472646E-07
20	207.522540476056	-0.404281616210938	-0.354461669921875	7.2601318359375E-07	-1.25732421875E-06	1.98333740234375E-06	-2.57343856446823E-07	-488230.34375	5.27473446254589E-07
21	207.57254047593	-0.399246215820313	-0.34942626953125	7.38525390625E-07	-1.2469482421875E-06	1.9854736328125E-06	-2.58060168789598E-07	-473140.5	5.64086917620443E-07
22	207.622540475803	-0.394210815429688	-0.34417724609375	7.51647949218751E-07	-1.23443603515625E-06	1.986083984375E-06	-2.58700111999133E-07	-457896.90625	6.01341241690534E-07
23	207.672540475677	-0.389175415039063	-0.339263916015625	7.659912109375E-07	-1.2255859375E-06	1.9915771484375E-06	-2.59873189634163E-07	-442908.375	6.39282234260463E-07
24	207.722540475551	-0.384140014648438	-0.3341064453125	7.81860351562499E-07	-1.2152099609375E-06	1.9970703125E-06	-2.61224556652451E-07	-427322.4375	6.77978505336796E-07
25	207.772540475425	-0.379104614257813	-0.329132080078125	7.940673828125E-07	-1.204833984375E-06	1.9989013671875E-06	-2.61353051200786E-07	-414488.84375	7.17376678949222E-07
26	207.822540475299	-0.374069213867188	-0.323944091796875	8.0902099609375E-07	-1.197509765625E-06	2.00653076171875E-06	-2.62077577417585E-07	-400414.9375	7.57453904043359E-07
27	207.872540475172	-0.369033813476563	-0.319061279296875	8.18481445312499E-07	-1.18865966796875E-06	2.00714111328125E-06	-2.61145714830491E-07	-389821.0625	7.98141456925805E-07
28	207.922540475046	-0.363998413085938	-0.31402587890625	8.3282470703125E-07	-1.18011474609375E-06	2.012939453125E-06	-2.61528498413099E-07	-377061.1875	8.39424103560305E-07
29	207.97254047492	-0.358963012695313	-0.309051513671875	8.44421386718749E-07	-1.173095703125E-06	2.01751708984375E-06	-2.60969699183988E-07	-365992.0625	8.81355276760587E-07
30	208.022540474794	-0.353927612304688	-0.303985595703125	8.58459472656251E-07	-1.1651611328125E-06	2.02362060546875E-06	-2.60959296838337E-07	-354105.96875	9.23927302665106E-07
31	208.072540474667	-0.348892211914063	-0.2989501953125	8.67919921875E-07	-1.1590576171875E-06	2.0269775390625E-06	-2.59464826513067E-07	-344444.46875	9.67086748460133E-07
32	208.122540474541	-0.343856811523438	-0.294097900390625	8.7890625E-07	-1.151123046875E-06	2.030029296875E-06	-2.58484476489684E-07	-334618.0625	1.01075738712098E-06
33	208.172540474415	-0.338821411132813	-0.289093017578125	8.9080810546875E-07	-1.1456298828125E-06	2.03643798828125E-06	-2.57526409086495E-07	-324528.9375	1.05500032532291E-06
34	208.222540474289	-0.333786010742188	-0.28399658203125	9.03930664062499E-07	-1.13739013671875E-06	2.04132080078125E-06	-2.56713207136272E-07	-314179.625	1.09986876850598E-06
35	208.272540474162	-0.328750610351563	-0.2789306640625	9.13391113281251E-07	-1.13250732421875E-06	2.0458984375E-06	-2.5477277176833E-07	-305379.21875	1.14530178052519E-06
36	208.322540474036	-0.323715209960938	-0.273895263671875	9.24072265625001E-07	-1.12548828125E-06	2.049560546875E-06	-2.53099017299974E-07	-296400.28125	1.1912384252355E-06
37	208.37254047391	-0.318679809570313	-0.268798828125	9.3231201171875E-07	-1.11907958984375E-06	2.0513916015625E-06	-2.50604358598139E-07	-288314.25	1.23764800719073E-06
38	208.422540473784	-0.313644409179688	-0.26385498046875	9.43603515624999E-07	-1.11358642578125E-06	2.05718994140625E-06	-2.48974487249143E-07	-279624.84375	1.28454587411397E-06
39	208.472540473657	-0.308609008789063	-0.25860595703125	9.4970703125E-07	-1.1090087890625E-06	2.0587158203125E-06	-2.45599892423343E-07	-272300.78125	1.3318785931915E-06
40	208.522540473531	-0.303573608398438	-0.253631591796875	9.619140625E-07	-1.103515625E-06	2.0654296875E-06	-2.43971783220331E-07	-263673.875	1.37966912916454E-06
41	208.572540473405	-0.298538208007813	-0.248504638671875	9.6710205078125E-07	-1.099853515625E-06	2.06695556640625E-06	-2.40329342204859E-07	-256958.046875	1.42789451729186E-06
42	208.622540473279	-0.293502807617188	-0.24346923828125	9.75341796875E-07	-1.09405517578125E-06	2.06939697265625E-06	-2.37465712871199E-07	-249624.53125	1.47645562265097E-06
43	208.672540473152	-0.288467407226563	-0.2384033203125	9.814453125E-07	-1.09039306640625E-06	2.07183837890625E-06	-2.33979818631269E-07	-242910.453125	1.52537529629626E-06
44	208.722540473026	-0.283432006835938	-0.2333984375	9.9334716796875E-07	-1.08428955078125E-06	2.07763671875E-06	-2.31845675102704E-07	-234961.59375	1.57474516981893E-06
45	208.7725404729	-0.278396606445313	-0.228302001953125	1.0003662109375E-06	-1.0809326171875E-06	2.081298828125E-06	-2.28385601985792E-07	-228218.4375	1.62458798058651E-06
46	208.822540472774	-0.273361206054688	-0.22332763671875	1.00616455078125E-06	-1.0772705078125E-06	2.08343505859375E-06	-2.24704351126093E-07	-221959.359375	1.67475127454964E-06
47	208.872540472648	-0.268325805664063	-0.218231201171875	1.0107421875E-06	-1.0748291015625E-06	2.0855712890625E-06	-2.20575472553719E-07	-215911.84375	1.7251738881896E-06
48	208.922540472521	-0.263290405273438	-0.21343994140625	1.01959228515625E-06	-1.0699462890625E-06	2.08953857421875E-06	-2.176217037686E-07	-209338.53125	1.77593221906136E-06
49	208.972540472395	-0.258255004882813	-0.20819091796875	1.02630615234375E-06	-1.06475830078125E-06	2.091064453125E-06	-2.13667604498369E-07	-202854.609375	1.82707969997864E-06
50	209.022540472269	-0.253219604492188	-0.20318603515625	1.0308837890625E-06	-1.0626220703125E-06	2.093505859375E-06	-2.09461177291814E-07	-197098.890625	1.87850946531398E-06
51	209.072540472143	-0.248184204101563	-0.19818115234375	1.03973388671875E-06	-1.0589599609375E-06	2.09869384765625E-06	-2.06055659646154E-07	-190607.578125	1.93027494788112E-06
52	209.122540472016	-0.243148803710938	-0.193206787109375	1.04095458984375E-06	-1.05682373046875E-06	2.0977783203125E-06	-2.01119476628264E-07	-185605.40625	1.98229213310697E-06
53	209.17254047189	-0.238113403320313	-0.188201904296875	1.048583984375E-06	-1.05316162109375E-06	2.10174560546875E-06	-1.97345499941548E-07	-179481.96875	2.03453055291902E-06
