Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	68.6756078266108	-0.189971923828125	-0.189849853515625	-1.5106201171875E-07	2.86790999837194E-08	1256767.625	0
1	2	68.7763158263565	-0.179901123046875	-0.179718017578125	-1.20849609375E-07	2.17188507178889E-08	1487121.25	-1.36918378856876E-08
1	3	68.8770238261022	-0.169830322265625	-0.169769287109375	-9.82666015624995E-08	1.66826499281569E-08	1727639.875	-2.47252156526656E-08
1	4	68.977731825848	-0.159759521484375	-0.15960693359375	-7.87353515625006E-08	1.25667076744662E-08	2027131.875	-3.36379706311618E-08
1	5	69.0784398255937	-0.149688720703125	-0.14959716796875	-6.16455078124994E-08	9.22199383524003E-09	2426732.75	-4.07067091146018E-08
1	6	69.1791478253394	-0.139617919921875	-0.139556884765625	-4.63867187499994E-08	6.47358566752132E-09	3008552.75	-4.61465639034486E-08
1	7	69.2798558250852	-0.129547119140625	-0.12945556640625	-3.17382812500003E-08	4.10869738232122E-09	4078846.25	-5.00804695491297E-08
1	8	69.3805638248309	-0.119476318359375	-0.119384765625	-1.80053710937503E-08	2.14956696886759E-09	6630508.5	-5.25852605903765E-08
1	9	69.4812718245767	-0.109405517578125	-0.10931396484375	-5.49316406250056E-09	6.00479554968558E-10	19900000	-5.37685060919557E-08
1	10	69.5819798243224	-0.099334716796875	-0.0992431640625	7.93457031249972E-09	-7.87451881478773E-10	-12507692	-5.36455715405282E-08
1	11	69.6826878240681	-0.089263916015625	-0.089202880859375	2.13623046875E-08	-1.90557902790545E-09	-4175714.5	-5.21703569233978E-08
1	12	69.7833958238139	-0.079193115234375	-0.079193115234375	3.509521484375E-08	-2.77929945724509E-09	-2256521.75	-4.932749320119E-08
1	13	69.8841038235596	-0.069122314453125	-0.069091796875	5.12695312500006E-08	-3.54230400567701E-09	-1347619	-4.49786838885302E-08
1	14	69.9848118233053	-0.059051513671875	-0.05902099609375	6.866455078125E-08	-4.05265021541368E-09	-859555.5625	-3.89395253819202E-08
1	15	70.0855198230511	-0.048980712890625	-0.04886474609375	9.09423828125006E-08	-4.44387593390161E-09	-537315.4375	-3.09026759737208E-08
1	16	70.1862278227968	-0.038909912109375	-0.0387664794921875	1.18103027343749E-07	-4.57843851719986E-09	-328242.90625	-2.0376404563649E-08
1	17	70.2869358225425	-0.028839111328125	-0.0287078857421875	1.54724121093749E-07	-4.44180248138082E-09	-185542.40625	-6.63846666526524E-09
1	18	70.3876438222883	-0.018768310546875	-0.01861572265625	2.0263671875E-07	-3.77222875158623E-09	-91867.46875	1.13560805203861E-08
1	19	70.488351822034	-0.008697509765625	-0.008587646484375	2.67944335937501E-07	-2.30101115938908E-09	-32050.11328125	3.50517197489353E-08
1	20	70.5890598217798	0.001373291015625	0.0014801025390625	3.54919433593751E-07	5.25317123134528E-10	4170.24951171875	6.64154029550446E-08
1	21	70.6897678215255	0.011444091796875	0.0114990234375	4.69970703125E-07	5.40420375116923E-09	24467.53125	1.07951919403604E-07
1	22	70.7904758212712	0.021514892578125	0.021624755859375	6.170654296875E-07	1.33438886606996E-08	35044.5078125	1.62688536420319E-07
1	23	70.891183821017	0.031585693359375	0.0316497802734375	7.965087890625E-07	2.52093261821074E-08	39735.6328125	2.33867652355002E-07
1	24	70.9918918207627	0.041656494140625	0.0417633056640625	1.00372314453125E-06	4.19187955458256E-08	41608.390625	3.24516520322504E-07
1	25	71.0925998205084	0.051727294921875	0.051788330078125	1.22467041015625E-06	6.34236343444172E-08	42287.56640625	4.36725059671517E-07
1	26	71.1933078202542	0.061798095703125	0.06182861328125	1.441650390625E-06	8.91352414100766E-08	42887.3828125	5.7098498018604E-07
1	27	71.2940158199999	0.071868896484375	0.071929931640625	1.63360595703125E-06	1.17505166485898E-07	44031.3828125	7.25836457604601E-07
1	28	71.3947238197456	0.081939697265625	0.08197021484375	1.78253173828125E-06	1.46114516041962E-07	45985.27734375	8.97852601156046E-07
1	29	71.4954318194914	0.092010498046875	0.092010498046875	1.87530517578125E-06	1.72547757415487E-07	49064.28125	1.08203937543294E-06
