Potential - Start 1.505 V, Stop -0.205 V, Step -0.005 V; Modulation - Amplitude -0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	166.393654579896	1.50497436523438	1.505126953125	8.1634521484375E-07	3.48510742187499E-07	-4.67834472656251E-07	1.22870324048563E-06	1843738.25	0
2	166.44365457977	1.49993896484375	1.500244140625	9.539794921875E-07	3.80554199218749E-07	-5.7342529296875E-07	1.43120212214853E-06	1572616.875	4.42581153947685E-08
3	166.493654579644	1.49490356445313	1.49505615234375	9.625244140625E-07	3.82385253906251E-07	-5.8013916015625E-07	1.43902798299678E-06	1553265.75	9.21707155043805E-08
4	166.543654579518	1.4898681640625	1.4898681640625	9.5977783203125E-07	3.7811279296875E-07	-5.816650390625E-07	1.42994247198658E-06	1552305.25	1.40228266332088E-07
5	166.593654579391	1.48483276367188	1.48468017578125	9.539794921875E-07	3.72314453125E-07	-5.816650390625E-07	1.41635439376842E-06	1556302	1.88072206697143E-07
6	166.643654579265	1.47979736328125	1.47979736328125	9.47265625E-07	3.64990234375E-07	-5.82275390625001E-07	1.40176121021796E-06	1562177.875	2.35603323517353E-07
7	166.693654579139	1.47476196289063	1.474609375	9.40551757812499E-07	3.57666015624999E-07	-5.828857421875E-07	1.38694645102078E-06	1567813.125	2.82798765738335E-07
8	166.743654579013	1.4697265625	1.47003173828125	9.3414306640625E-07	3.50036621093749E-07	-5.841064453125E-07	1.37321990223427E-06	1573668.75	3.29666136167361E-07
9	166.793654578887	1.46469116210938	1.4642333984375	9.2681884765625E-07	3.42407226562499E-07	-5.8441162109375E-07	1.3570790997619E-06	1579848.625	3.76190172346469E-07
10	166.84365457876	1.45965576171875	1.45965576171875	9.197998046875E-07	3.35083007812501E-07	-5.84716796875E-07	1.34259107653634E-06	1586927.75	4.22355640239402E-07
11	166.893654578634	1.45462036132813	1.455078125	9.13391113281251E-07	3.27453613281251E-07	-5.859375E-07	1.32905540795036E-06	1593050.5	4.68185419322253E-07
12	166.943654578508	1.4495849609375	1.4495849609375	9.063720703125E-07	3.19824218750001E-07	-5.86547851562499E-07	1.31386332213879E-06	1599326.625	5.13679481173313E-07
13	166.993654578382	1.44454956054688	1.44439697265625	8.9996337890625E-07	3.1280517578125E-07	-5.87158203125E-07	1.29990439745598E-06	1604950.875	5.58837882635999E-07
14	167.043654578255	1.43951416015625	1.439208984375	8.94775390624999E-07	3.0517578125E-07	-5.89599609374999E-07	1.28776878227654E-06	1608458.375	6.03706325819076E-07
15	167.093654578129	1.43447875976563	1.434326171875	8.88671874999999E-07	2.978515625E-07	-5.908203125E-07	1.27464534216415E-06	1614011	6.48292541427509E-07
