Potential - OCP 0.000355051078048407 V
Time (s)	WE(1).Potential (V)
5.18528098690842	0.001812744140625
5.28528098665595	0.001800537109375
5.38528098640347	0.00179138183593749
5.485280986151	0.0017852783203125
5.58528098589852	0.00177612304687499
5.68528098564605	0.00177001953125
5.78528098539357	0.00176391601562501
5.88528098514109	0.00176086425781249
5.98528098488862	0.00176086425781249
6.08528098463614	0.00176086425781249
6.18528098438367	0.0017425537109375
6.28528098413119	0.00173034667968749
6.38528098387872	0.0017425537109375
6.48528098362624	0.00174560546874999
6.58528098337376	0.00173339843750001
6.68528098312129	0.001690673828125
6.78528098286881	0.001690673828125
6.88528098261634	0.00168762207031251
6.98528098236386	0.0016937255859375
7.08528098211139	0.001690673828125
7.18528098185891	0.00168762207031251
7.28528098160643	0.00168457031249999
7.38528098135396	0.001678466796875
7.48528098110148	0.00167236328125001
7.58528098084901	0.00167236328125001
7.68528098059653	0.00166931152343749
7.78528098034406	0.00164794921875
7.88528098009158	0.00162353515624999
7.9852809798391	0.00161132812500001
8.08528097958663	0.0016021728515625
8.18528097933415	0.00159606933593751
8.28528097908168	0.0015869140625
8.3852809788292	0.00157775878906249
8.48528097857672	0.001568603515625
8.58528097832425	0.001556396484375
8.68528097807177	0.001544189453125
8.7852809778193	0.00153198242187499
8.88528097756682	0.00151977539062501
8.98528097731435	0.001507568359375
9.08528097706187	0.001495361328125
9.18528097680939	0.001483154296875
9.28528097655692	0.0014678955078125
9.38528097630444	0.00145568847656249
9.48528097605197	0.00144348144531251
9.58528097579949	0.0014312744140625
9.68528097554702	0.0014190673828125
9.78528097529454	0.0014068603515625
9.88528097504206	0.00139465332031249
9.98528097478959	0.00138244628906251
10.0852809745371	0.0013702392578125
10.1852809742846	0.00135498046875
10.2852809740322	0.0013427734375
10.3852809737797	0.00133056640625
10.4852809735272	0.0013275146484375
10.5852809732747	0.00133361816406249
10.6852809730223	0.001312255859375
10.7852809727698	0.0012969970703125
10.8852809725173	0.00128173828125
10.9852809722648	0.00127563476562501
11.0852809720124	0.0012542724609375
11.1852809717599	0.00119628906249999
11.2852809715074	0.001190185546875
11.3852809712549	0.00123291015625
11.4852809710025	0.00126953125
11.58528097075	0.00124206542968749
11.6852809704975	0.0012237548828125
11.785280970245	0.0011871337890625
11.8852809699926	0.0011566162109375
11.9852809697401	0.00115051269531249
12.0852809694876	0.001171875
12.1852809692351	0.001202392578125
12.2852809689826	0.00116882324218751
12.3852809687302	0.0011627197265625
12.4852809684777	0.00116577148437499
12.5852809682252	0.00115966796875
12.6852809679727	0.0011474609375
12.7852809677203	0.001141357421875
12.8852809674678	0.001141357421875
12.9852809672153	0.0011444091796875
13.0852809669628	0.00113525390624999
13.1852809667104	0.0011322021484375
13.2852809664579	0.0011322021484375
13.3852809662054	0.0011322021484375
13.4852809659529	0.0011322021484375
13.5852809657005	0.001129150390625
13.685280965448	0.001116943359375
13.7852809651955	0.0010986328125
13.885280964943	0.0010955810546875
13.9852809646906	0.00109252929687501
14.0852809644381	0.00108947753906249
14.1852809641856	0.00108642578125
14.2852809639331	0.0010833740234375
14.3852809636807	0.001080322265625
14.4852809634282	0.00107727050781251
14.5852809631757	0.001068115234375
14.6852809629232	0.0010711669921875
14.7852809626708	0.001068115234375
14.8852809624183	0.00106201171875001
14.9852809621658	0.001055908203125
15.0852809619133	0.0010528564453125
15.1852809616609	0.00104675292968751
15.2852809614084	0.0010406494140625
15.3852809611559	0.00103759765625
15.4852809609034	0.00103149414062501
15.5852809606509	0.001025390625
15.6852809603985	0.0010223388671875
15.785280960146	0.00101623535156251
15.8852809598935	0.00101318359374999
15.985280959641	0.001007080078125
16.0852809593886	0.0010040283203125
16.1852809591361	0.00100097656250001
16.2852809588836	0.000997924804687494
16.3852809586311	0.000994873046874997
16.4852809583787	0.000994873046874997
16.5852809581262	0.0009918212890625
16.6852809578737	0.0009918212890625
16.7852809576212	0.000988769531250003
16.8852809573688	0.000988769531250003
16.9852809571163	0.000988769531250003
17.0852809568638	0.000988769531250003
17.1852809566113	0.000985717773437506
17.2852809563589	0.000985717773437506
17.3852809561064	0.000982666015624994
17.4852809558539	0.000979614257812497
17.5852809556014	0.000979614257812497
17.685280955349	0.000973510742187503
17.7852809550965	0.000970458984375006
17.885280954844	0.000964355468749997
17.9852809545915	0.000958251953125003
18.0852809543391	0.000952148437499994
18.1852809540866	0.000942993164062503
18.2852809538341	0.000936889648437494
18.3852809535816	0.000927734375000003
18.4852809533292	0.000918579101562497
18.5852809530767	0.000909423828125006
18.6852809528242	0.0009002685546875
18.7852809525717	0.000888061523437497
18.8852809523192	0.000881958007812503
18.9852809520668	0.000872802734374997
19.0852809518143	0.000863647460937506
19.1852809515618	0.0008544921875
19.2852809513093	0.000845336914062494
19.3852809510569	0.0008392333984375
19.4852809508044	0.000830078124999994
19.5852809505519	0.000823974609375
19.6852809502994	0.000817871093750006
19.785280950047	0.000811767578124997
19.8852809497945	0.000805664062500003
19.985280949542	0.000799560546874994
20.0852809492895	0.00079345703125
20.1852809490371	0.000790405273437503
20.2852809487846	0.000784301757812494
20.3852809485321	0.0007781982421875
20.4852809482796	0.000775146484375003
20.5852809480272	0.000772094726562506
20.6852809477747	0.000769042968749994
20.7852809475222	0.000762939453125
20.8852809472697	0.000759887695312503
20.9852809470173	0.000759887695312503
21.0852809467648	0.000756835937500006
21.1852809465123	0.000756835937500006
21.2852809462598	0.000756835937500006
21.3852809460074	0.000744628906250003
21.4852809457549	0.000738525390624994
21.5852809455024	0.000738525390624994
21.6852809452499	0.000732421875
