Potential,Current,Normalized_Potential,Normalized_Current
-0.204925537109375,7.38525390625e-07,-0.226593017578125,0.10232558139534884
-0.19989013671875,9.3505859375e-07,-0.2215576171875,0.12955602536997887
-0.194854736328125,9.43908691406251e-07,-0.216522216796875,0.1307822410147993
-0.1898193359375,9.45434570312501e-07,-0.21148681640625,0.13099365750528555
-0.184783935546875,9.4635009765625e-07,-0.206451416015625,0.13112050739957717
-0.17974853515625,9.4879150390625e-07,-0.201416015625,0.1314587737843552
-0.174713134765625,9.5062255859375e-07,-0.196380615234375,0.1317124735729387
-0.169677734375,9.54284667968751e-07,-0.19134521484375,0.13221987315010586
-0.164642333984375,9.58862304687499e-07,-0.186309814453125,0.13285412262156435
-0.15960693359375,9.65270996093751e-07,-0.1812744140625,0.13374207188160692
-0.154571533203125,9.71679687499999e-07,-0.176239013671875,0.1346300211416489
-0.1495361328125,9.7991943359375e-07,-0.17120361328125,0.13577167019027483
-0.144500732421875,9.906005859375e-07,-0.166168212890625,0.13725158562367867
-0.13946533203125,1.00341796875e-06,-0.1611328125,0.13902748414376323
-0.134429931640625,1.01837158203125e-06,-0.156097412109375,0.14109936575052853
-0.12939453125,1.03729248046875e-06,-0.15106201171875,0.14372093023255814
-0.124359130859375,1.060791015625e-06,-0.146026611328125,0.1469767441860465
-0.11932373046875,1.0870361328125e-06,-0.1409912109375,0.15061310782241016
-0.114288330078125,1.12030029296875e-06,-0.135955810546875,0.15522198731501058
-0.1092529296875,1.1602783203125e-06,-0.13092041015625,0.16076109936575053
-0.104217529296875,1.20819091796875e-06,-0.125885009765625,0.16739957716701903
-0.09918212890625,1.26312255859375e-06,-0.120849609375,0.17501057082452434
-0.094146728515625,1.33392333984375e-06,-0.115814208984375,0.1848202959830867
-0.089111328125,1.41632080078125e-06,-0.11077880859375,0.19623678646934462
-0.084075927734375,1.513671875e-06,-0.105743408203125,0.20972515856236787
-0.07904052734375,1.63116455078125e-06,-0.1007080078125,0.22600422832980974
-0.074005126953125,1.76727294921875e-06,-0.095672607421875,0.24486257928118396
-0.0689697265625,1.92718505859375e-06,-0.09063720703125,0.26701902748414374
-0.063934326171875,2.11273193359375e-06,-0.085601806640625,0.2927272727272727
-0.05889892578125,2.32666015625e-06,-0.08056640625,0.32236786469344614
-0.053863525390625,2.57049560546875e-06,-0.075531005859375,0.3561522198731501
-0.048828125,2.84332275390625e-06,-0.07049560546875,0.39395348837209304
-0.043792724609375,3.15216064453125e-06,-0.065460205078125,0.43674418604651166
-0.03875732421875,3.48907470703125e-06,-0.0604248046875,0.4834249471458774
-0.033721923828125,3.853759765625e-06,-0.055389404296875,0.5339534883720931
-0.0286865234375,4.24041748046875e-06,-0.05035400390625,0.5875264270613108
-0.023651123046875,4.6441650390625e-06,-0.045318603515625,0.6434672304439747
-0.01861572265625,5.05615234375e-06,-0.040283203125,0.7005496828752643
-0.013580322265625,5.4656982421875e-06,-0.035247802734375,0.757293868921776
-0.008544921875,5.86090087890625e-06,-0.03021240234375,0.8120507399577167
-0.003509521484375,6.22955322265625e-06,-0.025177001953125,0.8631289640591967
0.00152587890625,6.56097412109375e-06,-0.0201416015625,0.9090486257928119
0.006561279296875,6.82952880859375e-06,-0.015106201171875,0.9462579281183933
0.0115966796875,7.0391845703125e-06,-0.01007080078125,0.9753065539112051
0.016632080078125,7.166748046875e-06,-0.005035400390625,0.9929809725158563
0.02166748046875,7.2174072265625e-06,0.0,1.0
0.026702880859375,7.176513671875e-06,0.005035400390625,0.9943340380549683
0.03173828125,7.05657958984375e-06,0.01007080078125,0.9777167019027484
0.036773681640625,6.85272216796875e-06,0.015106201171875,0.9494714587737844
0.04180908203125,6.57318115234375e-06,0.0201416015625,0.9107399577167019
0.046844482421875,6.23443603515625e-06,0.025177001953125,0.8638054968287527
0.0518798828125,5.85296630859375e-06,0.03021240234375,0.8109513742071881
0.056915283203125,5.4339599609375e-06,0.035247802734375,0.7528964059196618
0.06195068359375,4.99847412109375e-06,0.040283203125,0.6925581395348838
0.066986083984375,4.561767578125e-06,0.045318603515625,0.6320507399577168
0.072021484375,4.13726806640625e-06,0.05035400390625,0.5732346723044398
0.077056884765625,3.73138427734375e-06,0.055389404296875,0.5169978858350952
0.08209228515625,3.34747314453125e-06,0.0604248046875,0.46380549682875266
0.087127685546875,2.99652099609375e-06,0.065460205078125,0.41517970401691334
0.0921630859375,2.67974853515625e-06,0.07049560546875,0.3712896405919662
0.097198486328125,2.39776611328125e-06,0.075531005859375,0.3322198731501057
0.10223388671875,2.14813232421875e-06,0.08056640625,0.2976321353065539
0.107269287109375,1.93145751953125e-06,0.085601806640625,0.2676109936575053
0.1123046875,1.7437744140625e-06,0.09063720703125,0.2416067653276956
0.117340087890625,1.5826416015625e-06,0.095672607421875,0.21928118393234675
0.12237548828125,1.44561767578125e-06,0.1007080078125,0.20029598308668078
0.127410888671875,1.32843017578125e-06,0.105743408203125,0.18405919661733616
0.1324462890625,1.23077392578125e-06,0.11077880859375,0.17052854122621564
0.137481689453125,1.14776611328125e-06,0.115814208984375,0.15902748414376322
0.14251708984375,1.077880859375e-06,0.120849609375,0.1493446088794926
0.147552490234375,1.019287109375e-06,0.125885009765625,0.1412262156448203
0.152587890625,9.69543457031251e-07,0.13092041015625,0.13433403805496844
0.157623291015625,9.2803955078125e-07,0.135955810546875,0.1285835095137421
0.16265869140625,8.92333984375e-07,0.1409912109375,0.12363636363636364
0.167694091796875,8.624267578125e-07,0.146026611328125,0.119492600422833
0.1727294921875,8.3709716796875e-07,0.15106201171875,0.1159830866807611
0.177764892578125,8.15734863281249e-07,0.156097412109375,0.11302325581395335
0.18280029296875,7.97729492187501e-07,0.1611328125,0.11052854122621578
0.187835693359375,7.81860351562499e-07,0.166168212890625,0.10832980972515842
0.19287109375,7.6812744140625e-07,0.17120361328125,0.10642706131078225
0.197906494140625,7.568359375e-07,0.176239013671875,0.10486257928118393
0.20294189453125,7.46765136718751e-07,0.1812744140625,0.10346723044397478
0.207977294921875,7.373046875e-07,0.186309814453125,0.10215644820295984
0.2130126953125,7.29980468749999e-07,0.19134521484375,0.10114164904862566
0.218048095703125,7.22351074218751e-07,0.196380615234375,0.10008456659619464
0.22308349609375,7.16552734375001e-07,0.201416015625,0.09928118393234686
0.228118896484375,7.11669921875001e-07,0.206451416015625,0.09860465116279084
0.233154296875,7.06787109375e-07,0.21148681640625,0.09792811839323468
0.238189697265625,7.0159912109375e-07,0.216522216796875,0.0972093023255814
0.24322509765625,6.976318359375e-07,0.2215576171875,0.09665961945031712
0.248260498046875,6.9427490234375e-07,0.226593017578125,0.09619450317124736
0.2532958984375,6.91833496093749e-07,0.23162841796875,0.09585623678646922
0.258331298828125,6.884765625e-07,0.236663818359375,0.09539112050739958
0.26336669921875,6.8695068359375e-07,0.24169921875,0.09517970401691332
0.268402099609375,6.84509277343749e-07,0.246734619140625,0.09484143763213518
0.2734375,6.8206787109375e-07,0.25177001953125,0.0945031712473573
0.278472900390625,6.8084716796875e-07,0.256805419921875,0.09433403805496829
0.28350830078125,6.79931640625001e-07,0.2618408203125,0.09420718816067668
0.288543701171875,6.78710937499999e-07,0.266876220703125,0.09403805496828739
0.2935791015625,6.78405761718751e-07,0.27191162109375,0.09399577167019042
0.298614501953125,6.77490234375e-07,0.276947021484375,0.09386892177589853
0.30364990234375,6.7779541015625e-07,0.281982421875,0.09391120507399578
0.308685302734375,6.78100585937499e-07,0.287017822265625,0.0939534883720929
0.313720703125,6.78100585937501e-07,0.29205322265625,0.09395348837209316
0.318756103515625,6.78405761718749e-07,0.297088623046875,0.09399577167019015
0.32379150390625,6.787109375e-07,0.3021240234375,0.09403805496828753
0.328826904296875,6.79931640625001e-07,0.307159423828125,0.09420718816067668
0.3338623046875,6.81152343749999e-07,0.31219482421875,0.09437632135306541
0.338897705078125,6.82678222656251e-07,0.317230224609375,0.09458773784355194
0.34393310546875,6.84509277343751e-07,0.322265625,0.09484143763213546
0.348968505859375,6.8634033203125e-07,0.327301025390625,0.09509513742071882
0.35400390625,6.884765625e-07,0.33233642578125,0.09539112050739958
0.359039306640625,6.90612792968749e-07,0.337371826171875,0.0956871035940802
0.36407470703125,6.93359375000001e-07,0.3424072265625,0.09606765327695574
0.369110107421875,6.96411132812501e-07,0.347442626953125,0.09649048625792825
0.3741455078125,6.9915771484375e-07,0.35247802734375,0.09687103594080339
0.379180908203125,7.0220947265625e-07,0.357513427734375,0.0972938689217759
0.38421630859375,7.049560546875e-07,0.362548828125,0.09767441860465116
0.389251708984375,7.08923339843751e-07,0.367584228515625,0.09822410147991557
