Potential - Start -0.205 V, Stop 1.505 V, Step 0.005 V; Modulation - Amplitude 0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	113.635860713097	-0.204925537109375		-5.535888671875E-07	3.2379150390625E-07	8.7738037109375E-07	1.13376913191132E-07	369955.90625	0
2	113.685860712971	-0.19989013671875		-8.2366943359375E-07	2.89001464843749E-07	1.1126708984375E-06	1.64542854008687E-07	242534.265625	-3.44314585731809E-08
3	113.735860712845	-0.194854736328125		-8.2061767578125E-07	2.99072265625E-07	1.11968994140625E-06	1.59776021746438E-07	237262.9375	-7.55386366790844E-08
4	113.785860712718	-0.1898193359375		-8.0535888671875E-07	3.1585693359375E-07	1.1212158203125E-06	1.52725220914363E-07	235467.984375	-1.16188047627475E-07
5	113.835860712592	-0.184783935546875		-7.88269042968751E-07	3.3416748046875E-07	1.1224365234375E-06	1.45515116400929E-07	234185.0625	-1.56028747255732E-07
6	113.885860712466	-0.17974853515625		-7.7178955078125E-07	3.5247802734375E-07	1.124267578125E-06	1.38586713660516E-07	232661.140625	-1.95030210647928E-07
7	113.93586071234	-0.174713134765625		-7.56225585937501E-07	3.71704101562501E-07	1.1279296875E-06	1.32007144770796E-07	230831.3125	-2.3323057973812E-07
8	113.985860712213	-0.169677734375		-7.4188232421875E-07	3.9093017578125E-07	1.1328125E-06	1.25790350580246E-07	228547.921875	-2.7068327312918E-07
9	114.035860712087	-0.164642333984375		-7.2906494140625E-07	4.1168212890625E-07	1.1407470703125E-06	1.19945951837508E-07	225659.265625	-3.07456957671093E-07
10	114.085860711961	-0.15960693359375		-7.1685791015625E-07	4.33349609375E-07	1.15020751953125E-06	1.14349859359208E-07	222520.234375	-3.43605023545024E-07
11	114.135860711835	-0.154571533203125		-7.061767578125E-07	4.55627441406251E-07	1.16180419921875E-06	1.0911172410033E-07	218798.609375	-3.79180903564702E-07
12	114.185860711708	-0.1495361328125		-6.97021484375E-07	4.803466796875E-07	1.1773681640625E-06	1.04144803003692E-07	214360.78125	-4.14260853176529E-07
13	114.235860711582	-0.144500732421875		-6.8939208984375E-07	5.07202148437499E-07	1.19659423828125E-06	9.95335085463012E-08	209428.953125	-4.48921184670326E-07
14	114.285860711456	-0.13946533203125		-6.82373046875E-07	5.36499023437501E-07	1.2188720703125E-06	9.5125727739287E-08	204293.390625	-4.83215330859821E-07
15	114.33586071133	-0.134429931640625		-6.78405761718751E-07	5.6915283203125E-07	1.24755859375E-06	9.11566289119037E-08	198065.6875	-5.17234809649381E-07
16	114.385860711203	-0.12939453125		-6.756591796875E-07	6.060791015625E-07	1.28173828125E-06	8.73853664984381E-08	191418.25	-5.51086429823044E-07
17	114.435860711077	-0.124359130859375		-6.7474365234375E-07	6.488037109375E-07	1.32354736328125E-06	8.38281692949749E-08	184124.828125	-5.84846475248924E-07
18	114.485860710951	-0.11932373046875		-6.76879882812501E-07	6.976318359375E-07	1.37451171875E-06	8.07471778330182E-08	176239.859375	-6.18637045590731E-07
19	114.535860710825	-0.114288330078125		-6.81152343749999E-07	7.53173828125001E-07	1.434326171875E-06	7.78061846062883E-08	167697.140625	-6.52587857530307E-07
20	114.585860710699	-0.1092529296875		-6.884765625E-07	8.1817626953125E-07	1.50665283203125E-06	7.51760538264534E-08	158599.296875	-6.86828570906073E-07
21	114.635860710572	-0.104217529296875		-6.99768066406251E-07	8.9263916015625E-07	1.5924072265625E-06	7.28853919440553E-08	148844.3125	-7.21534718195471E-07
22	114.685860710446	-0.09918212890625		-7.15026855468751E-07	9.7686767578125E-07	1.69189453125E-06	7.08524225956353E-08	138583.015625	-7.56904569243488E-07
23	114.73586071032	-0.094146728515625		-7.373046875E-07	1.07452392578125E-06	1.81182861328125E-06	6.9369818334053E-08	127607.6171875	-7.93212848293479E-07
24	114.785860710194	-0.089111328125		-7.6263427734375E-07	1.18865966796875E-06	1.9512939453125E-06	6.79360780964089E-08	116806.7265625	-8.30711371690995E-07
