Potential - Start -0.205 V, Stop 1.505 V, Step 0.005 V; Modulation - Amplitude 0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	142.027381641415	-0.204925537109375		-3.253173828125E-07	3.4332275390625E-07	6.6864013671875E-07	6.66162023321704E-08	629455.875	0
2	142.077381641289	-0.19989013671875		-5.3375244140625E-07	3.1280517578125E-07	8.465576171875E-07	1.06610400507634E-07	374213.84375	-2.14767457151765E-08
3	142.127381641163	-0.194854736328125		-5.352783203125E-07	3.16772460937501E-07	8.52050781250001E-07	1.04219843422015E-07	363740	-4.82025157566568E-08
4	142.177381641037	-0.1898193359375		-5.267333984375E-07	3.265380859375E-07	8.53271484375E-07	9.98877354163596E-08	360023.1875	-7.47528048350432E-08
5	142.22738164091	-0.184783935546875		-5.1727294921875E-07	3.369140625E-07	8.5418701171875E-07	9.54890140292264E-08	356873.15625	-1.00852965090326E-07
6	142.277381640784	-0.17974853515625		-5.07507324218751E-07	3.47900390625E-07	8.55407714843751E-07	9.11617448196012E-08	353938.6875	-1.26472471606576E-07
7	142.327381640658	-0.174713134765625		-4.98352050781251E-07	3.5858154296875E-07	8.56933593750001E-07	8.69774012812741E-08	350214.34375	-1.51618962718203E-07
8	142.377381640532	-0.169677734375		-4.8980712890625E-07	3.69873046874999E-07	8.5968017578125E-07	8.30495707759837E-08	346168.21875	-1.76322942024854E-07
9	142.427381640405	-0.164642333984375		-4.8187255859375E-07	3.8177490234375E-07	8.636474609375E-07	7.92630885371182E-08	341355.3125	-2.00614934442456E-07
10	142.477381640279	-0.15960693359375		-4.75158691406249E-07	3.94287109374999E-07	8.69445800781249E-07	7.57951212904118E-08	335709.6875	-2.24540713134047E-07
11	142.527381640153	-0.154571533203125		-4.6875E-07	4.0618896484375E-07	8.7493896484375E-07	7.24124902262702E-08	329557.3125	-2.48138434244538E-07
12	142.577381640027	-0.1495361328125		-4.62646484375E-07	4.19921875E-07	8.82568359374999E-07	6.91541259811856E-08	323087.0625	-2.71423346021038E-07
13	142.6273816399	-0.144500732421875		-4.57763671875E-07	4.345703125E-07	8.92333984375E-07	6.60913030969823E-08	315400	-2.94433590397603E-07
14	142.677381639774	-0.13946533203125		-4.5318603515625E-07	4.50744628906249E-07	9.03930664062499E-07	6.31622469882132E-08	307542.09375	-3.17207337729997E-07
15	142.727381639648	-0.134429931640625		-4.5013427734375E-07	4.6844482421875E-07	9.185791015625E-07	6.04977827833864E-08	298576.28125	-3.39790346970403E-07
16	142.777381639522	-0.12939453125		-4.4708251953125E-07	4.8797607421875E-07	9.3505859375E-07	5.78090997294112E-08	289215.03125	-3.62220760052878E-07
17	142.827381639396	-0.124359130859375		-4.45556640625E-07	5.10253906249999E-07	9.55810546874999E-07	5.53682433235281E-08	278904.125	-3.84536747333186E-07
18	142.877381639269	-0.11932373046875		-4.46166992187499E-07	5.3558349609375E-07	9.81750488281249E-07	5.31974606587937E-08	267236.65625	-4.06829826715693E-07
19	142.927381639143	-0.114288330078125		-4.4677734375E-07	5.6488037109375E-07	1.01165771484375E-06	5.1020531799395E-08	255601.09375	-4.29153431014129E-07
20	142.977381639017	-0.1092529296875		-4.498291015625E-07	5.9844970703125E-07	1.04827880859375E-06	4.90765081906375E-08	242537.328125	-4.51568610060349E-07
21	143.027381638891	-0.104217529296875		-4.547119140625E-07	6.37207031250001E-07	1.0919189453125E-06	4.73334438311213E-08	228926.171875	-4.74182115794974E-07
22	143.077381638764	-0.09918212890625		-4.620361328125E-07	6.81457519531251E-07	1.14349365234375E-06	4.57693261068925E-08	214398.953125	-4.97100813845464E-07
23	143.127381638638	-0.094146728515625		-4.7332763671875E-07	7.3455810546875E-07	1.2078857421875E-06	4.45189130005019E-08	198710.515625	-5.20484888966166E-07
24	143.177381638512	-0.089111328125		-4.86145019531251E-07	7.977294921875E-07	1.28387451171875E-06	4.33061906335297E-08	183239.1875	-5.44471731700469E-07
25	143.227381638386	-0.084075927734375		-5.02624511718749E-07	8.7127685546875E-07	1.3739013671875E-06	4.22432826496788E-08	167213.109375	-5.69190945043374E-07
26	143.277381638259	-0.07904052734375		-5.23681640625E-07	9.5672607421875E-07	1.48040771484375E-06	4.14080538746475E-08	150990.671875	-5.94848643231671E-07
27	143.327381638133	-0.074005126953125		-5.48400878906249E-07	1.05743408203125E-06	1.6058349609375E-06	4.05677411663419E-08	134891.484375	-6.21650713128474E-07
28	143.377381638007	-0.0689697265625		-5.78918457031249E-07	1.17340087890625E-06	1.7523193359375E-06	3.98925124045491E-08	119030.046875	-6.49833680199663E-07
29	143.427381637881	-0.063934326171875		-6.15539550781249E-07	1.30767822265625E-06	1.9232177734375E-06	3.93353190020207E-08	103817.5546875	-6.79695119742973E-07
