Potential - Start 1.505 V, Stop -0.205 V, Step -0.005 V; Modulation - Amplitude -0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	155.080469608459	1.50497436523438	1.50482177734375	1.42578125E-06	7.5836181640625E-07	-6.67419433593749E-07	2.14554665944888E-06	1055436.625	0
2	155.130469608333	1.49993896484375	1.49993896484375	1.4935302734375E-06	7.67822265625E-07	-7.25708007812501E-07	2.2402041395253E-06	1004291	7.29827860368459E-08
3	155.180469608207	1.49490356445313	1.4947509765625	1.46575927734375E-06	7.54699707031251E-07	-7.110595703125E-07	2.19094522435626E-06	1019779.3125	1.46965021485812E-07
4	155.230469608081	1.4898681640625	1.48956298828125	1.43096923828125E-06	7.3822021484375E-07	-6.927490234375E-07	2.13151861316874E-06	1040946.9375	2.19383238686532E-07
5	155.280469607955	1.48483276367188	1.48468017578125	1.3946533203125E-06	7.20825195312499E-07	-6.73828125000001E-07	2.07061407309084E-06	1064551.5	2.90023791649219E-07
6	155.330469607828	1.47979736328125	1.47918701171875	1.3604736328125E-06	7.037353515625E-07	-6.56738281250001E-07	2.01239481611992E-06	1087258.875	3.5890195704269E-07
7	155.380469607702	1.47476196289063	1.474609375	1.32843017578125E-06	6.87255859375E-07	-6.41174316406251E-07	1.95891561816097E-06	1110039.125	4.2612455786184E-07
8	155.430469607576	1.4697265625	1.4697265625	1.29791259765625E-06	6.70776367187501E-07	-6.2713623046875E-07	1.90757668860897E-06	1132377.125	4.91783112011035E-07
9	155.48046960745	1.46469116210938	1.46484375	1.2689208984375E-06	6.561279296875E-07	-6.12792968750001E-07	1.85877081548824E-06	1154401.125	5.55953988623514E-07
10	155.530469607323	1.45965576171875	1.45965576171875	1.24237060546875E-06	6.4208984375E-07	-6.0028076171875E-07	1.81343330041273E-06	1174895.625	6.18736237356643E-07
11	155.580469607197	1.45462036132813	1.45477294921875	1.217041015625E-06	6.2835693359375E-07	-5.8868408203125E-07	1.77051833816222E-06	1195336	6.80221546645043E-07
12	155.630469607071	1.4495849609375	1.44989013671875	1.19415283203125E-06	6.15844726562501E-07	-5.7830810546875E-07	1.73139039816306E-06	1214158	7.40501377549663E-07
13	155.680469606945	1.44454956054688	1.44439697265625	1.17218017578125E-06	6.03637695312501E-07	-5.68542480468749E-07	1.69309350894764E-06	1232231.125	7.99659687800158E-07
