Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	211.270686466593	-0.499954223632813	-0.449951171875	-7.59887695312503E-08	-2.476806640625E-06	2.40081787109375E-06	3.41912347323614E-08	5921285.5	0
2	211.320686466467	-0.494918823242188	-0.44482421875	1.04766845703125E-06	-2.27447509765625E-06	3.3221435546875E-06	-4.66028296841614E-07	-424584.90625	2.42919924176022E-08
3	211.37068646634	-0.489883422851563	-0.44000244140625	1.13525390625E-06	-2.1746826171875E-06	3.3099365234375E-06	-4.99514499097131E-07	-387580.65625	7.88650496019727E-08
4	211.420686466214	-0.484848022460938	-0.435028076171875	1.17401123046875E-06	-2.10113525390625E-06	3.275146484375E-06	-5.10727829805546E-07	-370548.46875	1.36596682409618E-07
5	211.470686466088	-0.479812622070313	-0.429901123046875	1.195068359375E-06	-2.04315185546875E-06	3.23822021484375E-06	-5.13761222009634E-07	-359729.34375	1.95823673720952E-07
6	211.520686465962	-0.474777221679688	-0.4246826171875	1.21429443359375E-06	-1.99432373046875E-06	3.2086181640625E-06	-5.15689748681325E-07	-349736.09375	2.56057745673388E-07
7	211.570686465835	-0.469741821289063	-0.419952392578125	1.23779296875E-06	-1.95220947265625E-06	3.19000244140625E-06	-5.19814136623609E-07	-339275.15625	3.17359933887928E-07
8	211.620686465709	-0.464706420898438	-0.414794921875	1.2579345703125E-06	-1.91497802734375E-06	3.17291259765625E-06	-5.21784841112094E-07	-329742.84375	3.79753117840664E-07
9	211.670686465583	-0.459671020507813	-0.409912109375	1.27777099609375E-06	-1.884765625E-06	3.16253662109375E-06	-5.23773792338034E-07	-320802.5	4.4314575120552E-07
10	211.720686465457	-0.454635620117188	-0.40478515625	1.2982177734375E-06	-1.85516357421875E-06	3.15338134765625E-06	-5.25499274317554E-07	-311800.65625	5.07545451000624E-07
11	211.77068646533	-0.449600219726563	-0.3995361328125	1.3189697265625E-06	-1.8316650390625E-06	3.150634765625E-06	-5.26976066339557E-07	-302915.3125	5.72975125123776E-07
12	211.820686465204	-0.444564819335938	-0.3946533203125	1.33819580078125E-06	-1.80908203125E-06	3.14727783203125E-06	-5.28123393905844E-07	-294914.5	6.39404277080757E-07
13	211.870686465078	-0.439529418945313	-0.3896484375	1.3580322265625E-06	-1.79046630859375E-06	3.14849853515625E-06	-5.29155101958168E-07	-286921.375	7.06809998973768E-07
14	211.920686464952	-0.434494018554688	-0.384490966796875	1.3775634765625E-06	-1.7742919921875E-06	3.15185546875E-06	-5.29660667325516E-07	-279109.4375	7.75199850977515E-07
15	211.970686464825	-0.429458618164063	-0.379364013671875	1.39434814453125E-06	-1.75933837890625E-06	3.1536865234375E-06	-5.28965529156267E-07	-272072.65625	8.44497662910726E-07
16	212.020686464699	-0.424423217773438	-0.374664306640625	1.4129638671875E-06	-1.7449951171875E-06	3.157958984375E-06	-5.29387079950538E-07	-265162	9.14680470032181E-07
17	212.070686464573	-0.419387817382813	-0.3695068359375	1.43310546875E-06	-1.73126220703125E-06	3.16436767578125E-06	-5.29542262484028E-07	-257836.453125	9.85832230071537E-07
18	212.120686464447	-0.414352416992188	-0.364349365234375	1.4501953125E-06	-1.72119140625E-06	3.17138671875E-06	-5.28377768205246E-07	-251241.578125	1.0579146874079E-06
19	212.170686464321	-0.409317016601563	-0.35931396484375	1.46636962890625E-06	-1.71051025390625E-06	3.1768798828125E-06	-5.26887049545621E-07	-245036.4375	1.13082887764904E-06
20	212.220686464194	-0.404281616210938	-0.35443115234375	1.4886474609375E-06	-1.70257568359375E-06	3.19122314453125E-06	-5.27623001289612E-07	-238089.390625	1.20470429010311E-06
21	212.270686464068	-0.399246215820313	-0.349395751953125	1.50634765625E-06	-1.69464111328125E-06	3.20098876953125E-06	-5.26311453086237E-07	-231948.953125	1.27957912354759E-06
22	212.320686463942	-0.394210815429688	-0.34423828125	1.5228271484375E-06	-1.68853759765625E-06	3.21136474609375E-06	-5.24215408859163E-07	-226052.109375	1.35530854095123E-06
23	212.370686463816	-0.389175415039063	-0.3392333984375	1.54266357421875E-06	-1.68121337890625E-06	3.223876953125E-06	-5.23322967183049E-07	-219901.09375	1.43194574775407E-06
24	212.420686463689	-0.384140014648438	-0.3343505859375	1.56158447265625E-06	-1.676025390625E-06	3.23760986328125E-06	-5.22116692991403E-07	-214109.828125	1.50955190747482E-06
25	212.470686463563	-0.379104614257813	-0.32928466796875	1.578369140625E-06	-1.67144775390625E-06	3.24981689453125E-06	-5.197327368478E-07	-208623.375	1.58805084993219E-06
26	212.520686463437	-0.374069213867188	-0.324005126953125	1.59515380859375E-06	-1.66748046875E-06	3.26263427734375E-06	-5.16837985742313E-07	-203118.421875	1.66738891493878E-06
27	212.570686463311	-0.369033813476563	-0.319061279296875	1.6119384765625E-06	-1.66351318359375E-06	3.27545166015625E-06	-5.14307146204374E-07	-197936.40625	1.74756621618144E-06
28	212.620686463184	-0.363998413085938	-0.314239501953125	1.62567138671875E-06	-1.661376953125E-06	3.28704833984375E-06	-5.10850156842935E-07	-193298.296875	1.82850646979205E-06
29	212.670686463058	-0.358963012695313	-0.30908203125	1.64520263671875E-06	-1.6583251953125E-06	3.30352783203125E-06	-5.08502580487402E-07	-187868.671875	1.91027834262059E-06
30	212.720686462932	-0.353927612304688	-0.30401611328125	1.6595458984375E-06	-1.65496826171875E-06	3.31451416015625E-06	-5.04528713918262E-07	-183192.34375	1.99289706870331E-06
31	212.770686462806	-0.348892211914063	-0.298858642578125	1.67388916015625E-06	-1.6552734375E-06	3.32916259765625E-06	-5.00256192026427E-07	-178541.484375	2.07623293135839E-06
32	212.820686462679	-0.343856811523438	-0.2940673828125	1.6900634765625E-06	-1.6522216796875E-06	3.34228515625E-06	-4.96992527132534E-07	-173997.84375	2.16033163269458E-06
33	212.870686462553	-0.338821411132813	-0.28875732421875	1.70135498046875E-06	-1.65008544921875E-06	3.3514404296875E-06	-4.91278683512064E-07	-169721.984375	2.24511722990428E-06
34	212.920686462427	-0.333786010742188	-0.28375244140625	1.7205810546875E-06	-1.64947509765625E-06	3.37005615234375E-06	-4.88219086491881E-07	-164916.640625	2.33066543842142E-06
35	212.970686462301	-0.328750610351563	-0.27899169921875	1.7291259765625E-06	-1.6497802734375E-06	3.37890625E-06	-4.82411792290804E-07	-161348.390625	2.41690827351704E-06
36	213.020686462174	-0.323715209960938	-0.273712158203125	1.7431640625E-06	-1.6473388671875E-06	3.3905029296875E-06	-4.77125183806493E-07	-157020.3125	2.50371545007511E-06
37	213.070686462048	-0.318679809570313	-0.268646240234375	1.75933837890625E-06	-1.64794921875E-06	3.40728759765625E-06	-4.72639641202477E-07	-152697.3125	2.591277961983E-06
38	213.120686461922	-0.313644409179688	-0.26373291015625	1.76544189453125E-06	-1.64703369140625E-06	3.4124755859375E-06	-4.65605126009905E-07	-149386.34375	2.67939753939572E-06
39	213.170686461796	-0.308609008789063	-0.25872802734375	1.78192138671875E-06	-1.64642333984375E-06	3.4283447265625E-06	-4.61033010878964E-07	-145196.09375	2.76808168564457E-06
40	213.22068646167	-0.303573608398438	-0.25341796875	1.79351806640625E-06	-1.646728515625E-06	3.44024658203125E-06	-4.54509688552207E-07	-141296.59375	2.85746750705584E-06
41	213.270686461543	-0.298538208007813	-0.24871826171875	1.80816650390625E-06	-1.6473388671875E-06	3.45550537109375E-06	-4.49724012696606E-07	-137552.75	2.94750975626812E-06
42	213.320686461417	-0.293502807617188	-0.24365234375	1.8182373046875E-06	-1.6448974609375E-06	3.463134765625E-06	-4.43017768247955E-07	-134004.703125	3.03816977975657E-06
43	213.370686461291	-0.288467407226563	-0.23834228515625	1.82525634765625E-06	-1.646728515625E-06	3.47198486328125E-06	-4.35035758528102E-07	-130580.171875	3.12925703838118E-06
44	213.420686461165	-0.283432006835938	-0.233489990234375	1.8414306640625E-06	-1.64581298828125E-06	3.48724365234375E-06	-4.29955605341092E-07	-126798.1484375	3.22092432725185E-06
45	213.470686461038	-0.278396606445313	-0.228546142578125	1.85028076171875E-06	-1.64642333984375E-06	3.4967041015625E-06	-4.22874506966764E-07	-123519.71875	3.31321712110366E-06
46	213.520686460912	-0.273361206054688	-0.223541259765625	1.85791015625E-06	-1.6455078125E-06	3.50341796875E-06	-4.15319561852812E-07	-120318.6640625	3.40592191605538E-06
47	213.570686460786	-0.268325805664063	-0.218231201171875	1.8670654296875E-06	-1.6461181640625E-06	3.51318359375E-06	-4.07451921091706E-07	-116884.6015625	3.49904621543828E-06
48	213.62068646066	-0.263290405273438	-0.21337890625	1.8756103515625E-06	-1.64520263671875E-06	3.52081298828125E-06	-4.00215668605597E-07	-113765.0546875	3.59261321136728E-06
49	213.670686460533	-0.258255004882813	-0.20849609375	1.88873291015625E-06	-1.64398193359375E-06	3.53271484375E-06	-3.93793413877574E-07	-110389.40625	3.68672181139118E-06
50	213.720686460407	-0.253219604492188	-0.20330810546875	1.89453125E-06	-1.6436767578125E-06	3.5382080078125E-06	-3.85173564154684E-07	-107313.1484375	3.78130334866E-06
51	213.770686460281	-0.248184204101563	-0.1981201171875	1.90216064453125E-06	-1.64276123046875E-06	3.544921875E-06	-3.76856291950389E-07	-104155.3046875	3.87622048947378E-06
52	213.820686460155	-0.243148803710938	-0.193267822265625	1.9091796875E-06	-1.64215087890625E-06	3.55133056640625E-06	-3.68982995269107E-07	-101230.8203125	3.97150415665237E-06
53	213.870686460028	-0.238113403320313	-0.188323974609375	1.91497802734375E-06	-1.64215087890625E-06	3.55712890625E-06	-3.60636249752133E-07	-98342.6328125	4.06710796596599E-06
54	213.920686459902	-0.233078002929688	-0.1829833984375	1.87652587890625E-06	-1.6448974609375E-06	3.52142333984375E-06	-3.43373073974362E-07	-97511.7890625	4.16189550378476E-06
55	213.970686459776	-0.228042602539063	-0.1781005859375	1.9256591796875E-06	-1.64215087890625E-06	3.56781005859375E-06	-3.4296101603104E-07	-92488.1171875	4.25695043304586E-06
56	214.02068645965	-0.223007202148438	-0.17327880859375	1.934814453125E-06	-1.640625E-06	3.575439453125E-06	-3.35262342332499E-07	-89558.359375	4.35346191807184E-06
57	214.070686459523	-0.217971801757813	-0.167999267578125	1.942138671875E-06	-1.63970947265625E-06	3.58184814453125E-06	-3.26277870499325E-07	-86502.203125	4.45038585894508E-06
58	214.120686459397	-0.212936401367188	-0.162933349609375	1.9451904296875E-06	-1.6387939453125E-06	3.583984375E-06	-3.16936393573997E-07	-83762.15625	4.54756900580833E-06
59	214.170686459271	-0.207901000976563	-0.158050537109375	1.9537353515625E-06	-1.63848876953125E-06	3.59222412109375E-06	-3.08788912661839E-07	-80896.59375	4.64504228148144E-06
60	214.220686459145	-0.202865600585938	-0.153106689453125	1.9573974609375E-06	-1.636962890625E-06	3.5943603515625E-06	-2.99690640304107E-07	-78219.5234375	4.74282069262699E-06
