Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	238.708700397318	1.50001525878906	1.44866943359375	6.317138671875E-07	1.6802978515625E-06	-1.048583984375E-06	9.15144596547179E-07	2293236.75	0
2	238.758700397192	1.49497985839844	1.4434814453125	4.1656494140625E-07	1.64642333984375E-06	-1.2298583984375E-06	6.01303781877505E-07	3465201.5	2.62069708156787E-08
3	238.808700397066	1.48994445800781	1.43829345703125	4.06494140624999E-07	1.6253662109375E-06	-1.2188720703125E-06	5.84657868785143E-07	3538288.25	4.67834482265062E-08
4	238.85870039694	1.48490905761719	1.43280029296875	4.0313720703125E-07	1.60400390625E-06	-1.20086669921875E-06	5.77615082875127E-07	3554125.75	6.70242314981806E-08
5	238.908700396814	1.47987365722656	1.42822265625	3.9642333984375E-07	1.58477783203125E-06	-1.1883544921875E-06	5.661808017976E-07	3602771.5	8.70132410568658E-08
6	238.958700396687	1.47483825683594	1.42303466796875	3.90014648437501E-07	1.5667724609375E-06	-1.1767578125E-06	5.55004362468026E-07	3648670	1.06674193034451E-07
7	239.008700396561	1.46980285644531	1.41876220703125	3.8421630859375E-07	1.5496826171875E-06	-1.16546630859375E-06	5.45111561223166E-07	3692613.25	1.26029959801599E-07
8	239.058700396435	1.46476745605469	1.41357421875	3.76281738281251E-07	1.5338134765625E-06	-1.15753173828125E-06	5.31902117018035E-07	3756691.25	1.45042420740538E-07
9	239.108700396309	1.45973205566406	1.40838623046875	3.7200927734375E-07	1.5185546875E-06	-1.14654541015625E-06	5.23932726537168E-07	3785890	1.63749689363613E-07
10	239.158700396182	1.45469665527344	1.40350341796875	3.62548828125001E-07	1.50360107421875E-06	-1.14105224609375E-06	5.0883852509287E-07	3871212	1.82113637947623E-07
11	239.208700396056	1.44966125488281	1.3983154296875	3.56140136718749E-07	1.49078369140625E-06	-1.1346435546875E-06	4.97996268222778E-07	3926306.75	2.00080862100549E-07
12	239.25870039593	1.44462585449219	1.392822265625	3.47290039062501E-07	1.47796630859375E-06	-1.13067626953125E-06	4.83713279209042E-07	4010544.75	2.17666624280355E-07
13	239.308700395804	1.43959045410156	1.38763427734375	3.39355468749999E-07	1.466064453125E-06	-1.126708984375E-06	4.70901284188585E-07	4089028.75	2.34832754131276E-07
14	239.358700395677	1.43455505371094	1.38275146484375	3.2958984375E-07	1.4556884765625E-06	-1.1260986328125E-06	4.55740803317894E-07	4195370.5	2.51556400598929E-07
15	239.408700395551	1.42951965332031	1.37786865234375	3.2196044921875E-07	1.446533203125E-06	-1.12457275390625E-06	4.43619200041212E-07	4279621	2.67845138068878E-07
16	239.458700395425	1.42448425292969	1.37298583984375	3.131103515625E-07	1.4385986328125E-06	-1.12548828125E-06	4.29896061859836E-07	4384990.5	2.83721931282344E-07
17	239.508700395299	1.41944885253906	1.3677978515625	3.03039550781251E-07	1.42791748046875E-06	-1.1248779296875E-06	4.1449683862993E-07	4513595.5	2.99125673564049E-07
18	239.558700395172	1.41441345214844	1.36260986328125	2.9296875E-07	1.4215087890625E-06	-1.1285400390625E-06	3.9920209360389E-07	4651042	3.14025868419776E-07
19	239.608700395046	1.40937805175781	1.35772705078125	2.850341796875E-07	1.41387939453125E-06	-1.12884521484375E-06	3.86998578960629E-07	4763383.5	3.28475948663254E-07
20	239.65870039492	1.40434265136719	1.35284423828125	2.7313232421875E-07	1.40899658203125E-06	-1.1358642578125E-06	3.69505471553566E-07	4953073	3.4243009849888E-07
21	239.708700394794	1.39930725097656	1.34796142578125	2.63061523437499E-07	1.4031982421875E-06	-1.14013671875E-06	3.54596778606719E-07	5124130	3.55834941956346E-07
22	239.758700394667	1.39427185058594	1.34307861328125	2.52685546875001E-07	1.3983154296875E-06	-1.1456298828125E-06	3.39376555302806E-07	5315217.5	3.68728620969705E-07
23	239.808700394541	1.38923645019531	1.33758544921875	2.4566650390625E-07	1.39404296875E-06	-1.14837646484375E-06	3.28599924159789E-07	5444721	3.8118741940707E-07
24	239.858700394415	1.38420104980469	1.33270263671875	2.32849121093751E-07	1.39129638671875E-06	-1.158447265625E-06	3.10318625906802E-07	5723460	3.93150315858293E-07
25	239.908700394289	1.37916564941406	1.328125	2.21862792968749E-07	1.3885498046875E-06	-1.16668701171875E-06	2.94661532507234E-07	5986245	4.04518118557462E-07
26	239.958700394163	1.37413024902344	1.3232421875	2.105712890625E-07	1.38519287109375E-06	-1.17462158203125E-06	2.78636804296184E-07	6284058	4.15328969438633E-07
27	240.008700394036	1.36909484863281	1.317138671875	1.983642578125E-07	1.38214111328125E-06	-1.18377685546875E-06	2.61273214618996E-07	6640000.5	4.25552372007587E-07
28	240.05870039391	1.36405944824219	1.31256103515625	1.87072753906251E-07	1.38092041015625E-06	-1.19384765625E-06	2.45544384824825E-07	7016313.5	4.35188269420905E-07
29	240.108700393784	1.35902404785156	1.3079833984375	1.76086425781249E-07	1.3800048828125E-06	-1.20391845703125E-06	2.30318107696803E-07	7428076.5	4.44267271859644E-07
30	240.158700393658	1.35398864746094	1.302490234375	1.617431640625E-07	1.3787841796875E-06	-1.217041015625E-06	2.10668886779786E-07	8052830.5	4.52713010190564E-07
31	240.208700393531	1.34895324707031	1.29730224609375	1.50146484374999E-07	1.376953125E-06	-1.226806640625E-06	1.94785357621186E-07	8640244	4.60510250377411E-07
32	240.258700393405	1.34391784667969	1.29241943359375	1.35498046875E-07	1.37847900390625E-06	-1.24298095703125E-06	1.75120305812015E-07	9538289	4.67651346980347E-07
33	240.308700393279	1.33888244628906	1.2884521484375	1.22985839843751E-07	1.3787841796875E-06	-1.25579833984375E-06	1.5846136136588E-07	10476427	4.74113448944991E-07
34	240.358700393153	1.33384704589844	1.28265380859375	1.08642578125E-07	1.37908935546875E-06	-1.27044677734375E-06	1.39350817107697E-07	11806180	4.7990414486776E-07
35	240.408700393026	1.32881164550781	1.2774658203125	9.765625E-08	1.38031005859375E-06	-1.28265380859375E-06	1.2475251764954E-07	13081250	4.8506160510442E-07
36	240.4587003929	1.32377624511719	1.2725830078125	8.23974609375E-08	1.3818359375E-06	-1.2994384765625E-06	1.04857605265352E-07	15444445	4.89562978600588E-07
37	240.508700392774	1.31874084472656	1.26739501953125	6.866455078125E-08	1.38336181640625E-06	-1.314697265625E-06	8.7025107120553E-08	18457778	4.93339541662863E-07
38	240.558700392648	1.31370544433594	1.26312255859375	5.37109374999997E-08	1.38519287109375E-06	-1.33148193359375E-06	6.78434943779394E-08	23517046	4.9639891130937E-07
39	240.608700392521	1.30867004394531	1.25762939453125	4.33349609374994E-08	1.38641357421875E-06	-1.34307861328125E-06	5.44993206119671E-08	29021128	4.98825045269768E-07
40	240.658700392395	1.30363464355469	1.2518310546875	2.86865234375003E-08	1.3897705078125E-06	-1.361083984375E-06	3.5910680651341E-08	43638296	5.00625617405603E-07
41	240.708700392269	1.29859924316406	1.24755859375	1.64794921875003E-08	1.39129638671875E-06	-1.37481689453125E-06	2.05591312862907E-08	75703704	5.01754755077855E-07
