Potential - Start -0.2 V, Upper Vertex 1.5 V, Lower Vertex -0.2 V, Stop -0.19 V; Scan - # end cross 5, Rate 0.1 Vps, Step 0.01 V 
Scan	Index	Time (s)	Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Power (W)	WE(1).Resistance (Ω)	WE(1).Charge (C)
1	1	66.0665748331979	-0.189971923828125	-0.1898193359375	-2.25830078125E-07	4.28669153507144E-08	840540.5625	0
1	2	66.1672828329437	-0.179901123046875	-0.179718017578125	-1.904296875E-07	3.42236461392531E-08	943750	-2.09603445711082E-08
1	3	66.2679908326894	-0.169830322265625	-0.169677734375	-1.6357421875E-07	2.77549023763868E-08	1037313.4375	-3.87858563044574E-08
1	4	66.3686988324351	-0.159759521484375	-0.159637451171875	-1.40380859375E-07	2.24100435985974E-08	1137173.875	-5.40912097335422E-08
1	5	66.4694068321809	-0.149688720703125	-0.149566650390625	-1.202392578125E-07	1.79837815750261E-08	1243908.75	-6.72144793156804E-08
1	6	66.5701148319266	-0.139617919921875	-0.139495849609375	-1.007080078125E-07	1.40483491506416E-08	1385151.5	-7.83400508908016E-08
1	7	66.6708228316724	-0.129547119140625	-0.129486083984375	-8.17871093750006E-08	1.05902921987422E-08	1583209	-8.75294148272587E-08
1	8	66.7715308314181	-0.119476318359375	-0.11932373046875	-6.46972656249994E-08	7.71991892634105E-09	1844339.75	-9.49054879129108E-08
1	9	66.8722388311638	-0.109405517578125	-0.10931396484375	-4.54711914062503E-08	4.97063590287894E-09	2404027	-1.00452908213811E-07
1	10	66.9729468309096	-0.099334716796875	-0.099273681640625	-2.593994140625E-08	2.57515342383385E-09	3827059	-1.04048744731244E-07
1	11	67.0736548306553	-0.089263916015625	-0.089202880859375	-3.0517578125E-09	2.72225575415064E-10	29230000	-1.05508590309E-07
1	12	67.174362830401	-0.079193115234375	-0.07916259765625	2.47192382812497E-08	-1.95683913517541E-09	-3202469.25	-1.04417551938241E-07
1	13	67.2750708301468	-0.069122314453125	-0.069091796875	5.85937499999994E-08	-4.04834743505944E-09	-1179166.75	-1.0022240815033E-07
1	14	67.3757788298925	-0.059051513671875	-0.058990478515625	1.019287109375E-07	-6.01282312828744E-09	-578742.5625	-9.21394587294344E-08
1	15	67.4764868296382	-0.048980712890625	-0.048809814453125	1.59606933593751E-07	-7.7903843376248E-09	-305812.625	-7.89700962400275E-08
1	16	67.577194829384	-0.038909912109375	-0.0387969970703125	2.3773193359375E-07	-9.22328524666227E-09	-163196.421875	-5.89624917779474E-08
1	17	67.6779028291297	-0.028839111328125	-0.0287261962890625	3.41186523437501E-07	-9.80099024161518E-09	-84194.9921875	-2.98116340502474E-08
1	18	67.7786108288755	-0.018768310546875	-0.0186553955078125	4.779052734375E-07	-8.91551099613253E-09	-39035.76171875	1.14329115064038E-08
1	19	67.8793188286212	-0.008697509765625	-0.00859680175781249	6.5155029296875E-07	-5.60124879811497E-09	-13194.3798828125	6.830551768644E-08
1	20	67.9800268283669	0.001373291015625	0.00144348144531251	8.62731933593749E-07	1.24533749978895E-09	1673.15185546875	1.44555684755687E-07
1	21	68.0807348281127	0.011444091796875	0.0115509033203125	1.10443115234375E-06	1.27571775365709E-08	10458.6904296875	2.43610202232958E-07
1	22	68.1814428278584	0.021514892578125	0.0215972900390625	1.361083984375E-06	2.93957249652976E-08	15867.7138671875	3.67758758557102E-07
1	23	68.2821508276041	0.031585693359375	0.0316986083984375	1.6064453125E-06	5.09220754452144E-08	19732.142578125	5.17185696935485E-07
1	24	68.3828588273499	0.041656494140625	0.041766357421875	1.8182373046875E-06	7.59411449280378E-08	22970.794921875	6.89632202011126E-07
1	25	68.4835668270956	0.051727294921875	0.0517578125	1.97509765625E-06	1.02226728415644E-07	26205.193359375	8.80641778167046E-07
1	26	68.5842748268414	0.061798095703125	0.0618896484375	2.0672607421875E-06	1.27942044514384E-07	29937.998046875	1.08419067146315E-06
