Index	Forward.Time (s)	Potential applied (V)	WE(1).Forward.Potential (V)	WE(1).Forward.Current (A)	WE(1).Backward.Current (A)	WE(1).δ.Current (A)	WE(1).Forward.Power (W)	WE(1).Forward.Resistance (Ω)	WE(1).Forward.Charge (C)
1	235.396496405681	1.50001525878906	1.44805908203125	1.64337158203125E-06	2.51953125E-06	-8.76159667968751E-07	2.3796990262781E-06	881151.375	0
2	235.446496405555	1.49497985839844	1.44287109375	1.50970458984375E-06	2.48870849609375E-06	-9.7900390625E-07	2.17830915971717E-06	955730.75	7.88269005624898E-08
3	235.496496405429	1.48994445800781	1.43829345703125	1.4984130859375E-06	2.4664306640625E-06	-9.68017578125E-07	2.15515774470987E-06	959877.8125	1.54029848431492E-07
4	235.546496405302	1.48490905761719	1.4337158203125	1.492919921875E-06	2.44415283203125E-06	-9.51232910156251E-07	2.14042279367277E-06	960343.4375	2.28813163971608E-07
5	235.596496405176	1.47987365722656	1.42791748046875	1.4874267578125E-06	2.4249267578125E-06	-9.37499999999999E-07	2.1239227407932E-06	959991.8125	3.03321826322644E-07
6	235.64649640505	1.47483825683594	1.42364501953125	1.4813232421875E-06	2.4053955078125E-06	-9.24072265624999E-07	2.1088785615575E-06	961063.0625	3.77540573026636E-07
7	235.696496404924	1.46980285644531	1.41815185546875	1.4739990234375E-06	2.38677978515625E-06	-9.1278076171875E-07	2.09035442821914E-06	962111.8125	4.51423630920544E-07
8	235.746496404797	1.46476745605469	1.41326904296875	1.4642333984375E-06	2.3712158203125E-06	-9.06982421874999E-07	2.06935578717093E-06	965193.875	5.24879453678295E-07
9	235.796496404671	1.45973205566406	1.40838623046875	1.45751953125E-06	2.35504150390625E-06	-8.9752197265625E-07	2.05275046027964E-06	966289.8125	5.97923246914434E-07
10	235.846496404545	1.45469665527344	1.4031982421875	1.4495849609375E-06	2.34039306640625E-06	-8.9080810546875E-07	2.03405511456367E-06	968000	6.70600854846271E-07
11	235.896496404419	1.44966125488281	1.39801025390625	1.4404296875E-06	2.32574462890625E-06	-8.8531494140625E-07	2.01373541131034E-06	970550.875	7.4285122764195E-07
12	235.946496404292	1.44462585449219	1.39251708984375	1.43096923828125E-06	2.31231689453125E-06	-8.81347656249999E-07	1.99264900402341E-06	973128.625	8.14636223367415E-07
13	235.996496404166	1.43959045410156	1.38824462890625	1.42333984375E-06	2.30072021484375E-06	-8.7738037109375E-07	1.97594386008859E-06	975343.125	8.85993927113304E-07
14	236.04649640404	1.43455505371094	1.383056640625	1.41387939453125E-06	2.28912353515625E-06	-8.75244140624999E-07	1.95547522707784E-06	978199.9375	9.56924395723036E-07
15	236.096496403914	1.42951965332031	1.37786865234375	1.40289306640625E-06	2.2796630859375E-06	-8.76770019531251E-07	1.93300229511806E-06	982162.25	1.02734372831037E-06
16	236.146496403787	1.42448425292969	1.3726806640625	1.3934326171875E-06	2.2711181640625E-06	-8.77685546875E-07	1.91273807104153E-06	985107.3125	1.09725192487531E-06
17	236.196496403661	1.41944885253906	1.36749267578125	1.37908935546875E-06	2.26348876953125E-06	-8.84399414062499E-07	1.88589456229238E-06	991591.0625	1.16656497084477E-06
18	236.246496403535	1.41441345214844	1.36322021484375	1.36810302734375E-06	2.255859375E-06	-8.87756347656249E-07	1.86502563792601E-06	996431	1.23524466744129E-06
19	236.296496403409	1.40937805175781	1.3580322265625	1.35284423828125E-06	2.24945068359375E-06	-8.96606445312499E-07	1.83720590030134E-06	1003834.9375	1.30326839098416E-06
20	236.346496403282	1.40434265136719	1.35284423828125	1.33819580078125E-06	2.24609375E-06	-9.0789794921875E-07	1.81037034963083E-06	1010946.5	1.37054439619533E-06
21	236.396496403156	1.39930725097656	1.34796142578125	1.319580078125E-06	2.24151611328125E-06	-9.2193603515625E-07	1.77874301243719E-06	1021507.875	1.43698878218856E-06
22	236.44649640303	1.39427185058594	1.34307861328125	1.30035400390625E-06	2.24090576171875E-06	-9.40551757812501E-07	1.74647755102342E-06	1032856.1875	1.50248718000512E-06
23	236.496496402904	1.38923645019531	1.33819580078125	1.27593994140625E-06	2.24029541015625E-06	-9.6435546875E-07	1.70745738614642E-06	1048792.25	1.56689452524006E-06
24	236.546496402778	1.38420104980469	1.33270263671875	1.2506103515625E-06	2.239990234375E-06	-9.893798828125E-07	1.66669167356304E-06	1065641.75	1.63005825015716E-06
25	236.596496402651	1.37916564941406	1.32781982421875	1.22314453125E-06	2.2430419921875E-06	-1.0198974609375E-06	1.62411549808894E-06	1085578.875	1.69190207088832E-06
26	236.646496402525	1.37413024902344	1.3226318359375	1.1932373046875E-06	2.24853515625E-06	-1.0552978515625E-06	1.57821364155097E-06	1108439.875	1.75231161847478E-06
27	236.696496402399	1.36909484863281	1.3177490234375	1.15570068359375E-06	2.2528076171875E-06	-1.09710693359375E-06	1.52292329858028E-06	1140216.625	1.81103507657099E-06
28	236.746496402273	1.36405944824219	1.31256103515625	1.11602783203125E-06	2.2625732421875E-06	-1.14654541015625E-06	1.46485456298251E-06	1176100.75	1.86782835953636E-06
29	236.796496402146	1.35902404785156	1.307373046875	1.072998046875E-06	2.27203369140625E-06	-1.19903564453125E-06	1.40280860705388E-06	1218430.125	1.92255401998409E-06
30	236.84649640202	1.35398864746094	1.3031005859375	1.02569580078125E-06	2.28515625E-06	-1.25946044921875E-06	1.33658465983899E-06	1270455.375	1.97502140508732E-06
31	236.896496401894	1.34895324707031	1.297607421875	9.74426269531251E-07	2.3004150390625E-06	-1.32598876953125E-06	1.26442273540306E-06	1331663	2.02502428692242E-06
32	236.946496401768	1.34391784667969	1.292724609375	9.17968750000001E-07	2.3175048828125E-06	-1.3995361328125E-06	1.18668083359808E-06	1408244.625	2.07233415494557E-06
33	236.996496401641	1.33888244628906	1.287841796875	8.587646484375E-07	2.33795166015625E-06	-1.47918701171875E-06	1.10595294700033E-06	1499644.625	2.1167525119381E-06
34	237.046496401515	1.33384704589844	1.2823486328125	7.97119140625E-07	2.3602294921875E-06	-1.5631103515625E-06	1.02218461961456E-06	1608729	2.15814975490503E-06
35	237.096496401389	1.32881164550781	1.2774658203125	7.33337402343751E-07	2.3834228515625E-06	-1.65008544921875E-06	9.36813478347176E-07	1741989.125	2.19641106014024E-06
36	237.146496401263	1.32377624511719	1.27197265625	6.72607421875E-07	2.40753173828125E-06	-1.73492431640625E-06	8.55538246469223E-07	1891107	2.23155961975863E-06
37	237.196496401136	1.31874084472656	1.26678466796875	6.085205078125E-07	2.43408203125E-06	-1.8255615234375E-06	7.7086446026442E-07	2081745.25	2.26358793042891E-06
38	237.24649640101	1.31370544433594	1.26220703125	5.4779052734375E-07	2.46063232421875E-06	-1.912841796875E-06	6.91425043441996E-07	2304178.25	2.29249576477741E-06
39	237.296496400884	1.30867004394531	1.25732421875	4.8828125E-07	2.48687744140625E-06	-1.99859619140625E-06	6.13927795711788E-07	2575000.25	2.31839749176288E-06
40	237.346496400758	1.30363464355469	1.25213623046875	4.35791015625001E-07	2.51434326171875E-06	-2.07855224609375E-06	5.4566970675296E-07	2873249.25	2.34149933930894E-06
41	237.396496400631	1.29859924316406	1.24755859375	3.8726806640625E-07	2.53936767578125E-06	-2.152099609375E-06	4.83139558582479E-07	3221434.5	2.36207574744185E-06
42	237.446496400505	1.29356384277344	1.24267578125	3.4149169921875E-07	2.5634765625E-06	-2.22198486328125E-06	4.24363463480404E-07	3638963.25	2.38029474530777E-06
43	237.496496400379	1.28852844238281	1.2371826171875	3.033447265625E-07	2.5830078125E-06	-2.2796630859375E-06	3.75292785292913E-07	4078471	2.39641553889669E-06
44	237.546496400253	1.28349304199219	1.23260498046875	2.72521972656251E-07	2.60284423828125E-06	-2.330322265625E-06	3.3591192050153E-07	4522956.5	2.4108123852784E-06
45	237.596496400127	1.27845764160156	1.2274169921875	2.46276855468749E-07	2.61688232421875E-06	-2.37060546875E-06	3.02284377085016E-07	4983891.5	2.42378223447304E-06
46	237.6464964	1.27342224121094	1.22222900390625	2.3193359375E-07	2.6275634765625E-06	-2.3956298828125E-06	2.83475941387223E-07	5269737	2.43573754232784E-06
47	237.696496399874	1.26838684082031	1.2164306640625	2.1820068359375E-07	2.63397216796875E-06	-2.415771484375E-06	2.65425995849E-07	5574825	2.44699094764655E-06
