Potential - Start -0.205 V, Stop 1.505 V, Step 0.005 V; Modulation - Amplitude 0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	141.040361643907	-0.204925537109375		-3.7994384765625E-07	3.07617187500001E-07	6.87561035156251E-07	7.78370008447382E-08	539196.8125	0
2	141.090361643781	-0.19989013671875		-5.938720703125E-07	2.75268554687499E-07	8.69140624999999E-07	1.18600425480508E-07	336279.53125	-2.43453968096219E-08
3	141.140361643655	-0.194854736328125		-5.9539794921875E-07	2.79541015625E-07	8.7493896484375E-07	1.15943421974407E-07	327063.0625	-5.40771480928015E-08
4	141.190361643529	-0.1898193359375		-5.859375E-07	2.899169921875E-07	8.758544921875E-07	1.11150733062004E-07	323750.03125	-8.36105300550116E-08
5	141.240361643402	-0.184783935546875		-5.7525634765625E-07	2.99987792968751E-07	8.75244140625001E-07	1.0624545865312E-07	321061.03125	-1.12640378802098E-07
6	141.290361643276	-0.17974853515625		-5.65185546875E-07	3.10668945312501E-07	8.758544921875E-07	1.01505030158933E-07	317764.59375	-1.41151417665242E-07
7	141.34036164315	-0.174713134765625		-5.5511474609375E-07	3.22265625E-07	8.7738037109375E-07	9.69350182344897E-08	314568.4375	-1.69158923313262E-07
8	141.390361643024	-0.169677734375		-5.450439453125E-07	3.33557128906251E-07	8.7860107421875E-07	9.24319181194733E-08	311142.21875	-1.96662895746158E-07
9	141.440361642897	-0.164642333984375		-5.3558349609375E-07	3.4515380859375E-07	8.807373046875E-07	8.81143336073364E-08	307179.5	-2.2367858321104E-07
10	141.490361642771	-0.15960693359375		-5.2764892578125E-07	3.558349609375E-07	8.8348388671875E-07	8.41842222598643E-08	302371.3125	-2.50259404310782E-07
11	141.540361642645	-0.154571533203125		-5.19409179687499E-07	3.680419921875E-07	8.87451171874999E-07	8.02224704443688E-08	297356.0625	-2.76435855539603E-07
12	141.590361642519	-0.1495361328125		-5.12084960937501E-07	3.79333496093751E-07	8.91418457031251E-07	7.65439480687746E-08	291895.125	-3.02223185144612E-07
13	141.640361642392	-0.144500732421875		-5.0537109375E-07	3.91540527343751E-07	8.9691162109375E-07	7.29493763174105E-08	285628.03125	-3.27659591903284E-07
14	141.690361642266	-0.13946533203125		-4.986572265625E-07	4.0435791015625E-07	9.0301513671875E-07	6.95149537932593E-08	279559.375	-3.52760309851874E-07
15	141.74036164214	-0.134429931640625		-4.931640625E-07	4.1778564453125E-07	9.1094970703125E-07	6.62358132785812E-08	272339.09375	-3.775558354846E-07
16	141.790361642014	-0.12939453125		-4.8828125E-07	4.3212890625E-07	9.2041015625E-07	6.316601997014E-08	264937.53125	-4.02091956175354E-07
17	141.840361641888	-0.124359130859375		-4.840087890625E-07	4.486083984375E-07	9.326171875E-07	6.01318248527605E-08	256683.5	-4.26399225261775E-07
18	141.890361641761	-0.11932373046875		-4.803466796875E-07	4.66308593750001E-07	9.46655273437501E-07	5.72874370163845E-08	248284.625	-4.50508110816372E-07
