Potential - Start -0.205 V, Stop 1.505 V, Step 0.005 V; Modulation - Amplitude 0.05 V, Time 0.025 s, Interval time 0.05 s
Index	Base.Time (s)	Potential applied (V)	WE(1).Base.Potential (V)	WE(1).Base.Current (A)	WE(1).Pulse.Current (A)	WE(1).δ.Current (A)	WE(1).Base.Power (W)	WE(1).Base.Resistance (Ω)	WE(1).Base.Charge (C)
1	141.53436864266	-0.204925537109375		-3.509521484375E-07	2.99682617187499E-07	6.50634765624999E-07	7.18762152018826E-08	583565.1875	0
2	141.584368642534	-0.19989013671875		-5.5419921875E-07	2.69470214843751E-07	8.2366943359375E-07	1.1074513395215E-07	360572.6875	-2.26287841798012E-08
3	141.634368642408	-0.194854736328125		-5.56030273437499E-07	2.73742675781249E-07	8.29772949218749E-07	1.08294223366556E-07	350274.4375	-5.03845214439025E-08
4	141.684368642281	-0.1898193359375		-5.47180175781251E-07	2.82897949218749E-07	8.30078125E-07	1.03798576844838E-07	346681.5625	-7.79647848503373E-08
5	141.734368642155	-0.184783935546875		-5.37109375E-07	2.9327392578125E-07	8.3038330078125E-07	9.91836159869308E-08	343806.8125	-1.05072018641295E-07
6	141.784368642029	-0.17974853515625		-5.267333984375E-07	3.0364990234375E-07	8.3038330078125E-07	9.46313321037451E-08	341077.625	-1.31668087988146E-07
7	141.834368641903	-0.174713134765625		-5.1727294921875E-07	3.143310546875E-07	8.3160400390625E-07	9.02954511161624E-08	337463.125	-1.57768255348856E-07
8	141.884368641776	-0.169677734375		-5.0811767578125E-07	3.2501220703125E-07	8.331298828125E-07	8.61697273535356E-08	333753.78125	-1.83403017217643E-07
9	141.93436864165	-0.164642333984375		-4.99572753906249E-07	3.3538818359375E-07	8.349609375E-07	8.21898424874234E-08	329321.9375	-2.08595267281453E-07
10	141.984368641524	-0.15960693359375		-4.91943359374999E-07	3.460693359375E-07	8.380126953125E-07	7.84575178158775E-08	324193.5625	-2.33383175896051E-07
11	142.034368641398	-0.154571533203125		-4.840087890625E-07	3.5736083984375E-07	8.41369628906249E-07	7.47992032756883E-08	319293.84375	-2.57781977097693E-07
12	142.084368641271	-0.1495361328125		-4.77294921875E-07	3.68347167968749E-07	8.4564208984375E-07	7.13437060539945E-08	313171.34375	-2.81814578784179E-07
13	142.134368641145	-0.144500732421875		-4.70581054687499E-07	3.8116455078125E-07	8.5174560546875E-07	6.79705820516574E-08	306939.03125	-3.05511463238872E-07
14	142.184368641019	-0.13946533203125		-4.6417236328125E-07	3.936767578125E-07	8.5784912109375E-07	6.47076205950725E-08	300328.71875	-3.2888030432332E-07
15	142.234368640893	-0.134429931640625		-4.5928955078125E-07	4.071044921875E-07	8.6639404296875E-07	6.17282438497568E-08	292624.59375	-3.51966860989705E-07
16	142.284368640767	-0.12939453125		-4.5440673828125E-07	4.2144775390625E-07	8.758544921875E-07	5.87700093035437E-08	284620.5625	-3.74809246750374E-07
17	142.33436864064	-0.124359130859375		-4.51049804687501E-07	4.376220703125E-07	8.88671875000001E-07	5.60646320479918E-08	275575.09375	-3.974456603828E-07
18	142.384368640514	-0.11932373046875		-4.4830322265625E-07	4.55627441406251E-07	9.03930664062501E-07	5.34521689132816E-08	265963.25	-4.19929506279004E-07
19	142.434368640388	-0.114288330078125		-4.4586181640625E-07	4.7576904296875E-07	9.21630859375E-07	5.09023756478655E-08	256057.5	-4.42283635493368E-07
20	142.484368640262	-0.1092529296875		-4.44946289062501E-07	4.986572265625E-07	9.43603515625001E-07	4.85709463760031E-08	245336.09375	-4.64553835399784E-07
21	142.534368640135	-0.104217529296875		-4.44946289062501E-07	5.2520751953125E-07	9.7015380859375E-07	4.63304630216044E-08	234019.21875	-4.86801127408398E-07
22	142.584368640009	-0.09918212890625		-4.46472167968751E-07	5.5389404296875E-07	1.0003662109375E-06	4.42684324752918E-08	222077.9375	-5.09086589772778E-07
23	142.634368639883	-0.094146728515625		-4.5135498046875E-07	5.88073730468749E-07	1.0394287109375E-06	4.2466044902767E-08	208451.671875	-5.31532293734926E-07
24	142.684368639757	-0.089111328125		-4.5654296875E-07	6.2835693359375E-07	1.08489990234375E-06	4.06413498410529E-08	194986.640625	-5.54229700355791E-07
25	142.73436863963	-0.084075927734375		-4.64782714843751E-07	6.7596435546875E-07	1.1407470703125E-06	3.90770367175719E-08	180892.96875	-5.77262881051865E-07
26	142.784368639504	-0.07904052734375		-4.74853515625E-07	7.31811523437501E-07	1.2066650390625E-06	3.75326720813973E-08	166452.453125	-6.00753764956607E-07
27	142.834368639378	-0.074005126953125		-4.8797607421875E-07	7.9681396484375E-07	1.2847900390625E-06	3.60829481849123E-08	151532.203125	-6.24824508577149E-07
28	142.884368639252	-0.0689697265625		-5.0506591796875E-07	8.73413085937499E-07	1.37847900390625E-06	3.48188429200036E-08	136495.484375	-6.49650587547512E-07
29	142.934368639125	-0.063934326171875		-5.2642822265625E-07	9.6282958984375E-07	1.4892578125E-06	3.36247012455715E-08	121333.3359375	-6.75437888730812E-07
30	142.984368638999	-0.05889892578125		-5.5267333984375E-07	1.06658935546875E-06	1.6192626953125E-06	3.25181339633218E-08	106460.5234375	-7.02415434261638E-07
31	143.034368638873	-0.053863525390625		-5.84716796875E-07	1.18682861328125E-06	1.77154541015625E-06	3.14770609577408E-08	92066.8125	-7.3085021767838E-07
32	143.084368638747	-0.048828125		-6.20422363281251E-07	1.32598876953125E-06	1.9464111328125E-06	3.02202174395916E-08	78509.59375	-7.60978707603499E-07
33	143.13436863862	-0.043792724609375		-6.671142578125E-07	1.4849853515625E-06	2.152099609375E-06	2.913738583743E-08	65471.1796875	-7.93167089341296E-07
34	143.184368638494	-0.03875732421875		-7.183837890625E-07	1.6644287109375E-06	2.3828125E-06	2.77483618305041E-08	53768.0546875	-8.2780456978071E-07
35	143.234368638368	-0.033721923828125		-7.77587890625001E-07	1.86553955078125E-06	2.64312744140625E-06	2.61197179440842E-08	43198.5859375	-8.65203844568896E-07
36	143.284368638242	-0.0286865234375		-8.44726562500001E-07	2.08892822265625E-06	2.93365478515625E-06	2.41446169724213E-08	33836.70703125	-9.05761680769501E-07
37	143.334368638116	-0.023651123046875		-9.1888427734375E-07	2.3321533203125E-06	3.25103759765625E-06	2.16260858110218E-08	25612.75390625	-9.49851937548374E-07
38	143.384368637989	-0.01861572265625		-9.99755859375E-07	2.59429931640625E-06	3.59405517578125E-06	1.84952391180104E-08	18504.275390625	-9.97818005998852E-07
39	143.434368637863	-0.013580322265625		-1.08551025390625E-06	2.8717041015625E-06	3.95721435546875E-06	1.46123833033585E-08	12400.900390625	-1.04994956018345E-06
40	143.484368637737	-0.008544921875		-1.17462158203125E-06	3.162841796875E-06	4.33746337890625E-06	9.91158621843624E-09	7183.6845703125	-1.10645294171263E-06
41	143.534368637611	-0.003509521484375		-1.2640380859375E-06	3.4588623046875E-06	4.722900390625E-06	4.29343982588648E-09	2687.10791015625	-1.16741944111709E-06
42	143.584368637484	0.00152587890625		-1.35040283203125E-06	3.76068115234375E-06	5.111083984375E-06	-2.20066875833425E-09	-1206.77966308594	-1.23278039154684E-06
43	143.634368637358	0.006561279296875		-1.4227294921875E-06	4.0533447265625E-06	5.47607421875E-06	-9.51728207354563E-09	-4701.8447265625	-1.30210867155256E-06
44	143.684368637232	0.0115966796875		-1.48834228515625E-06	4.3304443359375E-06	5.81878662109375E-06	-1.74278849129905E-08	-7867.5419921875	-1.37488552809373E-06
45	143.734368637106	0.016632080078125		-1.53778076171875E-06	4.5867919921875E-06	6.12457275390625E-06	-2.57219721078172E-08	-10877.158203125	-1.45053854794241E-06
